SSC_NAME16	SameAddress1YearAgo	SameAddress5YearsAgo	Sex	persons
Broadwater (Qld)	1	0	M	130
Broken River	0	1	F	4
Broken River	0	1	M	9
Broken River	1	0	F	4
Broken River	1	0	M	9
Bromelton	0	1	F	42
Bromelton	0	1	M	48
Bromelton	1	0	F	58
Bromelton	1	0	M	63
Brookfield (Qld)	0	1	F	1136
Brookfield (Qld)	0	1	M	1166
Brookfield (Qld)	1	0	F	1510
Brookfield (Qld)	1	0	M	1465
Brookhill	0	1	F	29
Brookhill	0	1	M	33
Brookhill	1	0	F	33
Brookhill	1	0	M	39
Brooklands	0	1	F	84
Brooklands	0	1	M	91
Brooklands	1	0	F	124
Brooklands	1	0	M	128
Brookstead	0	1	F	53
Brookstead	0	1	M	69
Brookstead	1	0	F	80
Brookstead	1	0	M	99
Brookwater	0	1	F	351
Brookwater	0	1	M	362
Brookwater	1	0	F	752
Brookwater	1	0	M	732
Brooloo	0	1	F	111
Brooloo	0	1	M	102
Brooloo	1	0	F	132
Brooloo	1	0	M	129
Brooweena	0	1	F	32
Brooweena	0	1	M	35
Brooweena	1	0	F	41
Brooweena	1	0	M	36
Broughton (Qld)	0	1	F	218
Broughton (Qld)	0	1	M	226
Broughton (Qld)	1	0	F	280
Broughton (Qld)	1	0	M	281
Brovinia	1	0	M	5
Browns Plains (Qld)	0	1	F	1409
Browns Plains (Qld)	0	1	M	1379
Browns Plains (Qld)	1	0	F	2395
Browns Plains (Qld)	1	0	M	2282
Broxburn	0	1	F	37
Broxburn	0	1	M	43
Broxburn	1	0	F	54
Broxburn	1	0	M	63
Brush Creek	0	1	F	8
Brush Creek	0	1	M	12
Brush Creek	1	0	F	10
Brush Creek	1	0	M	20
Bryden	0	1	F	7
Bryden	0	1	M	9
Bryden	1	0	F	6
Bryden	1	0	M	10
Brymaroo	0	1	F	44
Brymaroo	0	1	M	47
Brymaroo	1	0	F	61
Brymaroo	1	0	M	58
Buaraba	0	1	F	44
Buaraba	0	1	M	46
Buaraba	1	0	F	62
Buaraba	1	0	M	71
Bucasia	0	1	F	938
Bucasia	0	1	M	965
Bucasia	1	0	F	1702
Bucasia	1	0	M	1721
Bucca (Qld)	0	1	F	284
Bucca (Qld)	0	1	M	271
Bucca (Qld)	1	0	F	374
Bucca (Qld)	1	0	M	373
Buccan	0	1	F	498
Buccan	0	1	M	529
Buccan	1	0	F	712
Buccan	1	0	M	729
Buckland (Qld)	0	1	F	14
Buckland (Qld)	0	1	M	10
Buckland (Qld)	1	0	F	14
Buckland (Qld)	1	0	M	13
Buddina	0	1	F	882
Buddina	0	1	M	925
Buddina	1	0	F	1394
Buddina	1	0	M	1419
Buderim	0	1	F	7367
Buderim	0	1	M	6509
Buderim	1	0	F	11823
Buderim	1	0	M	10366
Budgee	0	1	F	7
Budgee	0	1	M	17
Budgee	1	0	F	15
Budgee	1	0	M	25
Bukali	0	1	F	21
Bukali	0	1	M	20
Bukali	1	0	F	18
Bukali	1	0	M	23
Bulgun	0	1	F	112
Bulgun	0	1	M	100
Bulgun	1	0	F	135
Bulgun	1	0	M	125
Bulimba	0	1	F	1195
Bulimba	0	1	M	1147
Bulimba	1	0	F	2336
Bulimba	1	0	M	2201
Bullcamp	0	1	F	22
Bullcamp	0	1	M	14
Bullcamp	1	0	F	25
Bullcamp	1	0	M	24
Bulli Creek	0	1	F	4
Bulli Creek	0	1	M	3
Bulli Creek	1	0	F	4
Bulli Creek	1	0	M	3
Bullyard	0	1	F	56
Bullyard	0	1	M	60
Bullyard	1	0	F	67
Bullyard	1	0	M	77
Bulwer	0	1	F	7
Bulwer	0	1	M	11
Bulwer	1	0	F	15
Bulwer	1	0	M	20
Bunburra	0	1	F	25
Bunburra	0	1	M	38
Bunburra	1	0	F	35
Bunburra	1	0	M	41
Bundaberg Central	0	1	F	13
Bundaberg Central	0	1	M	34
Bundaberg Central	1	0	F	37
Bundaberg Central	1	0	M	57
Bundaberg East	0	1	F	659
Bundaberg East	0	1	M	653
Bundaberg East	1	0	F	1025
Bundaberg East	1	0	M	975
Bundaberg North	0	1	F	1416
Bundaberg North	0	1	M	1327
Bundaberg North	1	0	F	2057
Bundaberg North	1	0	M	1891
Bundaberg South	0	1	F	641
Bundaberg South	0	1	M	675
Bundaberg South	1	0	F	1097
Bundaberg South	1	0	M	1102
Bundaberg West	0	1	F	483
Bundaberg West	0	1	M	461
Bundaberg West	1	0	F	834
Bundaberg West	1	0	M	776
Bundall	0	1	F	1043
Bundall	0	1	M	978
Bundall	1	0	F	1708
Bundall	1	0	M	1630
Bundamba	0	1	F	1460
Bundamba	0	1	M	1538
Bundamba	1	0	F	2285
Bundamba	1	0	M	2350
Bundi	0	1	F	9
Bundi	0	1	M	9
Bundi	1	0	F	7
Bundi	1	0	M	12
Bundoora (Qld)	1	0	M	3
Bungaban	0	1	F	10
Bungaban	0	1	M	13
Bungaban	1	0	F	22
Bungaban	1	0	M	18
Bungadoo	0	1	F	96
Bungadoo	0	1	M	107
Bungadoo	1	0	F	120
Bungadoo	1	0	M	139
Bungalow	0	1	F	317
Bungalow	0	1	M	410
Bungalow	1	0	F	603
Bungalow	1	0	M	715
Bungeworgorai	0	1	F	28
Bungeworgorai	0	1	M	25
Bungeworgorai	1	0	F	37
Bungeworgorai	1	0	M	32
Bungil (Qld)	0	1	F	5
Bungil (Qld)	0	1	M	5
Bungil (Qld)	1	0	F	8
Bungil (Qld)	1	0	M	11
Bungundarra	0	1	F	149
Bungundarra	0	1	M	157
Bungundarra	1	0	F	222
Bungundarra	1	0	M	227
Bungunya	0	1	F	19
Bungunya	0	1	M	15
Bungunya	1	0	F	24
Bungunya	1	0	M	27
Bunjurgen	0	1	F	25
Bunjurgen	0	1	M	36
Bunjurgen	1	0	F	50
Bunjurgen	1	0	M	49
Bunya	0	1	F	625
Bunya	0	1	M	634
Bunya	1	0	F	814
Bunya	1	0	M	832
Bunya Creek	0	1	F	30
Bunya Creek	0	1	M	38
Bunya Creek	1	0	F	40
Bunya Creek	1	0	M	36
Bunya Mountains	0	1	F	34
Bunya Mountains	0	1	M	43
Bunya Mountains	1	0	F	43
Bunya Mountains	1	0	M	54
Burbank	0	1	F	324
Burbank	0	1	M	316
Burbank	1	0	F	442
Burbank	1	0	M	437
Burdell	0	1	F	564
Burdell	0	1	M	545
Burdell	1	0	F	1865
Burdell	1	0	M	1781
Burgowan	0	1	F	9
Burgowan	0	1	M	14
Burgowan	1	0	F	20
Burgowan	1	0	M	21
Burketown	0	1	F	46
Burketown	0	1	M	62
Burketown	1	0	F	62
Burketown	1	0	M	78
Burleigh	0	1	F	12
Burleigh	0	1	M	8
Burleigh	1	0	F	15
Burleigh	1	0	M	17
Burleigh Heads	0	1	F	2121
Burleigh Heads	0	1	M	1940
Burleigh Heads	1	0	F	3631
Burleigh Heads	1	0	M	3322
Burleigh Waters	0	1	F	3867
Burleigh Waters	0	1	M	3454
Burleigh Waters	1	0	F	5934
Burleigh Waters	1	0	M	5347
Burncluith	0	1	F	40
Burncluith	0	1	M	32
Burncluith	1	0	F	60
Burncluith	1	0	M	51
Burnett Creek	0	1	F	5
Burnett Creek	0	1	M	4
Burnett Creek	1	0	F	5
Burnett Creek	1	0	M	4
Burnett Heads	0	1	F	665
Burnett Heads	0	1	M	720
Burnett Heads	1	0	F	1007
Burnett Heads	1	0	M	1032
Burnside (Qld)	0	1	F	554
Burnside (Qld)	0	1	M	506
Burnside (Qld)	1	0	F	951
Burnside (Qld)	1	0	M	885
Burpengary	0	1	F	3718
Burpengary	0	1	M	3653
Burpengary	1	0	F	5491
Burpengary	1	0	M	5360
Burpengary East	0	1	F	1860
Burpengary East	0	1	M	1872
Burpengary East	1	0	F	2550
Burpengary East	1	0	M	2534
Burra Burri	0	1	F	12
Burra Burri	0	1	M	17
Burra Burri	1	0	F	17
Burra Burri	1	0	M	16
Burrum Heads	0	1	F	537
Burrum Heads	0	1	M	525
Burrum Heads	1	0	F	813
Burrum Heads	1	0	M	801
Burrum River	0	1	F	65
Burrum River	0	1	M	76
Burrum River	1	0	F	101
Burrum River	1	0	M	107
Burrum Town	0	1	F	40
Burrum Town	0	1	M	34
Burrum Town	1	0	F	66
Burrum Town	1	0	M	60
Burton (Qld)	0	1	M	7
Burton (Qld)	1	0	M	12
Burua	0	1	F	168
Burua	0	1	M	215
Burua	1	0	F	294
Burua	1	0	M	351
Bushland Beach	0	1	F	1178
Bushland Beach	0	1	M	1171
Bushland Beach	1	0	F	2178
Bushland Beach	1	0	M	2233
Bushley	0	1	F	7
Bushley	0	1	M	8
Bushley	1	0	F	7
Bushley	1	0	M	11
Butchers Creek	0	1	F	26
Butchers Creek	0	1	M	42
Butchers Creek	1	0	F	37
Butchers Creek	1	0	M	48
Buxton (Qld)	0	1	F	126
Buxton (Qld)	0	1	M	141
Buxton (Qld)	1	0	F	153
Buxton (Qld)	1	0	M	170
Byee	0	1	F	14
Byee	0	1	M	14
Byee	1	0	F	14
Byee	1	0	M	10
Byfield	0	1	F	84
Byfield	0	1	M	102
Byfield	1	0	F	107
Byfield	1	0	M	119
Bymount	0	1	F	5
Bymount	0	1	M	8
Bymount	1	0	F	13
Bymount	1	0	M	15
Byrnestown	0	1	F	6
Byrnestown	0	1	M	7
Byrnestown	1	0	F	9
Byrnestown	1	0	M	11
Cabarlah	0	1	F	243
Cabarlah	0	1	M	258
Cabarlah	1	0	F	391
Cabarlah	1	0	M	434
Caboolture	0	1	F	4990
Caboolture	0	1	M	4747
Caboolture	1	0	F	9115
Caboolture	1	0	M	8702
Caboolture South	0	1	F	1126
Caboolture South	0	1	M	1050
Caboolture South	1	0	F	1940
Caboolture South	1	0	M	1844
Caboonbah	1	0	F	3
Cadarga	0	1	F	5
Cadarga	0	1	M	4
Cadarga	1	0	F	5
Cadarga	1	0	M	4
Caffey	0	1	F	16
Caffey	0	1	M	20
Caffey	1	0	F	27
Caffey	1	0	M	29
Cainbable	0	1	F	16
Cainbable	0	1	M	19
Cainbable	1	0	F	25
Cainbable	1	0	M	23
Cairdbeign	0	1	F	23
Cairdbeign	0	1	M	21
Cairdbeign	1	0	F	30
Cairdbeign	1	0	M	33
Cairns City	0	1	F	292
Cairns City	0	1	M	342
Cairns City	1	0	F	587
Cairns City	1	0	M	683
Cairns North	0	1	F	570
Cairns North	0	1	M	610
Cairns North	1	0	F	1267
Cairns North	1	0	M	1361
Calamvale	0	1	F	3636
Calamvale	0	1	M	3467
Calamvale	1	0	F	6480
Calamvale	1	0	M	6204
Calavos	0	1	F	93
Calavos	0	1	M	103
Calavos	1	0	F	122
Calavos	1	0	M	132
Calcium	0	1	F	10
Calcium	0	1	M	7
Calcium	1	0	F	7
Calcium	1	0	M	11
Caldervale	0	1	F	4
Caldervale	0	1	M	4
Caldervale	1	0	F	4
Caldervale	1	0	M	4
Calen	0	1	F	119
Calen	0	1	M	119
Calen	1	0	F	153
Calen	1	0	M	147
Calgoa	0	1	F	5
Calgoa	0	1	M	5
Calgoa	1	0	F	5
Calgoa	1	0	M	5
Calico Creek	0	1	F	41
Calico Creek	0	1	M	48
Calico Creek	1	0	F	62
Calico Creek	1	0	M	62
Calingunee	0	1	F	9
Calingunee	0	1	M	5
Calingunee	1	0	F	11
Calingunee	1	0	M	10
Callandoon	0	1	F	7
Callandoon	0	1	M	4
Callandoon	1	0	F	12
Callandoon	1	0	M	10
Callemondah	0	1	F	3
Callemondah	0	1	M	15
Callemondah	1	0	F	3
Callemondah	1	0	M	16
Callide	0	1	F	23
Callide	0	1	M	20
Callide	1	0	F	28
Callide	1	0	M	29
Calliope (Qld)	0	1	F	948
Calliope (Qld)	0	1	M	1011
Calliope (Qld)	1	0	F	1775
Calliope (Qld)	1	0	M	1820
Caloundra	0	1	F	831
Caloundra	0	1	M	707
Caloundra	1	0	F	1449
Caloundra	1	0	M	1239
Caloundra West	0	1	F	1058
Caloundra West	0	1	M	899
Caloundra West	1	0	F	2281
Caloundra West	1	0	M	1952
Calvert (Qld)	0	1	F	83
Calvert (Qld)	0	1	M	99
Calvert (Qld)	1	0	F	117
Calvert (Qld)	1	0	M	130
Camboon (Qld)	0	1	F	33
Camboon (Qld)	0	1	M	31
Camboon (Qld)	1	0	F	41
Camboon (Qld)	1	0	M	44
Cambooya	0	1	F	358
Cambooya	0	1	M	380
Cambooya	1	0	F	594
Cambooya	1	0	M	575
Cambridge (Qld)	0	1	F	10
Cambridge (Qld)	0	1	M	6
Cambridge (Qld)	1	0	F	18
Cambridge (Qld)	1	0	M	12
Cambroon	0	1	F	50
Cambroon	0	1	M	58
Cambroon	1	0	F	77
Cambroon	1	0	M	80
Cameby	0	1	F	15
Cameby	0	1	M	17
Cameby	1	0	F	21
Cameby	1	0	M	19
Cameron Corner	1	0	M	5
Camira (Qld)	0	1	F	2160
Camira (Qld)	0	1	M	2275
Camira (Qld)	1	0	F	2919
Camira (Qld)	1	0	M	3079
Camoola	0	1	F	10
Camoola	0	1	M	16
Camoola	1	0	F	12
Camoola	1	0	M	16
Camooweal	0	1	F	38
Camooweal	0	1	M	49
Camooweal	1	0	F	71
Camooweal	1	0	M	70
Camp Creek (Qld)	0	1	F	53
Camp Creek (Qld)	0	1	M	58
Camp Creek (Qld)	1	0	F	73
Camp Creek (Qld)	1	0	M	80
Camp Hill	0	1	F	2826
Camp Hill	0	1	M	2706
Camp Hill	1	0	F	4379
Camp Hill	1	0	M	4150
Camp Mountain	0	1	F	418
Camp Mountain	0	1	M	410
Camp Mountain	1	0	F	601
Camp Mountain	1	0	M	602
Campaspe	0	1	F	40
Campaspe	0	1	M	37
Campaspe	1	0	F	50
Campaspe	1	0	M	49
Campbell Creek	0	1	F	4
Campbell Creek	0	1	M	3
Campbell Creek	1	0	F	4
Campbell Creek	1	0	M	3
Campbells Pocket	0	1	F	21
Campbells Pocket	0	1	M	28
Campbells Pocket	1	0	F	25
Campbells Pocket	1	0	M	35
Campwin Beach	0	1	F	125
Campwin Beach	0	1	M	121
Campwin Beach	1	0	F	194
Campwin Beach	1	0	M	209
Canaga	0	1	F	24
Canaga	0	1	M	31
Canaga	1	0	F	42
Canaga	1	0	M	51
Canal Creek	0	1	F	3
Canal Creek	0	1	M	7
Canal Creek	1	0	F	3
Canal Creek	1	0	M	3
Cania	0	1	F	4
Cania	0	1	M	8
Cania	1	0	F	3
Cania	1	0	M	6
Canina	0	1	F	112
Canina	0	1	M	117
Canina	1	0	F	143
Canina	1	0	M	150
Cannindah	0	1	F	10
Cannindah	0	1	M	14
Cannindah	1	0	F	15
Cannindah	1	0	M	12
Canning Creek	0	1	F	4
Canning Creek	0	1	M	3
Canning Creek	1	0	F	4
Canning Creek	1	0	M	3
Canningvale	0	1	F	42
Canningvale	0	1	M	40
Canningvale	1	0	F	56
Canningvale	1	0	M	51
Cannon Creek (Scenic Rim - Qld)	0	1	F	30
Cannon Creek (Scenic Rim - Qld)	0	1	M	25
Cannon Creek (Scenic Rim - Qld)	1	0	F	34
Cannon Creek (Scenic Rim - Qld)	1	0	M	30
Cannon Creek (Southern Downs - Qld)	0	1	F	10
Cannon Creek (Southern Downs - Qld)	0	1	M	9
Cannon Creek (Southern Downs - Qld)	1	0	F	15
Cannon Creek (Southern Downs - Qld)	1	0	M	20
Cannon Hill	0	1	F	1142
Cannon Hill	0	1	M	1138
Cannon Hill	1	0	F	1852
Cannon Hill	1	0	M	1860
Cannon Valley	0	1	F	152
Cannon Valley	0	1	M	169
Cannon Valley	1	0	F	297
Cannon Valley	1	0	M	358
Cannonvale	0	1	F	764
Cannonvale	0	1	M	844
Cannonvale	1	0	F	1714
Cannonvale	1	0	M	1757
Canoona	0	1	F	19
Canoona	0	1	M	23
Canoona	1	0	F	23
Canoona	1	0	M	30
Canungra	0	1	F	278
Canungra	0	1	M	303
Canungra	1	0	F	469
Canungra	1	0	M	482
Capalaba	0	1	F	4692
Capalaba	0	1	M	4682
Capalaba	1	0	F	6841
Capalaba	1	0	M	6774
Cape Cleveland	0	1	F	40
Cape Cleveland	0	1	M	57
Cape Cleveland	1	0	F	59
Cape Cleveland	1	0	M	87
Cape Gloucester	0	1	F	19
Cape Gloucester	0	1	M	19
Cape Gloucester	1	0	F	22
Cape Gloucester	1	0	M	20
Cape Hillsborough	0	1	F	13
Cape Hillsborough	0	1	M	13
Cape Hillsborough	1	0	F	16
Cape Hillsborough	1	0	M	13
Cape Tribulation	0	1	F	20
Cape Tribulation	0	1	M	36
Cape Tribulation	1	0	F	24
Cape Tribulation	1	0	M	47
Capella	0	1	F	198
Capella	0	1	M	205
Capella	1	0	F	352
Capella	1	0	M	370
Captain Creek	0	1	F	86
Captain Creek	0	1	M	102
Captain Creek	1	0	F	134
Captain Creek	1	0	M	158
Captains Mountain	0	1	F	24
Captains Mountain	0	1	M	25
Captains Mountain	1	0	F	25
Captains Mountain	1	0	M	28
Caravonica	0	1	F	555
Caravonica	0	1	M	547
Caravonica	1	0	F	760
Caravonica	1	0	M	748
Carbine Creek	0	1	F	10
Carbine Creek	0	1	M	6
Carbine Creek	1	0	F	7
Carbine Creek	1	0	M	6
Carbrook	0	1	F	353
Carbrook	0	1	M	387
Carbrook	1	0	F	499
Carbrook	1	0	M	500
Cardstone	1	0	M	6
Cardwell	0	1	F	285
Cardwell	0	1	M	344
Cardwell	1	0	F	422
Cardwell	1	0	M	496
Carina (Qld)	0	1	F	2585
Carina (Qld)	0	1	M	2250
Carina (Qld)	1	0	F	4319
Carina (Qld)	1	0	M	3813
Carina Heights	0	1	F	1566
Carina Heights	0	1	M	1349
Carina Heights	1	0	F	2561
Carina Heights	1	0	M	2257
Carindale	0	1	F	4857
Carindale	0	1	M	4524
Carindale	1	0	F	6595
Carindale	1	0	M	6151
Carmila	0	1	F	90
Carmila	0	1	M	116
Carmila	1	0	F	128
Carmila	1	0	M	150
Carmoo	0	1	F	43
Carmoo	0	1	M	44
Carmoo	1	0	F	48
Carmoo	1	0	M	48
Carneys Creek	0	1	F	11
Carneys Creek	0	1	M	20
Carneys Creek	1	0	F	22
Carneys Creek	1	0	M	26
Carole Park	1	0	M	3
Caroline Crossing	0	1	F	5
Caroline Crossing	0	1	M	9
Caroline Crossing	1	0	F	5
Caroline Crossing	1	0	M	10
Carpendale	0	1	F	42
Carpendale	0	1	M	35
Carpendale	1	0	F	58
Carpendale	1	0	M	54
Carpentaria	0	1	F	4
Carpentaria	0	1	M	3
Carpentaria	1	0	F	8
Carpentaria	1	0	M	3
Carrara	0	1	F	2779
Carrara	0	1	M	2714
Carrara	1	0	F	4508
Carrara	1	0	M	4360
Carrington (Qld)	0	1	F	52
Carrington (Qld)	0	1	M	53
Carrington (Qld)	1	0	F	76
Carrington (Qld)	1	0	M	80
Carruchan	0	1	F	64
Carruchan	0	1	M	87
Carruchan	1	0	F	90
Carruchan	1	0	M	116
Carseldine	0	1	F	2429
Carseldine	0	1	M	2135
Carseldine	1	0	F	3906
Carseldine	1	0	M	3437
Carstairs	0	1	F	43
Carstairs	0	1	M	46
Carstairs	1	0	F	50
Carstairs	1	0	M	61
Carters Ridge	0	1	F	107
Carters Ridge	0	1	M	111
Carters Ridge	1	0	F	189
Carters Ridge	1	0	M	189
Cashmere	0	1	F	1404
Cashmere	0	1	M	1468
Cashmere	1	0	F	2034
Cashmere	1	0	M	2107
Cassowary	0	1	F	34
Cassowary	0	1	M	38
Cassowary	1	0	F	50
Cassowary	1	0	M	47
Castaways Beach	0	1	F	152
Castaways Beach	0	1	M	160
Castaways Beach	1	0	F	231
Castaways Beach	1	0	M	241
Castle Creek (Qld)	0	1	F	5
Castle Creek (Qld)	0	1	M	9
Castle Creek (Qld)	1	0	F	5
Castle Creek (Qld)	1	0	M	11
Castle Hill (Qld)	0	1	F	273
Castle Hill (Qld)	0	1	M	255
Castle Hill (Qld)	1	0	F	374
Castle Hill (Qld)	1	0	M	354
Cattle Creek (North Burnett - Qld)	0	1	F	9
Cattle Creek (North Burnett - Qld)	0	1	M	5
Cattle Creek (North Burnett - Qld)	1	0	F	4
Cattle Creek (North Burnett - Qld)	1	0	M	8
Cattle Creek (Toowoomba - Qld)	0	1	F	3
Cattle Creek (Toowoomba - Qld)	0	1	M	3
Cattle Creek (Toowoomba - Qld)	1	0	F	5
Cattle Creek (Toowoomba - Qld)	1	0	M	8
Causeway Lake	0	1	F	20
Causeway Lake	0	1	M	20
Causeway Lake	1	0	F	43
Causeway Lake	1	0	M	33
Cawarral	0	1	F	223
Cawarral	0	1	M	272
Cawarral	1	0	F	316
Cawarral	1	0	M	379
Cawdor (Qld)	0	1	F	65
Cawdor (Qld)	0	1	M	84
Cawdor (Qld)	1	0	F	127
Cawdor (Qld)	1	0	M	173
Cecil Plains	0	1	F	108
Cecil Plains	0	1	M	122
Cecil Plains	1	0	F	157
Cecil Plains	1	0	M	167
Cedar Creek (Gold Coast - Qld)	0	1	F	234
Cedar Creek (Gold Coast - Qld)	0	1	M	251
Cedar Creek (Gold Coast - Qld)	1	0	F	310
Cedar Creek (Gold Coast - Qld)	1	0	M	318
Cedar Creek (Moreton Bay - Qld)	0	1	F	217
Cedar Creek (Moreton Bay - Qld)	0	1	M	205
Cedar Creek (Moreton Bay - Qld)	1	0	F	315
Cedar Creek (Moreton Bay - Qld)	1	0	M	295
Cedar Grove	0	1	F	622
Cedar Grove	0	1	M	644
Cedar Grove	1	0	F	848
Cedar Grove	1	0	M	829
Cedar Pocket	0	1	F	103
Cedar Pocket	0	1	M	106
Cedar Pocket	1	0	F	151
Cedar Pocket	1	0	M	134
Cedar Vale	0	1	F	786
Cedar Vale	0	1	M	790
Cedar Vale	1	0	F	1131
Cedar Vale	1	0	M	1141
Cedarton	0	1	F	31
Cedarton	0	1	M	43
Cedarton	1	0	F	39
Cedarton	1	0	M	52
Cement Mills	0	1	M	4
Cement Mills	1	0	F	3
Cement Mills	1	0	M	6
Centenary Heights	0	1	F	1586
Centenary Heights	0	1	M	1380
Centenary Heights	1	0	F	2407
Centenary Heights	1	0	M	2189
Ceratodus	0	1	F	4
Ceratodus	0	1	M	9
Ceratodus	1	0	F	8
Ceratodus	1	0	M	11
Chahpingah	0	1	F	8
Chahpingah	0	1	M	7
Chahpingah	1	0	F	10
Chahpingah	1	0	M	11
Chambers Flat	0	1	F	738
Chambers Flat	0	1	M	763
Chambers Flat	1	0	F	913
Chambers Flat	1	0	M	972
Chances Plain	0	1	F	50
Chances Plain	0	1	M	51
Chances Plain	1	0	F	55
Chances Plain	1	0	M	60
Chandler (Qld)	0	1	F	450
Chandler (Qld)	0	1	M	455
Chandler (Qld)	1	0	F	607
Chandler (Qld)	1	0	M	612
Chapel Hill (Qld)	0	1	F	2869
Chapel Hill (Qld)	0	1	M	2745
Chapel Hill (Qld)	1	0	F	4180
Chapel Hill (Qld)	1	0	M	3999
Charlestown (Qld)	0	1	F	18
Charlestown (Qld)	0	1	M	31
Charlestown (Qld)	1	0	F	22
Charlestown (Qld)	1	0	M	29
Charleville	0	1	F	802
Charleville	0	1	M	803
Charleville	1	0	F	1253
Charleville	1	0	M	1233
Charlton (Qld)	0	1	F	28
Charlton (Qld)	0	1	M	31
Charlton (Qld)	1	0	F	46
Charlton (Qld)	1	0	M	54
Charlwood	0	1	F	43
Charlwood	0	1	M	52
Charlwood	1	0	F	42
Charlwood	1	0	M	54
Charters Towers City	0	1	F	494
Charters Towers City	0	1	M	468
Charters Towers City	1	0	F	758
Charters Towers City	1	0	M	729
Chatsworth (Qld)	0	1	F	266
Chatsworth (Qld)	0	1	M	275
Chatsworth (Qld)	1	0	F	389
Chatsworth (Qld)	1	0	M	410
Cheeseborough	1	0	M	3
Chelmer	0	1	F	737
Chelmer	0	1	M	725
Chelmer	1	0	F	1173
Chelmer	1	0	M	1180
Chelmsford	0	1	F	35
Chelmsford	0	1	M	38
Chelmsford	1	0	F	47
Chelmsford	1	0	M	50
Chelona	0	1	F	26
Chelona	0	1	M	33
Chelona	1	0	F	39
Chelona	1	0	M	50
Cheltenham (Qld)	0	1	F	3
Cheltenham (Qld)	0	1	M	3
Cheltenham (Qld)	1	0	F	3
Cheltenham (Qld)	1	0	M	3
Cherbourg	0	1	F	475
Cherbourg	0	1	M	439
Cherbourg	1	0	F	569
Cherbourg	1	0	M	540
Chermside	0	1	F	1525
Chermside	0	1	M	1290
Chermside	1	0	F	3112
Chermside	1	0	M	2717
Chermside West	0	1	F	1885
Chermside West	0	1	M	1784
Chermside West	1	0	F	2592
Chermside West	1	0	M	2479
Cherry Creek	0	1	F	11
Cherry Creek	0	1	M	15
Cherry Creek	1	0	F	24
Cherry Creek	1	0	M	19
Cherry Gully	0	1	F	3
Cherry Gully	0	1	M	3
Cherry Gully	1	0	F	3
Cherry Gully	1	0	M	5
Cherwell	0	1	F	4
Cherwell	1	0	F	4
Cherwell	1	0	M	3
Chevallum	0	1	F	142
Chevallum	0	1	M	131
Chevallum	1	0	F	193
Chevallum	1	0	M	187
Chewko	0	1	F	49
Chewko	0	1	M	71
Chewko	1	0	F	74
Chewko	1	0	M	85
Childers (Qld)	0	1	F	398
Childers (Qld)	0	1	M	423
Childers (Qld)	1	0	F	566
Childers (Qld)	1	0	M	576
Chillagoe	0	1	F	57
Chillagoe	0	1	M	61
Chillagoe	1	0	F	77
Chillagoe	1	0	M	83
Chinchilla	0	1	F	1140
Chinchilla	0	1	M	1170
Chinchilla	1	0	F	2109
Chinchilla	1	0	M	2139
Chinghee Creek	0	1	F	6
Chinghee Creek	0	1	M	3
Chinghee Creek	1	0	F	11
Chinghee Creek	1	0	M	10
Chirnside	0	1	F	8
Chirnside	0	1	M	6
Chirnside	1	0	F	17
Chirnside	1	0	M	9
Chorregon	0	1	F	10
Chorregon	0	1	M	19
Chorregon	1	0	F	12
Chorregon	1	0	M	22
Christmas Creek	0	1	F	14
Christmas Creek	0	1	M	13
Christmas Creek	1	0	F	22
Christmas Creek	1	0	M	21
Churchable	0	1	F	81
Churchable	0	1	M	80
Churchable	1	0	F	89
Churchable	1	0	M	96
Churchill (Qld)	0	1	F	437
Churchill (Qld)	0	1	M	419
Churchill (Qld)	1	0	F	703
Churchill (Qld)	1	0	M	686
Chuwar	0	1	F	577
Chuwar	0	1	M	572
Chuwar	1	0	F	856
Chuwar	1	0	M	829
Cinnabar	0	1	F	18
Cinnabar	0	1	M	22
Cinnabar	1	0	F	24
Cinnabar	1	0	M	34
Clagiraba	0	1	F	149
Clagiraba	0	1	M	151
Clagiraba	1	0	F	240
Clagiraba	1	0	M	238
Clairview	0	1	F	30
Clairview	0	1	M	39
Clairview	1	0	F	48
Clairview	1	0	M	57
Clara Creek	0	1	F	5
Clara Creek	0	1	M	14
Clara Creek	1	0	F	14
Clara Creek	1	0	M	26
Clare (Qld)	0	1	F	50
Clare (Qld)	0	1	M	76
Clare (Qld)	1	0	F	75
Clare (Qld)	1	0	M	96
Clarendon (Qld)	0	1	F	77
Clarendon (Qld)	0	1	M	67
Clarendon (Qld)	1	0	F	102
Clarendon (Qld)	1	0	M	88
Clarke Creek	0	1	F	8
Clarke Creek	0	1	M	8
Clarke Creek	1	0	F	10
Clarke Creek	1	0	M	11
Clayfield	0	1	F	2196
Clayfield	0	1	M	1950
Clayfield	1	0	F	3869
Clayfield	1	0	M	3491
Clear Island Waters	0	1	F	1073
Clear Island Waters	0	1	M	980
Clear Island Waters	1	0	F	1695
Clear Island Waters	1	0	M	1500
Clear Mountain	0	1	F	240
Clear Mountain	0	1	M	224
Clear Mountain	1	0	F	308
Clear Mountain	1	0	M	304
Clermont	0	1	F	640
Clermont	0	1	M	686
Clermont	1	0	F	1080
Clermont	1	0	M	1115
Cleveland (Qld)	0	1	F	3674
Cleveland (Qld)	0	1	M	3282
Cleveland (Qld)	1	0	F	5754
Cleveland (Qld)	1	0	M	5199
Clifford	0	1	F	3
