SSC_NAME16	PrivateDwelling	Sex	persons
Naracoorte	0	F	213
Naracoorte	0	M	224
Naracoorte	1	F	2633
Naracoorte	1	M	2800
Narridy	0	F	4
Narridy	0	M	10
Narridy	1	F	36
Narridy	1	M	34
Narrung (SA)	0	F	10
Narrung (SA)	0	M	7
Narrung (SA)	1	F	87
Narrung (SA)	1	M	85
Naturi	0	F	3
Naturi	1	F	6
Naturi	1	M	15
Neales Flat	1	F	35
Neales Flat	1	M	32
Nectar Brook	0	F	3
Nectar Brook	0	M	6
Nectar Brook	1	F	9
Nectar Brook	1	M	4
Nelshaby	0	F	3
Nelshaby	0	M	3
Nelshaby	1	F	88
Nelshaby	1	M	92
Nene Valley	1	F	35
Nene Valley	1	M	39
Nepabunna	1	F	32
Nepabunna	1	M	41
Nepean Bay	0	F	6
Nepean Bay	0	M	10
Nepean Bay	1	F	50
Nepean Bay	1	M	56
Netherby (SA)	0	F	22
Netherby (SA)	0	M	15
Netherby (SA)	1	F	698
Netherby (SA)	1	M	653
Netherton	1	F	22
Netherton	1	M	21
Netley	0	F	23
Netley	0	M	24
Netley	1	F	896
Netley	1	M	810
New Port	0	F	18
New Port	0	M	25
New Port	1	F	301
New Port	1	M	317
New Residence	0	M	3
New Residence	1	F	36
New Residence	1	M	39
New Town (SA)	0	F	37
New Town (SA)	0	M	38
New Town (SA)	1	F	561
New Town (SA)	1	M	593
New Well	1	F	10
New Well	1	M	3
Newland	0	F	3
Newland	0	M	10
Newland	1	F	17
Newland	1	M	24
Newton	0	F	67
Newton	0	M	74
Newton	1	F	2320
Newton	1	M	2273
Ngapala	1	F	19
Ngapala	1	M	29
Nildottie	0	M	5
Nildottie	1	F	89
Nildottie	1	M	81
Ninnes	1	F	25
Ninnes	1	M	31
Noarlunga Centre	0	F	50
Noarlunga Centre	0	M	42
Noarlunga Centre	1	F	75
Noarlunga Centre	1	M	79
Noarlunga Downs	0	F	91
Noarlunga Downs	0	M	82
Noarlunga Downs	1	F	1862
Noarlunga Downs	1	M	1743
Nora Creina	1	F	18
Nora Creina	1	M	20
Normanville (SA)	0	F	73
Normanville (SA)	0	M	65
Normanville (SA)	1	F	760
Normanville (SA)	1	M	689
North Adelaide	0	F	1424
North Adelaide	0	M	1196
North Adelaide	1	F	2614
North Adelaide	1	M	2558
North Beach (SA)	0	F	18
North Beach (SA)	0	M	16
North Beach (SA)	1	F	221
North Beach (SA)	1	M	223
North Booborowie	0	M	6
North Booborowie	1	F	4
North Booborowie	1	M	5
North Brighton	0	F	132
North Brighton	0	M	173
North Brighton	1	F	973
North Brighton	1	M	913
North Haven (SA)	0	F	86
North Haven (SA)	0	M	77
North Haven (SA)	1	F	2676
North Haven (SA)	1	M	2621
North Moonta	0	F	64
North Moonta	0	M	34
North Moonta	1	F	191
North Moonta	1	M	203
North Plympton	0	F	284
North Plympton	0	M	139
North Plympton	1	F	1426
North Plympton	1	M	1310
North Shields	0	F	29
North Shields	0	M	42
North Shields	1	F	144
North Shields	1	M	178
North West Bend	1	F	3
North Yelta	0	F	3
North Yelta	0	M	3
North Yelta	1	F	9
North Yelta	1	M	5
Northern Heights	0	F	12
Northern Heights	0	M	11
Northern Heights	1	F	126
Northern Heights	1	M	121
Northfield	0	F	325
Northfield	0	M	828
Northfield	1	F	1803
Northfield	1	M	1776
Northgate (SA)	0	F	197
Northgate (SA)	0	M	150
Northgate (SA)	1	F	2995
Northgate (SA)	1	M	2811
Norton Summit	0	F	17
Norton Summit	0	M	21
Norton Summit	1	F	229
Norton Summit	1	M	240
Norwood (SA)	0	F	242
Norwood (SA)	0	M	217
Norwood (SA)	1	F	2789
Norwood (SA)	1	M	2548
Notts Well	1	M	3
Novar Gardens	0	F	106
Novar Gardens	0	M	108
Novar Gardens	1	F	1186
Novar Gardens	1	M	1071
Nullarbor	0	F	90
Nullarbor	0	M	126
Nullarbor	1	F	3
Nunjikompita	1	F	11
Nunjikompita	1	M	17
Nuriootpa	0	F	188
Nuriootpa	0	M	161
Nuriootpa	1	F	3062
Nuriootpa	1	M	2800
Nurom	1	F	14
Nurom	1	M	19
Nurragi	0	M	3
Nurragi	1	F	14
Nurragi	1	M	16
O'Halloran Hill	0	F	38
O'Halloran Hill	0	M	38
O'Halloran Hill	1	F	1307
O'Halloran Hill	1	M	1219
O'Sullivan Beach	0	F	41
O'Sullivan Beach	0	M	44
O'Sullivan Beach	1	F	831
O'Sullivan Beach	1	M	897
Oakbank	0	F	22
Oakbank	0	M	24
Oakbank	1	F	393
Oakbank	1	M	373
Oakden	0	F	128
Oakden	0	M	196
Oakden	1	F	1793
Oakden	1	M	1503
Oakden Hills	0	M	3
Oaklands Park	0	F	276
Oaklands Park	0	M	144
Oaklands Park	1	F	1742
Oaklands Park	1	M	1635
Ob Flat	0	F	22
Ob Flat	0	M	29
Ob Flat	1	F	181
Ob Flat	1	M	203
Olary	1	M	4
Old Calperum	0	F	8
Old Calperum	0	M	12
Old Calperum	1	F	5
Old Calperum	1	M	4
Old Noarlunga	0	F	36
Old Noarlunga	0	M	34
Old Noarlunga	1	F	657
Old Noarlunga	1	M	676
Old Reynella	0	F	72
Old Reynella	0	M	52
Old Reynella	1	F	1652
Old Reynella	1	M	1571
Olympic Dam	0	F	3
Olympic Dam	0	M	4
One Tree Hill	0	F	11
One Tree Hill	0	M	21
One Tree Hill	1	F	501
One Tree Hill	1	M	532
Onkaparinga Hills	0	F	30
Onkaparinga Hills	0	M	22
Onkaparinga Hills	1	F	1222
Onkaparinga Hills	1	M	1193
Oodla Wirra	1	F	4
Oodnadatta	0	F	59
Oodnadatta	0	M	77
Oodnadatta	1	F	76
Oodnadatta	1	M	77
Orroroo	0	F	57
Orroroo	0	M	52
Orroroo	1	F	262
Orroroo	1	M	259
Osborne (SA)	0	F	45
Osborne (SA)	0	M	47
Osborne (SA)	1	F	931
Osborne (SA)	1	M	876
Ottoway	0	F	72
Ottoway	0	M	71
Ottoway	1	F	1145
Ottoway	1	M	1201
Outer Harbor	1	M	3
Overland Corner	0	M	3
Overland Corner	1	F	27
Overland Corner	1	M	23
Ovingham	0	F	25
Ovingham	0	M	19
Ovingham	1	F	315
Ovingham	1	M	312
Owen	0	F	12
Owen	0	M	15
Owen	1	F	238
Owen	1	M	229
Padthaway	0	F	16
Padthaway	0	M	16
Padthaway	1	F	123
Padthaway	1	M	152
Paechtown	0	F	3
Paechtown	0	M	3
Paechtown	1	F	78
Paechtown	1	M	106
Pages Flat	0	F	7
Pages Flat	0	M	5
Pages Flat	1	F	71
Pages Flat	1	M	75
Paisley	0	F	7
Paisley	0	M	5
Paisley	1	F	46
Paisley	1	M	37
Palkagee	1	F	3
Palkagee	1	M	4
Pallamana	0	F	4
Pallamana	0	M	3
Pallamana	1	F	35
Pallamana	1	M	37
Palmer (SA)	0	F	12
Palmer (SA)	0	M	7
Palmer (SA)	1	F	79
Palmer (SA)	1	M	97
Panitya (SA)	1	F	3
Panitya (SA)	1	M	9
Panorama	0	F	60
Panorama	0	M	54
Panorama	1	F	1110
Panorama	1	M	1060
Para Hills	0	F	135
Para Hills	0	M	139
Para Hills	1	F	3057
Para Hills	1	M	3135
Para Hills West	0	F	70
Para Hills West	0	M	64
Para Hills West	1	F	1542
Para Hills West	1	M	1478
Para Vista	0	F	42
Para Vista	0	M	35
Para Vista	1	F	1423
Para Vista	1	M	1383
Parachilna	0	F	14
Parachilna	0	M	17
Parachilna	1	F	7
Parachilna	1	M	7
Paracombe	0	F	9
Paracombe	0	M	3
Paracombe	1	F	198
Paracombe	1	M	202
Paradise (SA)	0	F	248
Paradise (SA)	0	M	145
Paradise (SA)	1	F	3232
Paradise (SA)	1	M	3071
Parafield	0	F	18
Parafield	0	M	109
Parafield Gardens	0	F	332
Parafield Gardens	0	M	277
Parafield Gardens	1	F	8168
Parafield Gardens	1	M	8100
Paralowie	0	F	280
Paralowie	0	M	252
Paralowie	1	F	7975
Paralowie	1	M	7873
Paramatta	1	F	3
Paramatta	1	M	3
Parawa	0	F	3
Parawa	0	M	3
Parawa	1	F	29
Parawa	1	M	42
Parham	0	F	16
Parham	0	M	17
Parham	1	F	81
Parham	1	M	108
Parilla	0	F	12
Parilla	0	M	18
Parilla	1	F	71
Parilla	1	M	101
Paringa	0	F	95
Paringa	0	M	127
Paringa	1	F	450
Paringa	1	M	455
Paris Creek	0	F	3
Paris Creek	0	M	3
Paris Creek	1	F	84
Paris Creek	1	M	90
Park Holme	0	F	71
Park Holme	0	M	57
Park Holme	1	F	1387
Park Holme	1	M	1301
Parkside (SA)	0	F	222
Parkside (SA)	0	M	146
Parkside (SA)	1	F	2310
Parkside (SA)	1	M	2023
Parndana	0	F	3
Parndana	0	M	3
Parndana	1	F	64
Parndana	1	M	69
Parrakie	0	F	8
Parrakie	0	M	3
Parrakie	1	F	43
Parrakie	1	M	46
Paruna	0	F	3
Paruna	0	M	3
Paruna	1	F	20
Paruna	1	M	22
Pasadena	0	F	82
Pasadena	0	M	64
Pasadena	1	F	1445
Pasadena	1	M	1336
Paskeville	0	F	7
Paskeville	0	M	9
Paskeville	1	F	71
Paskeville	1	M	81
Pata	1	F	21
Pata	1	M	33
Payneham	0	F	40
Payneham	0	M	40
Payneham	1	F	1163
Payneham	1	M	1006
Payneham South	0	F	67
Payneham South	0	M	38
Payneham South	1	F	768
Payneham South	1	M	738
Peake	1	F	47
Peake	1	M	69
Pearlah	0	F	3
Pearlah	1	F	26
Pearlah	1	M	19
Peebinga	1	F	14
Peebinga	1	M	13
Peep Hill	1	F	11
Peep Hill	1	M	10
Pekina	0	M	3
Pekina	1	F	29
Pekina	1	M	27
Pelican Lagoon	0	F	8
Pelican Lagoon	1	F	23
Pelican Lagoon	1	M	23
Pelican Point (SA)	0	F	7
Pelican Point (SA)	0	M	6
Pelican Point (SA)	1	F	31
Pelican Point (SA)	1	M	39
Pellaring Flat	1	M	3
Penfield	0	F	11
Penfield	0	M	7
Penfield	1	F	403
Penfield	1	M	368
Penfield Gardens	0	F	3
Penfield Gardens	0	M	5
Penfield Gardens	1	F	161
Penfield Gardens	1	M	170
Penneshaw	0	F	28
Penneshaw	0	M	23
Penneshaw	1	F	118
Penneshaw	1	M	116
Pennington	0	F	169
Pennington	0	M	125
Pennington	1	F	1674
Pennington	1	M	1627
Penola	0	F	71
Penola	0	M	57
Penola	1	F	698
Penola	1	M	727
Penong	0	F	37
Penong	0	M	43
Penong	1	F	95
Penong	1	M	152
Penrice	0	F	3
Penrice	0	M	4
Penrice	1	F	201
Penrice	1	M	197
Penwortham	0	F	11
Penwortham	0	M	12
Penwortham	1	F	54
Penwortham	1	M	61
Perlubie	1	F	19
Perlubie	1	M	23
Perponda	1	F	25
Perponda	1	M	32
Peterborough (SA)	0	F	105
Peterborough (SA)	0	M	108
Peterborough (SA)	1	F	668
Peterborough (SA)	1	M	648
Peterhead	0	F	12
Peterhead	0	M	10
Peterhead	1	F	580
Peterhead	1	M	498
Petersville	1	F	19
Petersville	1	M	27
Petherick	1	F	15
Petherick	1	M	19
Petina	1	F	15
Petina	1	M	27
Petwood	0	M	3
Petwood	1	F	35
Petwood	1	M	30
Pewsey Vale	0	M	3
Pewsey Vale	1	F	30
Pewsey Vale	1	M	39
Piccadilly (SA)	0	F	10
Piccadilly (SA)	0	M	12
Piccadilly (SA)	1	F	168
Piccadilly (SA)	1	M	177
Piednippie	1	F	9
Piednippie	1	M	15
Pike River	1	F	26
Pike River	1	M	32
Pimba	0	F	7
Pimba	0	M	17
Pimba	1	F	9
Pimba	1	M	15
Pimbaacla	1	F	3
Pimbaacla	1	M	7
Pine Hill (SA)	0	F	3
Pine Hill (SA)	0	M	3
Pine Hill (SA)	1	F	22
Pine Hill (SA)	1	M	26
Pine Point	0	M	8
Pine Point	1	F	38
Pine Point	1	M	42
Pinery	0	F	3
Pinery	0	M	4
Pinery	1	F	56
Pinery	1	M	47
Pinkawillinie	1	F	26
Pinkawillinie	1	M	31
Pinkerton Plains	1	F	34
Pinkerton Plains	1	M	36
Pinks Beach	0	F	3
Pinks Beach	0	M	6
Pinks Beach	1	F	29
Pinks Beach	1	M	40
Pinnaroo	0	F	46
Pinnaroo	0	M	54
Pinnaroo	1	F	301
Pinnaroo	1	M	330
Pipalyatjara	0	F	6
Pipalyatjara	0	M	7
Pipalyatjara	1	F	103
Pipalyatjara	1	M	79
Pirie East	1	F	21
Pirie East	1	M	23
Pleasant Park	1	F	22
Pleasant Park	1	M	17
Plympton	0	F	112
Plympton	0	M	87
Plympton	1	F	2322
Plympton	1	M	2156
Plympton Park	0	F	57
Plympton Park	0	M	51
Plympton Park	1	F	1570
Plympton Park	1	M	1542
Point Boston	1	F	13
Point Boston	1	M	13
Point Lowly	0	F	4
Point Lowly	0	M	5
Point Lowly	1	F	6
Point Lowly	1	M	14
Point Pass	0	F	6
Point Pass	0	M	10
Point Pass	1	F	51
Point Pass	1	M	38
Point Pearce	0	F	3
Point Pearce	1	F	42
Point Pearce	1	M	42
Point Souttar	0	F	3
Point Souttar	0	M	3
Point Souttar	1	F	11
Point Souttar	1	M	13
Point Sturt	0	F	3
Point Sturt	0	M	6
Point Sturt	1	F	29
Point Sturt	1	M	27
Point Turton	0	F	16
Point Turton	0	M	23
Point Turton	1	F	128
Point Turton	1	M	159
Polda	1	M	4
Polish Hill River	1	F	15
Polish Hill River	1	M	19
Poltalloch	0	F	4
Poltalloch	0	M	9
Poltalloch	1	F	20
Poltalloch	1	M	23
Pompoota	1	F	29
Pompoota	1	M	32
Ponde	0	F	4
Ponde	0	M	9
Ponde	1	F	29
Ponde	1	M	22
Poochera	0	F	3
Poochera	1	F	23
Poochera	1	M	32
Pooginagoric	1	F	26
Pooginagoric	1	M	32
Pooginook	0	F	5
Pooginook	1	F	7
Pooginook	1	M	8
Poonindie	0	F	12
Poonindie	0	M	10
Poonindie	1	F	79
Poonindie	1	M	89
Pooraka	0	F	140
Pooraka	0	M	149
Pooraka	1	F	3438
Pooraka	1	M	3424
Porky Flat	1	F	6
Port Adelaide	0	F	49
Port Adelaide	0	M	84
Port Adelaide	1	F	537
Port Adelaide	1	M	535
Port Arthur (SA)	1	M	3
Port Augusta	0	F	393
Port Augusta	0	M	398
Port Augusta	1	F	2946
Port Augusta	1	M	2735
Port Augusta West	0	F	315
Port Augusta West	0	M	381
Port Augusta West	1	F	1881
Port Augusta West	1	M	1807
Port Bonython	1	F	5
Port Bonython	1	M	5
Port Broughton	0	F	92
Port Broughton	0	M	80
Port Broughton	1	F	543
Port Broughton	1	M	505
Port Davis	1	F	9
Port Elliot	0	F	131
Port Elliot	0	M	110
Port Elliot	1	F	924
Port Elliot	1	M	891
Port Gawler	1	F	36
Port Gawler	1	M	48
Port Germein	0	F	32
Port Germein	0	M	34
Port Germein	1	F	161
Port Germein	1	M	177
Port Gibbon	0	F	11
Port Gibbon	0	M	10
Port Gibbon	1	F	3
Port Gibbon	1	M	9
Port Hughes	0	F	31
Port Hughes	0	M	33
Port Hughes	1	F	248
Port Hughes	1	M	258
Port Julia	0	M	3
Port Julia	1	F	25
Port Julia	1	M	20
Port Kenny	0	F	7
Port Kenny	0	M	15
Port Kenny	1	F	21
Port Kenny	1	M	32
Port Lincoln	0	F	666
Port Lincoln	0	M	794
Port Lincoln	1	F	6296
Port Lincoln	1	M	6057
Port Macdonnell	0	F	60
Port Macdonnell	0	M	64
Port Macdonnell	1	F	330
Port Macdonnell	1	M	350
Port Mannum	0	F	3
Port Mannum	0	M	10
Port Mannum	1	F	100
Port Mannum	1	M	118
Port Moorowie	1	F	30
Port Moorowie	1	M	32
Port Neill	0	F	25
Port Neill	0	M	38
Port Neill	1	F	95
Port Neill	1	M	99
Port Noarlunga	0	F	155
Port Noarlunga	0	M	128
Port Noarlunga	1	F	1343
Port Noarlunga	1	M	1227
Port Noarlunga South	0	F	68
Port Noarlunga South	0	M	69
Port Noarlunga South	1	F	1254
Port Noarlunga South	1	M	1281
Port Paterson	0	M	3
Port Paterson	1	F	27
Port Paterson	1	M	42
Port Pirie	0	F	101
Port Pirie	0	M	94
Port Pirie	1	F	39
Port Pirie	1	M	34
Port Pirie South	0	F	107
Port Pirie South	0	M	132
Port Pirie South	1	F	1826
Port Pirie South	1	M	1751
Port Pirie West	0	F	115
Port Pirie West	0	M	101
Port Pirie West	1	F	1206
Port Pirie West	1	M	1188
Port Rickaby	0	M	3
Port Rickaby	1	F	21
Port Rickaby	1	M	22
Port Victoria	0	F	23
Port Victoria	0	M	26
Port Victoria	1	F	151
Port Victoria	1	M	151
Port Vincent	0	F	21
Port Vincent	0	M	25
Port Vincent	1	F	206
Port Vincent	1	M	227
Port Wakefield	0	F	27
Port Wakefield	0	M	15
Port Wakefield	1	F	275
Port Wakefield	1	M	337
Port Willunga	0	F	74
Port Willunga	0	M	59
Port Willunga	1	F	752
Port Willunga	1	M	732
Porter Lagoon	1	F	3
Porter Lagoon	1	M	6
Price	0	F	9
Price	0	M	16
Price	1	F	66
Price	1	M	96
Proof Range	1	F	3
Proof Range	1	M	4
Prospect (SA)	0	F	353
Prospect (SA)	0	M	328
Prospect (SA)	1	F	6073
Prospect (SA)	1	M	6243
Prospect Hill	0	F	10
Prospect Hill	0	M	10
Prospect Hill	1	F	75
Prospect Hill	1	M	67
Pukatja	0	F	26
Pukatja	0	M	18
Pukatja	1	F	249
Pukatja	1	M	222
Puntabie	1	M	3
Punthari	1	F	21
Punthari	1	M	24
Punyelroo	0	F	3
Punyelroo	0	M	3
Punyelroo	1	F	12
Punyelroo	1	M	13
Purnong	0	F	4
Purnong	1	F	21
Purnong	1	M	23
Pyap	0	F	3
Pyap	0	M	7
Pyap	1	F	64
Pyap	1	M	79
Pyap West	1	F	16
Pyap West	1	M	15
Pygery	0	F	3
Pygery	0	M	3
Pygery	1	F	36
Pygery	1	M	31
Qualco	1	F	22
Qualco	1	M	31
Queenstown (SA)	0	F	47
Queenstown (SA)	0	M	49
Queenstown (SA)	1	F	906
Queenstown (SA)	1	M	863
Quinyambie	0	M	7
Quinyambie	1	F	6
Quinyambie	1	M	3
Quorn	0	F	50
Quorn	0	M	46
Quorn	1	F	568
Quorn	1	M	526
Racecourse Bay	1	F	14
Racecourse Bay	1	M	19
Ramco	0	F	6
Ramco	0	M	11
Ramco	1	F	73
Ramco	1	M	73
Ramco Heights	0	F	4
Ramco Heights	0	M	5
Ramco Heights	1	F	65
Ramco Heights	1	M	63
Ramsay (SA)	0	M	3
Ramsay (SA)	1	F	27
Ramsay (SA)	1	M	33
Rapid Bay	0	M	3
Rapid Bay	1	F	8
Rapid Bay	1	M	6
Red Creek	0	F	3
Red Creek	0	M	4
Red Creek	1	F	57
Red Creek	1	M	57
Redbanks	0	F	4
Redbanks	0	M	3
Redbanks	1	F	91
Redbanks	1	M	87
Redhill	0	M	4
Redhill	1	F	71
Redhill	1	M	75
Redwood Park	0	F	52
Redwood Park	0	M	40
Redwood Park	1	F	2538
Redwood Park	1	M	2599
Reedy Creek (SA)	1	F	40
Reedy Creek (SA)	1	M	56
Reeves Plains	0	F	3
Reeves Plains	1	F	62
Reeves Plains	1	M	65
Regency Park	0	F	80
Regency Park	0	M	49
Reid (SA)	0	F	7
Reid (SA)	0	M	3
Reid (SA)	1	F	195
Reid (SA)	1	M	191
Rendelsham	0	M	3
Rendelsham	1	F	104
Rendelsham	1	M	103
Renmark	0	F	254
Renmark	0	M	279
Renmark	1	F	2132
Renmark	1	M	1995
Renmark North	0	F	9
Renmark North	0	M	13
Renmark North	1	F	294
Renmark North	1	M	315
Renmark South	0	F	7
Renmark South	0	M	6
Renmark South	1	F	147
Renmark South	1	M	178
Renmark West	0	F	45
Renmark West	0	M	46
Renmark West	1	F	557
Renmark West	1	M	587
Renown Park	0	F	48
Renown Park	0	M	59
Renown Park	1	F	786
Renown Park	1	M	784
Reynella	0	F	64
Reynella	0	M	53
Reynella	1	F	2256
Reynella	1	M	2297
Reynella East	0	F	14
Reynella East	0	M	10
Reynella East	1	F	1009
Reynella East	1	M	908
Rhynie	0	F	3
Rhynie	0	M	4
Rhynie	1	F	62
Rhynie	1	M	73
Richmond (SA)	0	F	73
Richmond (SA)	0	M	80
Richmond (SA)	1	F	1597
Richmond (SA)	1	M	1495
Ridgehaven	0	F	133
Ridgehaven	0	M	74
Ridgehaven	1	F	1895
Ridgehaven	1	M	1822
Ridleyton	0	F	18
Ridleyton	0	M	24
Ridleyton	1	F	563
Ridleyton	1	M	509
Risdon Park	0	F	140
Risdon Park	0	M	81
Risdon Park	1	F	1807
Risdon Park	1	M	1672
Risdon Park South	0	F	31
Risdon Park South	0	M	29
Risdon Park South	1	F	1050
Risdon Park South	1	M	1017
Riverglades	0	F	24
Riverglades	0	M	14
Riverglades	1	F	380
Riverglades	1	M	380
Riverglen	1	F	4
Riverglen	1	M	10
Riverton (SA)	0	F	52
Riverton (SA)	0	M	28
Riverton (SA)	1	F	470
Riverton (SA)	1	M	449
Robe	0	F	93
Robe	0	M	111
Robe	1	F	438
Robe	1	M	457
Robertstown	0	F	14
Robertstown	0	M	8
Robertstown	1	F	117
Robertstown	1	M	111
Rochester (SA)	0	F	4
Rochester (SA)	0	M	3
Rochester (SA)	1	F	5
Rochester (SA)	1	M	4
Rockleigh	0	F	8
Rockleigh	0	M	11
Rockleigh	1	F	114
Rockleigh	1	M	119
Rocky Camp	1	F	70
Rocky Camp	1	M	68
Rocky Gully (SA)	0	F	5
Rocky Gully (SA)	0	M	8
Rocky Gully (SA)	1	F	40
Rocky Gully (SA)	1	M	52
Rocky Plain (SA)	1	F	4
Rocky Plain (SA)	1	M	9
Rogues Point	1	F	9
Rogues Point	1	M	15
Rose Park	0	F	68
Rose Park	0	M	62
Rose Park	1	F	631
Rose Park	1	M	591
Rosedale (SA)	0	F	3
Rosedale (SA)	0	M	3
Rosedale (SA)	1	F	70
Rosedale (SA)	1	M	93
Rosetown	0	F	5
Rosetown	0	M	5
Rosetown	1	F	58
Rosetown	1	M	63
Rosewater	0	F	58
Rosewater	0	M	89
Rosewater	1	F	1552
Rosewater	1	M	1538
Roseworthy	0	F	14
Roseworthy	0	M	15
Roseworthy	1	F	448
Roseworthy	1	M	491
Rosslyn Park	0	F	20
Rosslyn Park	0	M	20
Rosslyn Park	1	F	712
Rosslyn Park	1	M	664
Rostrevor	0	F	133
Rostrevor	0	M	116
Rostrevor	1	F	3775
Rostrevor	1	M	3623
Rowland Flat	0	F	52
Rowland Flat	0	M	73
Rowland Flat	1	F	63
Rowland Flat	1	M	74
Roxby Downs	0	F	146
Roxby Downs	0	M	1242
Roxby Downs	1	F	1518
Roxby Downs	1	M	1707
Royal Park	0	F	81
Royal Park	0	M	81
Royal Park	1	F	1463
Royal Park	1	M	1345
Royston Park	0	F	16
Royston Park	0	M	14
Royston Park	1	F	562
Royston Park	1	M	587
Rudall	0	F	11
Rudall	0	M	20
Rudall	1	F	42
Rudall	1	M	46
SA Remainder	0	F	9
SA Remainder	0	M	3
SA Remainder	1	F	28
SA Remainder	1	M	25
Saddleworth	0	F	13
Saddleworth	0	M	14
Saddleworth	1	F	211
Saddleworth	1	M	208
Saints	1	F	3
Saints	1	M	3
Salisbury (SA)	0	F	301
Salisbury (SA)	0	M	286
Salisbury (SA)	1	F	3784
Salisbury (SA)	1	M	3773
Salisbury Downs	0	F	107
Salisbury Downs	0	M	132
Salisbury Downs	1	F	2899
Salisbury Downs	1	M	2801
Salisbury East	0	F	248
Salisbury East	0	M	198
Salisbury East	1	F	4228
Salisbury East	1	M	4099
Salisbury Heights	0	F	73
Salisbury Heights	0	M	60
Salisbury Heights	1	F	2529
Salisbury Heights	1	M	2449
Salisbury North	0	F	274
Salisbury North	0	M	259
Salisbury North	1	F	4632
Salisbury North	1	M	4561
Salisbury Park	0	F	36
Salisbury Park	0	M	54
Salisbury Park	1	F	1043
Salisbury Park	1	M	1006
Salisbury Plain	0	F	26
Salisbury Plain	0	M	21
Salisbury Plain	1	F	561
Salisbury Plain	1	M	593
Salisbury South	0	F	44
Salisbury South	0	M	39
Salisbury South	1	F	11
Salt Creek	0	M	4
Salt Creek	1	F	16
Salt Creek	1	M	14
Salter Springs	1	F	34
Salter Springs	1	M	28
Saltia	1	F	6
Saltia	1	M	4
Sampson Flat	1	F	61
Sampson Flat	1	M	57
Sandalwood	0	F	3
Sandalwood	0	M	4
Sandalwood	1	F	20
Sandalwood	1	M	22
Sandergrove	0	F	3
Sandergrove	0	M	4
Sandergrove	1	F	33
Sandergrove	1	M	32
Sanderston	0	F	3
Sanderston	0	M	3
Sanderston	1	F	32
Sanderston	1	M	38
Sandilands (SA)	0	F	4
Sandilands (SA)	1	F	36
Sandilands (SA)	1	M	58
Sandleton	0	F	3
Sandleton	1	F	14
Sandleton	1	M	20
Sandy Creek (SA)	0	F	8
Sandy Creek (SA)	0	M	9
Sandy Creek (SA)	1	F	141
Sandy Creek (SA)	1	M	138
Sandy Grove	0	F	3
Sandy Grove	1	F	42
Sandy Grove	1	M	47
Sapphiretown	0	M	3
Sapphiretown	1	F	16
Sapphiretown	1	M	12
Sceale Bay	0	M	3
Sceale Bay	1	F	12
Sceale Bay	1	M	26
Schell Well	1	F	3
Schell Well	1	M	4
Scott Creek	0	F	5
Scott Creek	0	M	3
Scott Creek	1	F	100
Scott Creek	1	M	93
Seacliff	0	F	41
Seacliff	0	M	40
Seacliff	1	F	936
Seacliff	1	M	871
Seacliff Park	0	F	48
Seacliff Park	0	M	42
Seacliff Park	1	F	1183
Seacliff Park	1	M	1117
Seacombe Gardens	0	F	76
Seacombe Gardens	0	M	77
Seacombe Gardens	1	F	1501
Seacombe Gardens	1	M	1310
Seacombe Heights	0	F	25
Seacombe Heights	0	M	19
Seacombe Heights	1	F	720
Seacombe Heights	1	M	680
Seaford (SA)	0	F	171
Seaford (SA)	0	M	133
Seaford (SA)	1	F	2073
Seaford (SA)	1	M	1937
Seaford Heights	0	F	3
Seaford Heights	0	M	3
Seaford Heights	1	F	24
Seaford Heights	1	M	26
Seaford Meadows	0	F	70
Seaford Meadows	0	M	70
Seaford Meadows	1	F	1889
Seaford Meadows	1	M	1752
Seaford Rise	0	F	108
Seaford Rise	0	M	94
Seaford Rise	1	F	3030
Seaford Rise	1	M	2764
Seal Bay	1	F	3
Seal Bay	1	M	4
Seaton (SA)	0	F	283
Seaton (SA)	0	M	254
Seaton (SA)	1	F	5028
Seaton (SA)	1	M	4642
Seaview Downs	0	F	31
Seaview Downs	0	M	31
Seaview Downs	1	F	1314
Seaview Downs	1	M	1267
Sebastopol (SA)	0	M	3
Sebastopol (SA)	1	F	24
Sebastopol (SA)	1	M	23
Second Valley	0	F	10
Second Valley	0	M	3
Second Valley	1	F	78
Second Valley	1	M	77
Sedan	0	F	15
Sedan	0	M	13
Sedan	1	F	80
Sedan	1	M	99
Seddon (SA)	0	F	10
Seddon (SA)	0	M	6
Seddon (SA)	1	F	39
Seddon (SA)	1	M	43
Sefton Park	0	F	8
Sefton Park	0	M	14
Sefton Park	1	F	592
Sefton Park	1	M	575
Sellicks Beach	0	F	75
Sellicks Beach	0	M	79
Sellicks Beach	1	F	1195
Sellicks Beach	1	M	1181
Sellicks Hill	0	F	3
Sellicks Hill	0	M	6
Sellicks Hill	1	F	137
Sellicks Hill	1	M	151
Semaphore	0	F	128
Semaphore	0	M	203
Semaphore	1	F	1234
Semaphore	1	M	1161
Semaphore Park	0	F	195
Semaphore Park	0	M	144
Semaphore Park	1	F	2077
Semaphore Park	1	M	1893
Semaphore South	0	F	49
Semaphore South	0	M	26
Semaphore South	1	F	470
Semaphore South	1	M	459
Senior	0	F	3
Senior	0	M	4
Senior	1	F	48
Senior	1	M	59
Seppeltsfield	1	F	53
Seppeltsfield	1	M	69
Sevenhill	0	F	5
Sevenhill	0	M	21
