SSC_NAME16	Age	persons
Reid (SA)	35-44	49
Reid (SA)	45-54	57
Reid (SA)	55-64	34
Reid (SA)	65-74	15
Reid (SA)	75-84	7
Rendelsham	0-4	22
Rendelsham	5-14	29
Rendelsham	15-19	9
Rendelsham	20-24	3
Rendelsham	25-34	20
Rendelsham	35-44	19
Rendelsham	45-54	33
Rendelsham	55-64	32
Rendelsham	65-74	20
Rendelsham	75-84	5
Rendelsham	85+	3
Renmark	0-4	256
Renmark	5-14	516
Renmark	15-19	271
Renmark	20-24	283
Renmark	25-34	589
Renmark	35-44	482
Renmark	45-54	488
Renmark	55-64	606
Renmark	65-74	548
Renmark	75-84	399
Renmark	85+	213
Renmark North	0-4	37
Renmark North	5-14	92
Renmark North	15-19	41
Renmark North	20-24	36
Renmark North	25-34	64
Renmark North	35-44	86
Renmark North	45-54	103
Renmark North	55-64	93
Renmark North	65-74	56
Renmark North	75-84	24
Renmark North	85+	9
Renmark South	0-4	15
Renmark South	5-14	34
Renmark South	15-19	29
Renmark South	20-24	15
Renmark South	25-34	29
Renmark South	35-44	41
Renmark South	45-54	61
Renmark South	55-64	60
Renmark South	65-74	44
Renmark South	75-84	17
Renmark South	85+	3
Renmark West	0-4	72
Renmark West	5-14	162
Renmark West	15-19	81
Renmark West	20-24	64
Renmark West	25-34	118
Renmark West	35-44	161
Renmark West	45-54	235
Renmark West	55-64	197
Renmark West	65-74	138
Renmark West	75-84	49
Renmark West	85+	10
Renown Park	0-4	120
Renown Park	5-14	118
Renown Park	15-19	89
Renown Park	20-24	179
Renown Park	25-34	344
Renown Park	35-44	192
Renown Park	45-54	196
Renown Park	55-64	209
Renown Park	65-74	128
Renown Park	75-84	101
Renown Park	85+	34
Reynella	0-4	333
Reynella	5-14	514
Reynella	15-19	252
Reynella	20-24	280
Reynella	25-34	823
Reynella	35-44	633
Reynella	45-54	553
Reynella	55-64	543
Reynella	65-74	516
Reynella	75-84	224
Reynella	85+	74
Reynella East	0-4	109
Reynella East	5-14	233
Reynella East	15-19	107
Reynella East	20-24	116
Reynella East	25-34	250
Reynella East	35-44	238
Reynella East	45-54	227
Reynella East	55-64	277
Reynella East	65-74	272
Reynella East	75-84	114
Reynella East	85+	64
Rhynie	0-4	12
Rhynie	5-14	15
Rhynie	15-19	6
Rhynie	25-34	7
Rhynie	35-44	16
Rhynie	45-54	11
Rhynie	55-64	34
Rhynie	65-74	32
Rhynie	75-84	4
Rhynie	85+	3
Richmond (SA)	0-4	181
Richmond (SA)	5-14	305
Richmond (SA)	15-19	169
Richmond (SA)	20-24	282
Richmond (SA)	25-34	648
Richmond (SA)	35-44	465
Richmond (SA)	45-54	399
Richmond (SA)	55-64	351
Richmond (SA)	65-74	242
Richmond (SA)	75-84	169
Richmond (SA)	85+	92
Ridgehaven	0-4	209
Ridgehaven	5-14	439
Ridgehaven	15-19	195
Ridgehaven	20-24	220
Ridgehaven	25-34	584
Ridgehaven	35-44	477
Ridgehaven	45-54	449
Ridgehaven	55-64	399
Ridgehaven	65-74	477
Ridgehaven	75-84	377
Ridgehaven	85+	186
Ridleyton	0-4	65
Ridleyton	5-14	85
Ridleyton	15-19	49
Ridleyton	20-24	117
Ridleyton	25-34	257
Ridleyton	35-44	162
Ridleyton	45-54	117
Ridleyton	55-64	129
Ridleyton	65-74	78
Ridleyton	75-84	53
Ridleyton	85+	14
Risdon Park	0-4	205
Risdon Park	5-14	453
Risdon Park	15-19	252
Risdon Park	20-24	212
Risdon Park	25-34	418
Risdon Park	35-44	416
Risdon Park	45-54	512
Risdon Park	55-64	471
Risdon Park	65-74	442
Risdon Park	75-84	301
Risdon Park	85+	154
Risdon Park South	0-4	123
Risdon Park South	5-14	282
Risdon Park South	15-19	153
Risdon Park South	20-24	135
Risdon Park South	25-34	230
Risdon Park South	35-44	254
Risdon Park South	45-54	308
Risdon Park South	55-64	283
Risdon Park South	65-74	270
Risdon Park South	75-84	105
Risdon Park South	85+	39
Riverglades	0-4	51
Riverglades	5-14	100
Riverglades	15-19	45
Riverglades	20-24	54
Riverglades	25-34	66
Riverglades	35-44	87
Riverglades	45-54	127
Riverglades	55-64	126
Riverglades	65-74	108
Riverglades	75-84	46
Riverglades	85+	16
Riverglen	5-14	3
Riverglen	45-54	9
Riverglen	55-64	3
Riverglen	65-74	3
Riverton (SA)	0-4	48
Riverton (SA)	5-14	95
Riverton (SA)	15-19	61
Riverton (SA)	20-24	27
Riverton (SA)	25-34	76
Riverton (SA)	35-44	73
Riverton (SA)	45-54	153
Riverton (SA)	55-64	177
Riverton (SA)	65-74	177
Riverton (SA)	75-84	81
Riverton (SA)	85+	59
Robe	0-4	47
Robe	5-14	93
Robe	15-19	37
Robe	20-24	52
Robe	25-34	102
Robe	35-44	110
Robe	45-54	146
Robe	55-64	199
Robe	65-74	173
Robe	75-84	97
Robe	85+	40
Robertstown	0-4	9
Robertstown	5-14	16
Robertstown	15-19	10
Robertstown	20-24	14
Robertstown	25-34	12
Robertstown	35-44	24
Robertstown	45-54	24
Robertstown	55-64	49
Robertstown	65-74	49
Robertstown	75-84	27
Robertstown	85+	3
Rochester (SA)	5-14	3
Rockleigh	0-4	7
Rockleigh	5-14	29
Rockleigh	15-19	24
Rockleigh	20-24	12
Rockleigh	25-34	14
Rockleigh	35-44	33
Rockleigh	45-54	52
Rockleigh	55-64	37
Rockleigh	65-74	32
Rockleigh	75-84	7
Rockleigh	85+	6
Rocky Camp	0-4	3
Rocky Camp	5-14	28
Rocky Camp	15-19	18
Rocky Camp	25-34	9
Rocky Camp	35-44	19
Rocky Camp	45-54	28
Rocky Camp	55-64	24
Rocky Camp	65-74	16
Rocky Camp	75-84	4
Rocky Gully (SA)	0-4	3
Rocky Gully (SA)	5-14	11
Rocky Gully (SA)	15-19	9
Rocky Gully (SA)	20-24	10
Rocky Gully (SA)	25-34	24
Rocky Gully (SA)	35-44	6
Rocky Gully (SA)	45-54	24
Rocky Gully (SA)	55-64	18
Rocky Gully (SA)	65-74	7
Rocky Plain (SA)	25-34	3
Rocky Plain (SA)	55-64	6
Rogues Point	5-14	3
Rogues Point	35-44	5
Rogues Point	55-64	8
Rogues Point	65-74	4
Rogues Point	75-84	4
Rogues Point	85+	6
Rose Park	0-4	56
Rose Park	5-14	179
Rose Park	15-19	117
Rose Park	20-24	64
Rose Park	25-34	125
Rose Park	35-44	167
Rose Park	45-54	191
Rose Park	55-64	214
Rose Park	65-74	158
Rose Park	75-84	77
Rose Park	85+	19
Rosedale (SA)	0-4	6
Rosedale (SA)	5-14	29
Rosedale (SA)	15-19	12
Rosedale (SA)	20-24	8
Rosedale (SA)	25-34	16
Rosedale (SA)	35-44	14
Rosedale (SA)	45-54	32
Rosedale (SA)	55-64	40
Rosedale (SA)	65-74	18
Rosedale (SA)	75-84	5
Rosedale (SA)	85+	3
Rosetown	0-4	11
Rosetown	5-14	13
Rosetown	15-19	7
Rosetown	20-24	19
Rosetown	25-34	21
Rosetown	35-44	15
Rosetown	45-54	19
Rosetown	55-64	19
Rosetown	65-74	12
Rosetown	75-84	7
Rosewater	0-4	169
Rosewater	5-14	348
Rosewater	15-19	197
Rosewater	20-24	199
Rosewater	25-34	486
Rosewater	35-44	458
Rosewater	45-54	496
Rosewater	55-64	456
Rosewater	65-74	268
Rosewater	75-84	135
Rosewater	85+	66
Roseworthy	0-4	53
Roseworthy	5-14	166
Roseworthy	15-19	91
Roseworthy	20-24	65
Roseworthy	25-34	111
Roseworthy	35-44	150
Roseworthy	45-54	160
Roseworthy	55-64	113
Roseworthy	65-74	57
Roseworthy	75-84	19
Roseworthy	85+	8
Rosslyn Park	0-4	47
Rosslyn Park	5-14	156
Rosslyn Park	15-19	102
Rosslyn Park	20-24	86
Rosslyn Park	25-34	124
Rosslyn Park	35-44	160
Rosslyn Park	45-54	200
Rosslyn Park	55-64	212
Rosslyn Park	65-74	214
Rosslyn Park	75-84	109
Rosslyn Park	85+	57
Rostrevor	0-4	423
Rostrevor	5-14	906
Rostrevor	15-19	525
Rostrevor	20-24	457
Rostrevor	25-34	819
Rostrevor	35-44	957
Rostrevor	45-54	1069
Rostrevor	55-64	763
Rostrevor	65-74	794
Rostrevor	75-84	745
Rostrevor	85+	286
Rowland Flat	0-4	3
Rowland Flat	5-14	22
Rowland Flat	15-19	10
Rowland Flat	20-24	11
Rowland Flat	25-34	15
Rowland Flat	35-44	21
Rowland Flat	45-54	21
Rowland Flat	55-64	25
Rowland Flat	65-74	18
Rowland Flat	75-84	13
Roxby Downs	0-4	414
Roxby Downs	5-14	612
Roxby Downs	15-19	154
Roxby Downs	20-24	264
Roxby Downs	25-34	876
Roxby Downs	35-44	659
Roxby Downs	45-54	530
Roxby Downs	55-64	325
Roxby Downs	65-74	38
Roxby Downs	75-84	5
Roxby Downs	85+	3
Royal Park	0-4	173
Royal Park	5-14	296
Royal Park	15-19	154
Royal Park	20-24	180
Royal Park	25-34	481
Royal Park	35-44	390
Royal Park	45-54	407
Royal Park	55-64	363
Royal Park	65-74	279
Royal Park	75-84	158
Royal Park	85+	83
Royston Park	0-4	65
Royston Park	5-14	152
Royston Park	15-19	62
Royston Park	20-24	88
Royston Park	25-34	119
Royston Park	35-44	149
Royston Park	45-54	170
Royston Park	55-64	197
Royston Park	65-74	138
Royston Park	75-84	46
Royston Park	85+	17
Rudall	0-4	4
Rudall	5-14	10
Rudall	15-19	12
Rudall	20-24	4
Rudall	25-34	6
Rudall	35-44	7
Rudall	45-54	14
Rudall	55-64	15
Rudall	65-74	10
SA Remainder	5-14	9
SA Remainder	15-19	7
SA Remainder	20-24	6
SA Remainder	25-34	4
SA Remainder	35-44	9
SA Remainder	45-54	10
SA Remainder	55-64	12
Saddleworth	0-4	22
Saddleworth	5-14	53
Saddleworth	15-19	22
Saddleworth	20-24	24
Saddleworth	25-34	35
Saddleworth	35-44	35
Saddleworth	45-54	71
Saddleworth	55-64	95
Saddleworth	65-74	63
Saddleworth	75-84	44
Saddleworth	85+	12
Saints	20-24	3
Saints	35-44	3
Saints	55-64	3
Salisbury (SA)	0-4	551
Salisbury (SA)	5-14	896
Salisbury (SA)	15-19	458
Salisbury (SA)	20-24	589
Salisbury (SA)	25-34	1276
Salisbury (SA)	35-44	958
Salisbury (SA)	45-54	1024
Salisbury (SA)	55-64	869
Salisbury (SA)	65-74	742
Salisbury (SA)	75-84	587
Salisbury (SA)	85+	257
Salisbury Downs	0-4	410
Salisbury Downs	5-14	776
Salisbury Downs	15-19	359
Salisbury Downs	20-24	444
Salisbury Downs	25-34	889
Salisbury Downs	35-44	710
Salisbury Downs	45-54	765
Salisbury Downs	55-64	755
Salisbury Downs	65-74	516
Salisbury Downs	75-84	284
Salisbury Downs	85+	83
Salisbury East	0-4	560
Salisbury East	5-14	1033
Salisbury East	15-19	518
Salisbury East	20-24	529
Salisbury East	25-34	1186
Salisbury East	35-44	1146
Salisbury East	45-54	1090
Salisbury East	55-64	1039
Salisbury East	65-74	946
Salisbury East	75-84	667
Salisbury East	85+	261
Salisbury Heights	0-4	271
Salisbury Heights	5-14	755
Salisbury Heights	15-19	374
Salisbury Heights	20-24	378
Salisbury Heights	25-34	616
Salisbury Heights	35-44	627
Salisbury Heights	45-54	818
Salisbury Heights	55-64	731
Salisbury Heights	65-74	428
Salisbury Heights	75-84	144
Salisbury Heights	85+	50
Salisbury North	0-4	772
Salisbury North	5-14	1327
Salisbury North	15-19	610
Salisbury North	20-24	735
Salisbury North	25-34	1566
Salisbury North	35-44	1244
Salisbury North	45-54	1217
Salisbury North	55-64	1117
Salisbury North	65-74	777
Salisbury North	75-84	406
Salisbury North	85+	128
Salisbury Park	0-4	122
Salisbury Park	5-14	226
Salisbury Park	15-19	138
Salisbury Park	20-24	135
Salisbury Park	25-34	282
Salisbury Park	35-44	249
Salisbury Park	45-54	300
Salisbury Park	55-64	326
Salisbury Park	65-74	268
Salisbury Park	75-84	104
Salisbury Park	85+	23
Salisbury Plain	0-4	74
Salisbury Plain	5-14	142
Salisbury Plain	15-19	78
Salisbury Plain	20-24	78
Salisbury Plain	25-34	170
Salisbury Plain	35-44	150
Salisbury Plain	45-54	166
Salisbury Plain	55-64	160
Salisbury Plain	65-74	94
Salisbury Plain	75-84	81
Salisbury Plain	85+	30
Salisbury South	55-64	10
Salisbury South	65-74	17
Salisbury South	75-84	25
Salisbury South	85+	50
Salt Creek	5-14	3
Salt Creek	15-19	3
Salt Creek	35-44	10
Salt Creek	45-54	4
Salt Creek	55-64	7
Salt Creek	65-74	6
Salter Springs	0-4	5
Salter Springs	5-14	3
Salter Springs	15-19	3
Salter Springs	20-24	11
Salter Springs	25-34	9
Salter Springs	35-44	4
Salter Springs	45-54	6
Salter Springs	55-64	12
Salter Springs	65-74	3
Saltia	55-64	3
Sampson Flat	0-4	5
Sampson Flat	5-14	15
Sampson Flat	15-19	10
Sampson Flat	20-24	9
Sampson Flat	25-34	8
Sampson Flat	35-44	9
Sampson Flat	45-54	26
Sampson Flat	55-64	15
Sampson Flat	65-74	9
Sampson Flat	75-84	13
Sandalwood	0-4	3
Sandalwood	5-14	11
Sandalwood	20-24	3
Sandalwood	25-34	9
Sandalwood	35-44	12
Sandalwood	45-54	5
Sandalwood	55-64	5
Sandalwood	65-74	11
Sandergrove	5-14	12
Sandergrove	15-19	3
Sandergrove	25-34	13
Sandergrove	35-44	6
Sandergrove	45-54	11
Sandergrove	55-64	15
Sandergrove	65-74	16
Sandergrove	75-84	3
Sanderston	0-4	7
Sanderston	5-14	13
Sanderston	20-24	3
Sanderston	25-34	11
Sanderston	35-44	9
Sanderston	45-54	19
Sanderston	55-64	13
Sanderston	65-74	7
Sandilands (SA)	0-4	15
Sandilands (SA)	5-14	18
Sandilands (SA)	15-19	6
Sandilands (SA)	25-34	16
Sandilands (SA)	35-44	14
Sandilands (SA)	45-54	9
Sandilands (SA)	55-64	14
Sandilands (SA)	65-74	5
Sandilands (SA)	75-84	7
Sandleton	5-14	7
Sandleton	35-44	4
Sandleton	45-54	3
Sandleton	55-64	7
Sandleton	65-74	3
Sandy Creek (SA)	0-4	12
Sandy Creek (SA)	5-14	64
Sandy Creek (SA)	15-19	22
Sandy Creek (SA)	20-24	14
Sandy Creek (SA)	25-34	11
Sandy Creek (SA)	35-44	42
Sandy Creek (SA)	45-54	60
Sandy Creek (SA)	55-64	41
Sandy Creek (SA)	65-74	21
Sandy Creek (SA)	75-84	3
Sandy Grove	5-14	19
Sandy Grove	15-19	10
Sandy Grove	20-24	3
Sandy Grove	25-34	3
Sandy Grove	35-44	16
Sandy Grove	45-54	12
Sandy Grove	55-64	23
Sandy Grove	65-74	6
Sandy Grove	75-84	14
Sandy Grove	85+	5
Sapphiretown	5-14	3
Sapphiretown	35-44	3
Sapphiretown	45-54	7
Sapphiretown	55-64	9
Sapphiretown	65-74	5
Sceale Bay	5-14	3
Sceale Bay	25-34	5
Sceale Bay	35-44	3
Sceale Bay	45-54	11
Sceale Bay	55-64	14
Sceale Bay	65-74	3
Sceale Bay	75-84	3
Schell Well	45-54	4
Scott Creek	0-4	14
Scott Creek	5-14	20
Scott Creek	15-19	12
Scott Creek	20-24	9
Scott Creek	25-34	19
Scott Creek	35-44	13
Scott Creek	45-54	34
Scott Creek	55-64	38
Scott Creek	65-74	28
Scott Creek	75-84	4
Seacliff	0-4	86
Seacliff	5-14	213
Seacliff	15-19	106
Seacliff	20-24	103
Seacliff	25-34	225
Seacliff	35-44	255
Seacliff	45-54	254
Seacliff	55-64	359
Seacliff	65-74	236
Seacliff	75-84	80
Seacliff	85+	46
Seacliff Park	0-4	139
Seacliff Park	5-14	246
Seacliff Park	15-19	120
Seacliff Park	20-24	147
Seacliff Park	25-34	321
Seacliff Park	35-44	339
Seacliff Park	45-54	327
Seacliff Park	55-64	350
Seacliff Park	65-74	256
Seacliff Park	75-84	134
Seacliff Park	85+	60
Seacombe Gardens	0-4	213
Seacombe Gardens	5-14	272
Seacombe Gardens	15-19	162
Seacombe Gardens	20-24	229
Seacombe Gardens	25-34	575
Seacombe Gardens	35-44	363
Seacombe Gardens	45-54	346
Seacombe Gardens	55-64	338
Seacombe Gardens	65-74	274
Seacombe Gardens	75-84	171
Seacombe Gardens	85+	73
Seacombe Heights	0-4	104
Seacombe Heights	5-14	164
Seacombe Heights	15-19	90
Seacombe Heights	20-24	81
Seacombe Heights	25-34	179
Seacombe Heights	35-44	213
Seacombe Heights	45-54	198
Seacombe Heights	55-64	171
Seacombe Heights	65-74	170
Seacombe Heights	75-84	89
Seacombe Heights	85+	30
Seaford (SA)	0-4	266
Seaford (SA)	5-14	541
Seaford (SA)	15-19	215
Seaford (SA)	20-24	245
Seaford (SA)	25-34	594
Seaford (SA)	35-44	533
Seaford (SA)	45-54	480
Seaford (SA)	55-64	563
Seaford (SA)	65-74	480
Seaford (SA)	75-84	331
Seaford (SA)	85+	196
Seaford Heights	0-4	3
Seaford Heights	5-14	6
Seaford Heights	20-24	9
Seaford Heights	25-34	20
Seaford Heights	35-44	8
Seaford Heights	45-54	3
Seaford Heights	55-64	4
Seaford Heights	75-84	3
Seaford Meadows	0-4	433
Seaford Meadows	5-14	599
Seaford Meadows	15-19	239
Seaford Meadows	20-24	344
Seaford Meadows	25-34	851
Seaford Meadows	35-44	579
Seaford Meadows	45-54	347
Seaford Meadows	55-64	236
Seaford Meadows	65-74	155
Seaford Meadows	75-84	53
Seaford Meadows	85+	12
Seaford Rise	0-4	423
Seaford Rise	5-14	939
Seaford Rise	15-19	405
Seaford Rise	20-24	363
Seaford Rise	25-34	745
Seaford Rise	35-44	847
Seaford Rise	45-54	856
Seaford Rise	55-64	630
Seaford Rise	65-74	531
Seaford Rise	75-84	243
Seaford Rise	85+	115
Seal Bay	5-14	3
Seal Bay	35-44	3
Seaton (SA)	0-4	577
Seaton (SA)	5-14	1029
Seaton (SA)	15-19	596
Seaton (SA)	20-24	646
Seaton (SA)	25-34	1515
Seaton (SA)	35-44	1221
Seaton (SA)	45-54	1387
Seaton (SA)	55-64	1260
Seaton (SA)	65-74	938
Seaton (SA)	75-84	772
Seaton (SA)	85+	422
Seaview Downs	0-4	174
Seaview Downs	5-14	367
Seaview Downs	15-19	153
Seaview Downs	20-24	130
Seaview Downs	25-34	280
Seaview Downs	35-44	356
Seaview Downs	45-54	368
Seaview Downs	55-64	318
Seaview Downs	65-74	322
Seaview Downs	75-84	165
Seaview Downs	85+	53
Sebastopol (SA)	5-14	5
Sebastopol (SA)	15-19	5
Sebastopol (SA)	20-24	6
Sebastopol (SA)	25-34	3
Sebastopol (SA)	35-44	4
Sebastopol (SA)	45-54	14
Sebastopol (SA)	55-64	5
Sebastopol (SA)	65-74	10
Sebastopol (SA)	75-84	3
Second Valley	0-4	3
Second Valley	5-14	15
Second Valley	15-19	4
Second Valley	20-24	3
Second Valley	25-34	5
Second Valley	35-44	17
Second Valley	45-54	25
Second Valley	55-64	47
Second Valley	65-74	30
Second Valley	75-84	11
Sedan	0-4	3
Sedan	5-14	26
Sedan	15-19	12
Sedan	20-24	16
Sedan	25-34	21
Sedan	35-44	22
Sedan	45-54	35
Sedan	55-64	31
Sedan	65-74	21
Sedan	75-84	6
Sedan	85+	4
Seddon (SA)	0-4	11
Seddon (SA)	5-14	22
Seddon (SA)	15-19	3
Seddon (SA)	20-24	3
Seddon (SA)	25-34	18
Seddon (SA)	35-44	14
Seddon (SA)	45-54	12
Seddon (SA)	55-64	14
Seddon (SA)	65-74	11
Seddon (SA)	75-84	3
Sefton Park	0-4	70
Sefton Park	5-14	158
Sefton Park	15-19	63
Sefton Park	20-24	67
Sefton Park	25-34	152
Sefton Park	35-44	207
Sefton Park	45-54	149
Sefton Park	55-64	155
Sefton Park	65-74	89
Sefton Park	75-84	58
Sefton Park	85+	40
Sellicks Beach	0-4	197
Sellicks Beach	5-14	325
Sellicks Beach	15-19	168
Sellicks Beach	20-24	143
Sellicks Beach	25-34	348
Sellicks Beach	35-44	341
Sellicks Beach	45-54	423
Sellicks Beach	55-64	329
Sellicks Beach	65-74	237
Sellicks Beach	75-84	76
Sellicks Beach	85+	22
Sellicks Hill	0-4	12
Sellicks Hill	5-14	25
Sellicks Hill	15-19	28
Sellicks Hill	20-24	14
Sellicks Hill	25-34	32
Sellicks Hill	35-44	28
Sellicks Hill	45-54	62
Sellicks Hill	55-64	61
Sellicks Hill	65-74	45
Sellicks Hill	75-84	4
Semaphore	0-4	124
Semaphore	5-14	242
Semaphore	15-19	159
Semaphore	20-24	127
Semaphore	25-34	278
Semaphore	35-44	375
Semaphore	45-54	523
Semaphore	55-64	484
Semaphore	65-74	259
Semaphore	75-84	121
Semaphore	85+	72
Semaphore Park	0-4	228
Semaphore Park	5-14	422
Semaphore Park	15-19	214
Semaphore Park	20-24	216
Semaphore Park	25-34	520
Semaphore Park	35-44	549
Semaphore Park	45-54	543
Semaphore Park	55-64	599
Semaphore Park	65-74	565
Semaphore Park	75-84	276
Semaphore Park	85+	175
Semaphore South	0-4	56
Semaphore South	5-14	120
Semaphore South	15-19	48
Semaphore South	20-24	49
Semaphore South	25-34	107
Semaphore South	35-44	163
Semaphore South	45-54	155
Semaphore South	55-64	132
Semaphore South	65-74	99
Semaphore South	75-84	56
Semaphore South	85+	28
Senior	0-4	3
Senior	5-14	24
Senior	15-19	10
Senior	20-24	9
Senior	25-34	7
Senior	35-44	17
Senior	45-54	22
Senior	55-64	16
Senior	65-74	9
Seppeltsfield	0-4	11
Seppeltsfield	5-14	21
Seppeltsfield	20-24	3
Seppeltsfield	25-34	13
Seppeltsfield	35-44	28
Seppeltsfield	45-54	20
Seppeltsfield	55-64	26
Seppeltsfield	65-74	19
Seppeltsfield	75-84	6
Sevenhill	0-4	9
Sevenhill	5-14	15
Sevenhill	15-19	5
Sevenhill	20-24	4
Sevenhill	35-44	21
Sevenhill	45-54	36
Sevenhill	55-64	17
Sevenhill	65-74	14
Sevenhill	75-84	4
Shaugh	25-34	10
Shaugh	45-54	3
Shaugh	55-64	3
Shea-Oak Log	0-4	7
Shea-Oak Log	5-14	15
Shea-Oak Log	15-19	7
Shea-Oak Log	20-24	4
Shea-Oak Log	25-34	5
Shea-Oak Log	35-44	13
Shea-Oak Log	45-54	25
Shea-Oak Log	55-64	24
Shea-Oak Log	65-74	20
Shea-Oak Log	75-84	7
Sheaoak Flat	15-19	3
Sheaoak Flat	20-24	3
Sheaoak Flat	35-44	3
Sheaoak Flat	45-54	7
Sheaoak Flat	55-64	5
Sheaoak Flat	65-74	8
Sheidow Park	0-4	518
Sheidow Park	5-14	1009
Sheidow Park	15-19	434
Sheidow Park	20-24	394
Sheidow Park	25-34	982
Sheidow Park	35-44	1094
Sheidow Park	45-54	956
Sheidow Park	55-64	813
Sheidow Park	65-74	348
Sheidow Park	75-84	104
Sheidow Park	85+	29
Sheringa	5-14	11
Sheringa	25-34	3
Sheringa	35-44	7
Sheringa	45-54	5
Sheringa	55-64	5
Sherlock (SA)	0-4	3
Sherlock (SA)	5-14	12
Sherlock (SA)	15-19	3
Sherlock (SA)	25-34	7
Sherlock (SA)	35-44	12
Sherlock (SA)	45-54	7
Sherlock (SA)	55-64	19
Sherlock (SA)	65-74	13
Sherlock (SA)	75-84	4
Sherwood (SA)	0-4	3
Sherwood (SA)	5-14	26
Sherwood (SA)	15-19	5
Sherwood (SA)	20-24	3
Sherwood (SA)	25-34	15
Sherwood (SA)	35-44	19
Sherwood (SA)	45-54	10
Sherwood (SA)	55-64	13
Sherwood (SA)	65-74	4
Short	55-64	5
Short	65-74	3
Silverton (SA)	25-34	3
Silverton (SA)	45-54	4
Silverton (SA)	55-64	4
Silverton (SA)	65-74	12
Skye (SA)	0-4	9
Skye (SA)	5-14	36
Skye (SA)	15-19	18
Skye (SA)	20-24	15
Skye (SA)	25-34	18
Skye (SA)	35-44	32
Skye (SA)	45-54	51
Skye (SA)	55-64	37
Skye (SA)	65-74	46
Skye (SA)	75-84	22
Skye (SA)	85+	8
Sleaford	5-14	3
Sleaford	15-19	10
Sleaford	25-34	4
Sleaford	35-44	3
Sleaford	45-54	12
Sleaford	55-64	13
Sleaford	75-84	4
Smithfield (SA)	0-4	222
Smithfield (SA)	5-14	306
Smithfield (SA)	15-19	161
Smithfield (SA)	20-24	214
Smithfield (SA)	25-34	378
Smithfield (SA)	35-44	250
Smithfield (SA)	45-54	254
Smithfield (SA)	55-64	267
Smithfield (SA)	65-74	184
Smithfield (SA)	75-84	125
Smithfield (SA)	85+	61
Smithfield Plains	0-4	297
Smithfield Plains	5-14	471
Smithfield Plains	15-19	203
Smithfield Plains	20-24	240
Smithfield Plains	25-34	515
Smithfield Plains	35-44	328
Smithfield Plains	45-54	315
Smithfield Plains	55-64	251
Smithfield Plains	65-74	173
Smithfield Plains	75-84	67
Smithfield Plains	85+	14
Smoky Bay	0-4	14
Smoky Bay	5-14	22
Smoky Bay	15-19	5
Smoky Bay	20-24	7
Smoky Bay	25-34	22
Smoky Bay	35-44	22
Smoky Bay	45-54	43
Smoky Bay	55-64	77
Smoky Bay	65-74	43
Smoky Bay	75-84	15
Smoky Bay	85+	4
Snowtown	0-4	20
Snowtown	5-14	58
Snowtown	15-19	20
Snowtown	20-24	9
Snowtown	25-34	54
Snowtown	35-44	24
Snowtown	45-54	60
Snowtown	55-64	87
Snowtown	65-74	66
Snowtown	75-84	42
Snowtown	85+	17
Solomon	0-4	7
Solomon	5-14	12
Solomon	15-19	4
Solomon	25-34	6
Solomon	35-44	10
Solomon	45-54	4
Solomon	55-64	5
Solomon	65-74	3
Solomon	75-84	3
Solomontown	0-4	55
Solomontown	5-14	112
Solomontown	15-19	75
Solomontown	20-24	68
Solomontown	25-34	131
Solomontown	35-44	133
Solomontown	45-54	168
Solomontown	55-64	135
Solomontown	65-74	120
Solomontown	75-84	100
Solomontown	85+	19
Somerton Park	0-4	219
Somerton Park	5-14	553
Somerton Park	15-19	402
Somerton Park	20-24	352
Somerton Park	25-34	516
Somerton Park	35-44	551
Somerton Park	45-54	809
Somerton Park	55-64	718
Somerton Park	65-74	663
Somerton Park	75-84	419
Somerton Park	85+	320
South Brighton	0-4	127
South Brighton	5-14	253
South Brighton	15-19	111
South Brighton	20-24	136
South Brighton	25-34	306
South Brighton	35-44	306
South Brighton	45-54	319
South Brighton	55-64	329
South Brighton	65-74	305
South Brighton	75-84	189
South Brighton	85+	126
South Hummocks	5-14	3
South Hummocks	15-19	4
South Hummocks	25-34	7
South Hummocks	35-44	3
South Hummocks	45-54	9
South Hummocks	55-64	7
South Kilkerran	0-4	4
South Kilkerran	5-14	3
South Kilkerran	15-19	3
South Kilkerran	20-24	3
South Kilkerran	25-34	6
South Kilkerran	35-44	4
South Kilkerran	45-54	9
South Kilkerran	55-64	7
South Kilkerran	65-74	7
South Kilkerran	75-84	4
South Plympton	0-4	245
South Plympton	5-14	412
South Plympton	15-19	205
South Plympton	20-24	294
South Plympton	25-34	710
South Plympton	35-44	594
South Plympton	45-54	514
South Plympton	55-64	487
South Plympton	65-74	333
South Plympton	75-84	225
South Plympton	85+	149
Southend	0-4	11
Southend	5-14	24
Southend	15-19	12
Southend	20-24	16
Southend	25-34	36
Southend	35-44	23
Southend	45-54	44
Southend	55-64	44
Southend	65-74	23
Southend	75-84	29
Southend	85+	7
Spalding (SA)	0-4	18
Spalding (SA)	5-14	31
Spalding (SA)	15-19	12
Spalding (SA)	20-24	14
Spalding (SA)	25-34	28
Spalding (SA)	35-44	34
Spalding (SA)	45-54	33
Spalding (SA)	55-64	52
Spalding (SA)	65-74	44
Spalding (SA)	75-84	15
Spalding (SA)	85+	6
Spectacle Lake	5-14	3
Spence (SA)	0-4	3
Spence (SA)	5-14	12
Spence (SA)	35-44	11
Spence (SA)	45-54	3
Spence (SA)	55-64	17
Spence (SA)	65-74	8
