SSC_NAME16	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Kiama Downs	1	4	344
Kiama Downs	1	5	154
Kiama Downs	1	6	46
Kiama Heights	0	1	40
Kiama Heights	0	2	5
Kiama Heights	0	3	3
Kiama Heights	1	2	141
Kiama Heights	1	3	39
Kiama Heights	1	4	37
Kiama Heights	1	5	19
Kiama Heights	1	6	7
Kianga (NSW)	0	1	97
Kianga (NSW)	0	2	5
Kianga (NSW)	1	2	146
Kianga (NSW)	1	3	34
Kianga (NSW)	1	4	30
Kianga (NSW)	1	5	3
Kianga (NSW)	1	6	3
Kiar	0	1	3
Kiar	1	2	8
Kiar	1	3	3
Kickabil	0	1	3
Kickabil	1	2	6
Kickabil	1	3	3
Kickabil	1	4	5
Kielvale	0	1	15
Kielvale	0	3	3
Kielvale	1	2	36
Kielvale	1	3	15
Kielvale	1	4	14
Kielvale	1	5	4
Kikiamah	0	1	7
Kikiamah	1	2	21
Kikiamah	1	3	3
Kikiamah	1	4	5
Kikiamah	1	5	3
Kikoira	0	1	7
Kikoira	1	2	7
Kikoira	1	3	3
Kikoira	1	4	7
Kikoira	1	5	3
Kilaben Bay	0	1	99
Kilaben Bay	1	2	200
Kilaben Bay	1	3	66
Kilaben Bay	1	4	95
Kilaben Bay	1	5	34
Kilaben Bay	1	6	18
Kilgin	0	1	3
Kilgin	1	2	3
Kilgin	1	3	6
Kilgra	0	1	3
Kilgra	1	2	14
Kilgra	1	3	3
Kilgra	1	4	3
Kilgra	1	5	4
Killabakh	0	1	18
Killabakh	1	2	41
Killabakh	1	3	16
Killabakh	1	4	13
Killabakh	1	5	10
Killabakh	1	6	3
Killara (NSW)	0	1	582
Killara (NSW)	0	2	50
Killara (NSW)	0	3	14
Killara (NSW)	0	4	3
Killara (NSW)	0	6	6
Killara (NSW)	1	2	970
Killara (NSW)	1	3	650
Killara (NSW)	1	4	789
Killara (NSW)	1	5	331
Killara (NSW)	1	6	111
Killarney Heights	0	1	168
Killarney Heights	0	2	6
Killarney Heights	0	3	3
Killarney Heights	1	2	348
Killarney Heights	1	3	214
Killarney Heights	1	4	408
Killarney Heights	1	5	172
Killarney Heights	1	6	67
Killarney Vale	0	1	629
Killarney Vale	0	2	54
Killarney Vale	0	3	7
Killarney Vale	0	4	7
Killarney Vale	1	2	733
Killarney Vale	1	3	442
Killarney Vale	1	4	396
Killarney Vale	1	5	188
Killarney Vale	1	6	86
Killawarra (NSW)	0	1	10
Killawarra (NSW)	1	2	23
Killawarra (NSW)	1	3	3
Killawarra (NSW)	1	4	6
Killawarra (NSW)	1	5	3
Killawarra (NSW)	1	6	3
Killcare	0	1	47
Killcare	1	2	60
Killcare	1	3	24
Killcare	1	4	24
Killcare	1	5	5
Killcare	1	6	3
Killcare Heights	0	1	59
Killcare Heights	1	2	104
Killcare Heights	1	3	41
Killcare Heights	1	4	45
Killcare Heights	1	5	20
Killcare Heights	1	6	7
Killimicat	0	1	3
Killimicat	1	2	3
Killimicat	1	3	4
Killingworth (NSW)	0	1	20
Killingworth (NSW)	0	2	3
Killingworth (NSW)	1	2	53
Killingworth (NSW)	1	3	52
Killingworth (NSW)	1	4	58
Killingworth (NSW)	1	5	17
Killingworth (NSW)	1	6	13
Killongbutta	1	3	3
Killongbutta	1	4	3
Kimbriki	0	1	13
Kimbriki	0	2	4
Kimbriki	1	2	22
Kimbriki	1	3	10
Kimbriki	1	4	6
Kimbriki	1	5	3
Kinchela	0	1	27
Kinchela	0	2	3
Kinchela	1	2	41
Kinchela	1	3	20
Kinchela	1	4	8
Kinchela	1	5	3
Kinchela	1	6	3
Kincumber	0	1	878
Kincumber	0	2	43
Kincumber	0	3	8
Kincumber	1	2	907
Kincumber	1	3	385
Kincumber	1	4	392
Kincumber	1	5	178
Kincumber	1	6	50
Kincumber South	0	1	215
Kincumber South	0	2	10
Kincumber South	1	2	134
Kincumber South	1	3	18
Kincumber South	1	4	12
Kincumber South	1	5	5
Kincumber South	1	6	6
Kindee	0	1	4
Kindee	1	2	22
Kindee	1	3	3
Kindee	1	4	3
Kindee	1	5	4
Kindervale	0	1	3
King Creek	0	1	48
King Creek	0	2	7
King Creek	1	2	195
King Creek	1	3	74
King Creek	1	4	103
King Creek	1	5	55
King Creek	1	6	14
Kingfisher Shores	0	1	12
Kingfisher Shores	1	2	26
Kingfisher Shores	1	3	8
Kingfisher Shores	1	4	11
Kingfisher Shores	1	5	3
Kings Forest	0	1	3
Kings Forest	1	2	5
Kings Forest	1	4	5
Kings Langley	0	1	411
Kings Langley	0	2	33
Kings Langley	0	3	5
Kings Langley	0	4	4
Kings Langley	1	2	860
Kings Langley	1	3	571
Kings Langley	1	4	755
Kings Langley	1	5	272
Kings Langley	1	6	126
Kings Park (NSW)	0	1	178
Kings Park (NSW)	0	2	28
Kings Park (NSW)	1	2	316
Kings Park (NSW)	1	3	252
Kings Park (NSW)	1	4	249
Kings Park (NSW)	1	5	86
Kings Park (NSW)	1	6	49
Kings Plains (Blayney - NSW)	0	1	8
Kings Plains (Blayney - NSW)	1	2	18
Kings Plains (Blayney - NSW)	1	3	3
Kings Plains (Blayney - NSW)	1	4	3
Kings Plains (Blayney - NSW)	1	5	7
Kings Plains (Blayney - NSW)	1	6	3
Kings Plains (Inverell - NSW)	0	1	3
Kings Plains (Inverell - NSW)	1	3	3
Kings Point	0	1	33
Kings Point	0	2	12
Kings Point	1	2	92
Kings Point	1	3	35
Kings Point	1	4	26
Kings Point	1	5	6
Kings Point	1	6	7
Kingscliff	0	1	781
Kingscliff	0	2	97
Kingscliff	0	3	9
Kingscliff	1	2	1012
Kingscliff	1	3	350
Kingscliff	1	4	369
Kingscliff	1	5	144
Kingscliff	1	6	65
Kingsdale	0	1	7
Kingsdale	1	2	27
Kingsdale	1	3	6
Kingsdale	1	4	5
Kingsdale	1	5	5
Kingsdale	1	6	3
Kingsford (NSW)	0	1	1178
Kingsford (NSW)	0	2	404
Kingsford (NSW)	0	3	359
Kingsford (NSW)	0	4	237
Kingsford (NSW)	0	5	124
Kingsford (NSW)	0	6	76
Kingsford (NSW)	1	2	1196
Kingsford (NSW)	1	3	713
Kingsford (NSW)	1	4	717
Kingsford (NSW)	1	5	295
Kingsford (NSW)	1	6	114
Kingsgate	1	2	3
Kingsgrove	0	1	724
Kingsgrove	0	2	65
Kingsgrove	0	3	21
Kingsgrove	0	4	17
Kingsgrove	0	5	3
Kingsgrove	0	6	3
Kingsgrove	1	2	1170
Kingsgrove	1	3	734
Kingsgrove	1	4	842
Kingsgrove	1	5	362
Kingsgrove	1	6	195
Kingsland	0	1	3
Kingsland	1	2	6
Kingstown	0	1	4
Kingstown	1	2	16
Kingstown	1	3	3
Kingstown	1	4	3
Kingstown	1	5	3
Kingsvale	0	1	13
Kingsvale	1	2	36
Kingsvale	1	3	8
Kingsvale	1	4	8
Kingsvale	1	5	4
Kingswood (Penrith - NSW)	0	1	1022
Kingswood (Penrith - NSW)	0	2	130
Kingswood (Penrith - NSW)	0	3	15
Kingswood (Penrith - NSW)	0	4	6
Kingswood (Penrith - NSW)	0	5	3
Kingswood (Penrith - NSW)	1	2	916
Kingswood (Penrith - NSW)	1	3	560
Kingswood (Penrith - NSW)	1	4	440
Kingswood (Penrith - NSW)	1	5	193
Kingswood (Penrith - NSW)	1	6	128
Kingswood (Tamworth Regional - NSW)	0	1	33
Kingswood (Tamworth Regional - NSW)	0	2	4
Kingswood (Tamworth Regional - NSW)	1	2	135
Kingswood (Tamworth Regional - NSW)	1	3	54
Kingswood (Tamworth Regional - NSW)	1	4	61
Kingswood (Tamworth Regional - NSW)	1	5	29
Kingswood (Tamworth Regional - NSW)	1	6	10
Kioloa	0	1	42
Kioloa	0	2	4
Kioloa	1	2	51
Kioloa	1	3	12
Kioloa	1	4	4
Kioloa	1	6	4
Kiora	0	1	6
Kiora	1	2	8
Kiora	1	5	3
Kippaxs	1	2	5
Kippenduff	0	1	5
Kippenduff	1	2	4
Kippenduff	1	3	5
Kirkconnell	0	1	7
Kirkconnell	1	2	5
Kirkconnell	1	4	3
Kirkconnell	1	5	3
Kirkham	0	1	15
Kirkham	1	2	42
Kirkham	1	3	28
Kirkham	1	4	57
Kirkham	1	5	32
Kirkham	1	6	22
Kirrawee	0	1	843
Kirrawee	0	2	67
Kirrawee	0	3	15
Kirrawee	0	4	3
Kirrawee	1	2	982
Kirrawee	1	3	536
Kirrawee	1	4	614
Kirrawee	1	5	247
Kirrawee	1	6	75
Kirribilli	0	1	818
Kirribilli	0	2	117
Kirribilli	0	3	26
Kirribilli	0	4	4
Kirribilli	0	5	3
Kirribilli	1	2	669
Kirribilli	1	3	146
Kirribilli	1	4	90
Kirribilli	1	5	18
Kirribilli	1	6	8
Kitchener	0	1	34
Kitchener	0	2	5
Kitchener	1	2	45
Kitchener	1	3	25
Kitchener	1	4	25
Kitchener	1	5	15
Kitchener	1	6	12
Klori	0	1	3
Klori	1	2	9
Klori	1	4	3
Knights Hill	0	1	3
Knights Hill	1	2	9
Knights Hill	1	3	3
Knights Hill	1	4	3
Knockrow	0	1	18
Knockrow	1	2	25
Knockrow	1	3	14
Knockrow	1	4	10
Knockrow	1	5	10
Knockrow	1	6	3
Knorrit Flat	0	1	9
Knorrit Flat	1	2	3
Knorrit Flat	1	3	3
Knorrit Flat	1	4	3
Kogarah	0	1	1129
Kogarah	0	2	196
Kogarah	0	3	89
Kogarah	0	4	41
Kogarah	0	5	12
Kogarah	0	6	6
Kogarah	1	2	1342
Kogarah	1	3	1035
Kogarah	1	4	888
Kogarah	1	5	362
Kogarah	1	6	169
Kogarah Bay	0	1	83
Kogarah Bay	0	2	9
Kogarah Bay	0	3	4
Kogarah Bay	1	2	179
Kogarah Bay	1	3	94
Kogarah Bay	1	4	133
Kogarah Bay	1	5	76
Kogarah Bay	1	6	39
Kooba	0	1	3
Kooba	1	2	7
Kooba	1	3	5
Kooba	1	4	3
Kooba	1	5	3
Koolewong	0	1	88
Koolewong	0	2	11
Koolewong	1	2	135
Koolewong	1	3	48
Koolewong	1	4	43
Koolewong	1	5	14
Koolewong	1	6	7
Koolkhan	0	1	6
Koolkhan	1	2	8
Koolkhan	1	5	3
Koonawarra	0	1	270
Koonawarra	0	2	15
Koonawarra	0	3	3
Koonawarra	1	2	394
Koonawarra	1	3	244
Koonawarra	1	4	204
Koonawarra	1	5	87
Koonawarra	1	6	66
Koonorigan	0	1	24
Koonorigan	0	2	5
Koonorigan	1	2	60
Koonorigan	1	3	16
Koonorigan	1	4	10
Koonorigan	1	5	4
Koonorigan	1	6	4
Koorainghat	0	1	10
Koorainghat	0	2	3
Koorainghat	1	2	34
Koorainghat	1	3	10
Koorainghat	1	4	5
Koorainghat	1	5	4
Koorainghat	1	6	6
Koorawatha	0	1	65
Koorawatha	0	2	5
Koorawatha	1	2	62
Koorawatha	1	3	16
Koorawatha	1	4	16
Koorawatha	1	5	7
Koorawatha	1	6	4
Kooringal (NSW)	0	1	832
Kooringal (NSW)	0	2	98
Kooringal (NSW)	0	3	19
Kooringal (NSW)	0	4	3
Kooringal (NSW)	1	2	908
Kooringal (NSW)	1	3	410
Kooringal (NSW)	1	4	331
Kooringal (NSW)	1	5	157
Kooringal (NSW)	1	6	76
Kootingal	0	1	182
Kootingal	0	2	26
Kootingal	1	2	280
Kootingal	1	3	132
Kootingal	1	4	104
Kootingal	1	5	58
Kootingal	1	6	22
Koraleigh	0	1	20
Koraleigh	0	2	3
Koraleigh	1	2	51
Koraleigh	1	3	17
Koraleigh	1	4	15
Koraleigh	1	5	6
Koraleigh	1	6	4
Koreelah	0	1	14
Koreelah	1	2	17
Koreelah	1	3	4
Koreelah	1	4	3
Korora	0	1	137
Korora	0	2	22
Korora	0	4	3
Korora	1	2	372
Korora	1	3	143
Korora	1	4	116
Korora	1	5	64
Korora	1	6	17
Kosciuszko National Park	0	1	62
Kosciuszko National Park	0	2	3
Kosciuszko National Park	1	2	38
Kosciuszko National Park	1	3	9
Kosciuszko National Park	1	4	12
Kotara	0	1	297
Kotara	0	2	36
Kotara	0	3	14
Kotara	0	4	3
Kotara	1	2	477
Kotara	1	3	243
Kotara	1	4	270
Kotara	1	5	89
Kotara	1	6	30
Kotara South	0	1	101
Kotara South	0	2	7
Kotara South	0	3	4
Kotara South	1	2	124
Kotara South	1	3	70
Kotara South	1	4	85
Kotara South	1	5	30
Kotara South	1	6	3
Krambach	0	1	50
Krambach	0	2	4
Krambach	1	2	61
Krambach	1	3	11
Krambach	1	4	17
Krambach	1	5	11
Krambach	1	6	3
Krawarree	0	1	8
Krawarree	1	2	10
Kremnos	0	1	20
Kremnos	0	2	3
Kremnos	1	2	27
Kremnos	1	3	17
Kremnos	1	4	3
Kremnos	1	5	5
Kulnura	0	1	32
Kulnura	0	2	6
Kulnura	0	3	3
Kulnura	1	2	72
Kulnura	1	3	29
Kulnura	1	4	30
Kulnura	1	5	23
Kulnura	1	6	11
Kunama	0	1	13
Kunama	1	2	17
Kunama	1	4	3
Kundabung	0	1	28
Kundabung	0	2	3
Kundabung	1	2	75
Kundabung	1	3	33
Kundabung	1	4	20
Kundabung	1	5	19
Kundabung	1	6	16
Kundibakh	0	1	3
Kundibakh	0	2	3
Kundibakh	1	2	15
Kundibakh	1	6	3
Kundle Kundle	0	1	7
Kundle Kundle	1	2	22
Kundle Kundle	1	3	8
Kundle Kundle	1	4	11
Kundle Kundle	1	5	8
Kundle Kundle	1	6	3
Kungala	0	1	15
Kungala	0	2	3
Kungala	1	2	23
Kungala	1	3	7
Kungala	1	4	5
Kunghur	0	1	9
Kunghur	1	2	7
Kunghur	1	3	4
Kunghur	1	4	3
Kunghur	1	5	3
Kunghur	1	6	3
Kunghur Creek	1	2	10
Kunghur Creek	1	6	3
Kurmond	0	1	49
Kurmond	1	2	98
Kurmond	1	3	39
Kurmond	1	4	49
Kurmond	1	5	22
Kurmond	1	6	24
Kurnell	0	1	120
Kurnell	0	2	8
Kurnell	0	3	8
Kurnell	1	2	174
Kurnell	1	3	101
Kurnell	1	4	177
Kurnell	1	5	70
Kurnell	1	6	44
Kurraba Point	0	1	220
Kurraba Point	0	2	33
Kurraba Point	0	3	6
Kurraba Point	1	2	264
Kurraba Point	1	3	78
Kurraba Point	1	4	49
Kurraba Point	1	5	19
Kurraba Point	1	6	3
Kurrajong	0	1	145
Kurrajong	0	2	16
Kurrajong	1	2	337
Kurrajong	1	3	131
Kurrajong	1	4	190
Kurrajong	1	5	107
Kurrajong	1	6	41
Kurrajong Heights	0	1	79
Kurrajong Heights	0	2	8
Kurrajong Heights	1	2	146
Kurrajong Heights	1	3	77
Kurrajong Heights	1	4	80
Kurrajong Heights	1	5	34
Kurrajong Heights	1	6	18
Kurrajong Hills	0	1	31
Kurrajong Hills	0	2	3
Kurrajong Hills	1	2	69
Kurrajong Hills	1	3	35
Kurrajong Hills	1	4	45
Kurrajong Hills	1	5	17
Kurrajong Hills	1	6	8
Kurri Kurri	0	1	711
Kurri Kurri	0	2	52
Kurri Kurri	0	3	3
Kurri Kurri	1	2	700
Kurri Kurri	1	3	354
Kurri Kurri	1	4	280
Kurri Kurri	1	5	125
Kurri Kurri	1	6	68
Kyalite	0	1	6
Kyalite	1	2	13
Kyalite	1	3	3
Kyalite	1	4	5
Kyalite	1	6	3
Kybeyan	0	1	5
Kybeyan	1	2	6
Kybeyan	1	4	3
Kyeamba	0	1	8
Kyeamba	1	2	3
Kyeamba	1	4	7
Kyeamba	1	5	3
Kyeemagh	0	1	67
Kyeemagh	0	2	4
Kyeemagh	1	2	92
Kyeemagh	1	3	48
Kyeemagh	1	4	59
Kyeemagh	1	5	24
Kyeemagh	1	6	17
Kyle Bay	0	1	40
Kyle Bay	1	2	84
Kyle Bay	1	3	63
Kyle Bay	1	4	72
Kyle Bay	1	5	39
Kyle Bay	1	6	18
Kynnumboon	0	1	11
Kynnumboon	0	2	4
Kynnumboon	1	2	22
Kynnumboon	1	3	3
Kynnumboon	1	4	4
Kynnumboon	1	6	3
Kyogle	0	1	330
Kyogle	0	2	30
Kyogle	1	2	263
Kyogle	1	3	95
Kyogle	1	4	85
Kyogle	1	5	43
Kyogle	1	6	18
La Perouse	0	1	16
La Perouse	1	2	53
La Perouse	1	3	24
La Perouse	1	4	15
La Perouse	1	5	14
La Perouse	1	6	6
Lacmalac	0	1	13
Lacmalac	0	2	3
Lacmalac	1	2	21
Lacmalac	1	3	7
Lacmalac	1	4	6
Lacmalac	1	6	5
Lade Vale	0	1	9
Lade Vale	0	2	4
Lade Vale	1	2	23
Lade Vale	1	3	3
Lade Vale	1	4	6
Lade Vale	1	5	3
Lade Vale	1	6	3
Ladysmith	0	1	29
Ladysmith	0	2	3
Ladysmith	1	2	47
Ladysmith	1	3	17
Ladysmith	1	4	16
Ladysmith	1	5	6
Ladysmith	1	6	6
Laffing Waters	0	1	7
Laffing Waters	1	2	15
Laffing Waters	1	3	7
Laffing Waters	1	4	13
Laffing Waters	1	6	4
Laggan	0	1	17
Laggan	0	2	3
Laggan	1	2	52
Laggan	1	3	13
Laggan	1	4	13
Laggan	1	5	15
Laggan	1	6	3
Lagoon Grass	0	1	3
Lagoon Grass	1	2	3
Lagoon Grass	1	3	3
Lagoon Grass	1	4	4
Laguna	0	1	25
Laguna	0	2	3
Laguna	1	2	20
Laguna	1	3	11
Laguna	1	4	6
Laguna	1	6	4
Lake Albert (NSW)	0	1	415
Lake Albert (NSW)	0	2	31
Lake Albert (NSW)	0	3	9
Lake Albert (NSW)	0	4	3
Lake Albert (NSW)	0	5	3
Lake Albert (NSW)	1	2	820
Lake Albert (NSW)	1	3	309
Lake Albert (NSW)	1	4	349
Lake Albert (NSW)	1	5	187
Lake Albert (NSW)	1	6	73
Lake Bathurst	0	1	16
Lake Bathurst	1	2	26
Lake Bathurst	1	3	12
Lake Bathurst	1	4	5
Lake Bathurst	1	5	4
Lake Bathurst	1	6	3
Lake Cargelligo	0	1	143
Lake Cargelligo	0	2	3
Lake Cargelligo	1	2	180
Lake Cargelligo	1	3	55
Lake Cargelligo	1	4	62
Lake Cargelligo	1	5	46
Lake Cargelligo	1	6	19
Lake Cathie	0	1	271
Lake Cathie	0	2	32
Lake Cathie	1	2	561
Lake Cathie	1	3	167
Lake Cathie	1	4	169
Lake Cathie	1	5	88
Lake Cathie	1	6	36
Lake Conjola	0	1	61
Lake Conjola	1	2	96
Lake Conjola	1	3	21
Lake Conjola	1	4	10
Lake Conjola	1	5	3
Lake Cowal	0	1	3
Lake Cowal	1	2	3
Lake George	0	1	4
Lake George	1	2	13
Lake George	1	3	10
Lake George	1	4	6
Lake George	1	5	6
Lake Haven	0	1	514
Lake Haven	0	2	35
Lake Haven	0	3	4
Lake Haven	1	2	443
Lake Haven	1	3	184
Lake Haven	1	4	151
Lake Haven	1	5	78
Lake Haven	1	6	43
Lake Heights	0	1	335
Lake Heights	0	2	40
Lake Heights	0	3	4
Lake Heights	0	4	5
Lake Heights	1	2	442
Lake Heights	1	3	226
Lake Heights	1	4	193
Lake Heights	1	5	83
Lake Heights	1	6	62
Lake Hume Village	0	1	10
Lake Hume Village	1	2	3
Lake Hume Village	1	3	3
Lake Hume Village	1	4	3
Lake Illawarra	0	1	522
Lake Illawarra	0	2	38
Lake Illawarra	0	3	9
Lake Illawarra	0	4	3
Lake Illawarra	1	2	422
Lake Illawarra	1	3	176
Lake Illawarra	1	4	118
Lake Illawarra	1	5	52
Lake Illawarra	1	6	30
Lake Innes	0	1	18
Lake Innes	0	2	3
Lake Innes	1	2	42
Lake Innes	1	3	28
Lake Innes	1	4	25
Lake Innes	1	5	20
Lake Innes	1	6	10
Lake Munmorah	0	1	586
Lake Munmorah	0	2	42
Lake Munmorah	0	3	5
Lake Munmorah	1	2	763
Lake Munmorah	1	3	245
Lake Munmorah	1	4	272
Lake Munmorah	1	5	117
Lake Munmorah	1	6	47
Lake Tabourie	0	1	74
Lake Tabourie	0	2	5
Lake Tabourie	1	2	100
Lake Tabourie	1	3	37
Lake Tabourie	1	4	28
Lake Tabourie	1	5	12
Lake Tabourie	1	6	3
Lake Wyangan	0	1	42
Lake Wyangan	0	2	4
Lake Wyangan	1	2	88
Lake Wyangan	1	3	33
Lake Wyangan	1	4	70
Lake Wyangan	1	5	38
Lake Wyangan	1	6	8
Lakelands (NSW)	0	1	76
Lakelands (NSW)	0	2	3
Lakelands (NSW)	1	2	167
Lakelands (NSW)	1	3	77
Lakelands (NSW)	1	4	111
Lakelands (NSW)	1	5	50
Lakelands (NSW)	1	6	10
Lakemba	0	1	822
Lakemba	0	2	152
Lakemba	0	3	46
Lakemba	0	4	74
Lakemba	0	5	38
Lakemba	0	6	41
Lakemba	1	2	915
Lakemba	1	3	914
Lakemba	1	4	927
Lakemba	1	5	529
Lakemba	1	6	440
Lakesland	0	1	10
Lakesland	0	2	3
Lakesland	1	2	43
Lakesland	1	3	23
Lakesland	1	4	21
Lakesland	1	5	12
Lakesland	1	6	11
Lakewood	0	1	139
Lakewood	0	2	10
Lakewood	0	3	3
Lakewood	1	2	204
Lakewood	1	3	62
Lakewood	1	4	34
Lakewood	1	5	25
Lakewood	1	6	13
Lalalty	0	1	4
Lalalty	1	2	10
Lalalty	1	3	3
Lalalty	1	5	4
Lalalty	1	6	4
Lalor Park	0	1	807
Lalor Park	0	2	65
Lalor Park	0	3	9
Lalor Park	0	4	5
Lalor Park	0	6	3
Lalor Park	1	2	679
Lalor Park	1	3	424
Lalor Park	1	4	418
Lalor Park	1	5	213
Lalor Park	1	6	125
Lambs Valley (Glen Innes Severn - NSW)	0	1	3
Lambs Valley (Glen Innes Severn - NSW)	1	2	4
Lambs Valley (Glen Innes Severn - NSW)	1	3	12
Lambs Valley (Glen Innes Severn - NSW)	1	4	3
Lambs Valley (Glen Innes Severn - NSW)	1	5	8
Lambs Valley (Singleton - NSW)	0	1	12
Lambs Valley (Singleton - NSW)	1	2	40
Lambs Valley (Singleton - NSW)	1	3	19
Lambs Valley (Singleton - NSW)	1	4	25
Lambs Valley (Singleton - NSW)	1	5	9
Lambs Valley (Singleton - NSW)	1	6	6
Lambton	0	1	592
Lambton	0	2	45
Lambton	0	3	23
Lambton	0	4	5
Lambton	0	5	3
Lambton	1	2	561
Lambton	1	3	257
Lambton	1	4	315
Lambton	1	5	109
Lambton	1	6	33
Landervale	1	2	3
Landervale	1	3	3
Lane Cove	0	1	1230
Lane Cove	0	2	150
Lane Cove	0	3	24
Lane Cove	0	4	9
Lane Cove	1	2	1265
Lane Cove	1	3	688
Lane Cove	1	4	622
Lane Cove	1	5	220
Lane Cove	1	6	62
Lane Cove North	0	1	1291
Lane Cove North	0	2	211
Lane Cove North	0	3	42
Lane Cove North	0	4	11
Lane Cove North	0	5	3
Lane Cove North	1	2	1361
Lane Cove North	1	3	776
Lane Cove North	1	4	623
Lane Cove North	1	5	190
Lane Cove North	1	6	56
Lane Cove West	0	1	195
Lane Cove West	0	2	13
Lane Cove West	0	3	9
Lane Cove West	1	2	244
Lane Cove West	1	3	148
Lane Cove West	1	4	232
Lane Cove West	1	5	72
Lane Cove West	1	6	17
Langley Vale	0	1	13
Langley Vale	1	2	6
Lanitza	0	1	29
Lanitza	0	2	7
Lanitza	1	2	28
Lanitza	1	3	14
Lanitza	1	4	12
Lanitza	1	5	5
Lanitza	1	6	6
Lankeys Creek	0	1	7
Lankeys Creek	1	2	12
Lansdowne (Canterbury-Bankstown - NSW)	0	1	3
Lansdowne (Mid-Coast - NSW)	0	1	47
Lansdowne (Mid-Coast - NSW)	0	2	10
Lansdowne (Mid-Coast - NSW)	1	2	87
Lansdowne (Mid-Coast - NSW)	1	3	30
Lansdowne (Mid-Coast - NSW)	1	4	22
Lansdowne (Mid-Coast - NSW)	1	5	22
Lansdowne (Mid-Coast - NSW)	1	6	9
Lansvale	0	1	128
Lansvale	0	2	20
Lansvale	0	3	6
Lansvale	1	2	170
Lansvale	1	3	126
Lansvale	1	4	140
Lansvale	1	5	86
Lansvale	1	6	80
Lapstone	0	1	59
Lapstone	0	2	3
Lapstone	0	3	3
Lapstone	1	2	105
Lapstone	1	3	57
Lapstone	1	4	63
Lapstone	1	5	22
Lapstone	1	6	12
Larbert	0	1	5
Larbert	1	2	3
Larbert	1	3	4
Largs	0	1	109
Largs	0	2	5
Largs	1	2	201
Largs	1	3	95
Largs	1	4	141
Largs	1	5	53
Largs	1	6	29
Larnook	0	1	49
Larnook	1	2	36
Larnook	1	3	25
Larnook	1	4	13
Larnook	1	5	9
Larnook	1	6	3
Larras Lee	0	1	11
Larras Lee	1	2	3
Larras Lee	1	4	6
Laughtondale	0	1	7
Laughtondale	1	2	9
Laughtondale	1	3	9
Laughtondale	1	4	3
Laughtondale	1	5	3
Laurel Hill	1	2	5
Laurieton	0	1	441
Laurieton	0	2	26
Laurieton	1	2	390
Laurieton	1	3	85
Laurieton	1	4	33
Laurieton	1	5	13
Laurieton	1	6	5
Lavadia	0	1	9
Lavadia	1	2	3
Lavender Bay	0	1	182
Lavender Bay	0	2	19
Lavender Bay	0	3	3
Lavender Bay	1	2	147
Lavender Bay	1	3	51
Lavender Bay	1	4	31
Lavender Bay	1	5	5
Lavender Bay	1	6	3
Laverstock	1	2	3
Laverstock	1	3	7
Lavington	0	1	1825
Lavington	0	2	175
Lavington	0	3	7
Lavington	0	4	3
Lavington	0	5	4
Lavington	1	2	1592
Lavington	1	3	656
Lavington	1	4	503
Lavington	1	5	219
Lavington	1	6	107
Lawrence (NSW)	0	1	101
Lawrence (NSW)	0	2	15
Lawrence (NSW)	1	2	180
Lawrence (NSW)	1	3	55
Lawrence (NSW)	1	4	24
Lawrence (NSW)	1	5	22
Lawrence (NSW)	1	6	11
Lawson (NSW)	0	1	306
Lawson (NSW)	0	2	32
Lawson (NSW)	0	3	5
Lawson (NSW)	1	2	291
Lawson (NSW)	1	3	152
Lawson (NSW)	1	4	143
Lawson (NSW)	1	5	52
Lawson (NSW)	1	6	29
Leadville	0	1	12
Leadville	0	2	3
Leadville	1	2	21
Leadville	1	3	5
Leadville	1	4	4
Leadville	1	5	3
Leadville	1	6	3
Leconfield	0	1	5
Leconfield	1	2	24
Leconfield	1	3	9
Leconfield	1	4	5
Leconfield	1	5	7
Leeton	0	1	888
Leeton	0	2	54
Leeton	0	3	17
Leeton	0	4	4
Leeton	1	2	1023
Leeton	1	3	421
Leeton	1	4	400
Leeton	1	5	202
Leeton	1	6	95
Leets Vale	0	1	6
Leets Vale	1	2	3
Leets Vale	1	3	5
Leets Vale	1	4	3
Leets Vale	1	5	3
Leeville	0	1	7
Leeville	1	2	29
Leeville	1	3	20
Leeville	1	4	4
Leeville	1	5	9
Leeville	1	6	4
Legume	0	1	16
Legume	0	2	4
Legume	1	2	29
Legume	1	3	9
Legume	1	4	7
Legume	1	5	4
Leichhardt (NSW)	0	1	1379
Leichhardt (NSW)	0	2	231
Leichhardt (NSW)	0	3	133
Leichhardt (NSW)	0	4	52
Leichhardt (NSW)	0	5	14
Leichhardt (NSW)	0	6	3
Leichhardt (NSW)	1	2	1521
Leichhardt (NSW)	1	3	932
Leichhardt (NSW)	1	4	896
Leichhardt (NSW)	1	5	210
Leichhardt (NSW)	1	6	44
Lemon Tree	0	1	3
Lemon Tree	1	2	7
Lemon Tree	1	3	3
Lemon Tree	1	4	3
Lemon Tree Passage	0	1	282
Lemon Tree Passage	0	2	36
Lemon Tree Passage	0	3	4
Lemon Tree Passage	1	2	437
Lemon Tree Passage	1	3	139
Lemon Tree Passage	1	4	93
Lemon Tree Passage	1	5	33
Lemon Tree Passage	1	6	22
Lenaghan	0	1	3
Lenaghan	1	2	3
Lenaghan	1	4	3
Lennox Head	0	1	435
Lennox Head	0	2	64
Lennox Head	0	3	22
Lennox Head	0	4	6
Lennox Head	0	5	4
