SSC_NAME16	Address1YearAgo	Sex	persons
Atwell	Queensland	M	3
Atwell	South Australia	F	6
Atwell	South Australia	M	6
Atwell	Victoria	F	7
Atwell	Victoria	M	11
Atwell	Western Australia	F	378
Atwell	Western Australia	M	345
Aubin Grove	(Overseas)	F	53
Aubin Grove	(Overseas)	M	42
Aubin Grove	(Same Address)	F	2478
Aubin Grove	(Same Address)	M	2375
Aubin Grove	(Same SA2)	F	103
Aubin Grove	(Same SA2)	M	102
Aubin Grove	New South Wales	F	7
Aubin Grove	New South Wales	M	3
Aubin Grove	Northern Territory	F	4
Aubin Grove	Northern Territory	M	4
Aubin Grove	Queensland	F	6
Aubin Grove	Queensland	M	7
Aubin Grove	South Australia	F	3
Aubin Grove	Victoria	F	8
Aubin Grove	Victoria	M	12
Aubin Grove	Western Australia	F	333
Aubin Grove	Western Australia	M	309
Augusta	(Overseas)	F	3
Augusta	(Overseas)	M	3
Augusta	(Same Address)	F	566
Augusta	(Same Address)	M	543
Augusta	(Same SA2)	F	41
Augusta	(Same SA2)	M	30
Augusta	Western Australia	F	45
Augusta	Western Australia	M	32
Australind	(Overseas)	F	46
Australind	(Overseas)	M	30
Australind	(Same Address)	F	5516
Australind	(Same Address)	M	5295
Australind	(Same SA2)	F	449
Australind	(Same SA2)	M	447
Australind	New South Wales	F	4
Australind	New South Wales	M	3
Australind	Northern Territory	F	10
Australind	Northern Territory	M	8
Australind	Queensland	F	19
Australind	Queensland	M	14
Australind	South Australia	F	4
Australind	South Australia	M	6
Australind	Tasmania	F	3
Australind	Tasmania	M	3
Australind	Victoria	F	9
Australind	Victoria	M	7
Australind	Western Australia	F	575
Australind	Western Australia	M	515
Aveley	(Overseas)	F	95
Aveley	(Overseas)	M	93
Aveley	(Same Address)	F	3431
Aveley	(Same Address)	M	3275
Aveley	(Same SA2)	F	377
Aveley	(Same SA2)	M	350
Aveley	New South Wales	F	14
Aveley	New South Wales	M	15
Aveley	Northern Territory	F	4
Aveley	Queensland	F	13
Aveley	Queensland	M	11
Aveley	South Australia	F	5
Aveley	Tasmania	M	3
Aveley	Victoria	F	14
Aveley	Victoria	M	13
Aveley	Western Australia	F	779
Aveley	Western Australia	M	738
Avon Valley National Park	(Same Address)	M	3
Avon Valley National Park	Western Australia	M	3
Baandee	(Same Address)	F	9
Baandee	(Same Address)	M	5
Babakin	(Same Address)	F	25
Babakin	(Same Address)	M	26
Babakin	(Same SA2)	F	3
Babbage Island	(Same Address)	F	5
Babbage Island	(Same Address)	M	12
Badgebup	(Same Address)	F	16
Badgebup	(Same Address)	M	21
Badgerin Rock	(Same Address)	F	8
Badgerin Rock	(Same Address)	M	11
Badgerin Rock	Western Australia	M	4
Badgin	(Same Address)	F	5
Badgin	(Same Address)	M	6
Badgingarra	(Same Address)	F	82
Badgingarra	(Same Address)	M	83
Badgingarra	(Same SA2)	F	4
Badgingarra	(Same SA2)	M	5
Badgingarra	New South Wales	F	4
Badgingarra	Western Australia	F	3
Badgingarra	Western Australia	M	3
Badjaling	(Same Address)	F	9
Badjaling	(Same Address)	M	4
Bailup	(Same Address)	F	11
Bailup	(Same Address)	M	12
Bakers Hill	(Same Address)	F	464
Bakers Hill	(Same Address)	M	485
Bakers Hill	(Same SA2)	F	15
Bakers Hill	(Same SA2)	M	8
Bakers Hill	Western Australia	F	28
Bakers Hill	Western Australia	M	29
Balbarrup	(Same Address)	F	70
Balbarrup	(Same Address)	M	66
Balbarrup	(Same SA2)	F	7
Balbarrup	(Same SA2)	M	3
Balbarrup	Western Australia	F	3
Balbarrup	Western Australia	M	3
Balcatta	(Overseas)	F	109
Balcatta	(Overseas)	M	109
Balcatta	(Same Address)	F	4058
Balcatta	(Same Address)	M	3734
Balcatta	(Same SA2)	F	113
Balcatta	(Same SA2)	M	103
Balcatta	New South Wales	F	3
Balcatta	Northern Territory	M	3
Balcatta	Queensland	F	12
Balcatta	Queensland	M	16
Balcatta	Victoria	F	3
Balcatta	Victoria	M	6
Balcatta	Western Australia	F	490
Balcatta	Western Australia	M	513
Baldivis	(Overseas)	F	186
Baldivis	(Overseas)	M	184
Baldivis	(Same Address)	F	11209
Baldivis	(Same Address)	M	10750
Baldivis	(Same SA2)	F	934
Baldivis	(Same SA2)	M	814
Baldivis	Australian Capital Territory	F	3
Baldivis	Australian Capital Territory	M	4
Baldivis	New South Wales	F	46
Baldivis	New South Wales	M	42
Baldivis	Northern Territory	F	18
Baldivis	Northern Territory	M	14
Baldivis	Queensland	F	59
Baldivis	Queensland	M	64
Baldivis	South Australia	F	16
Baldivis	South Australia	M	23
Baldivis	Tasmania	F	7
Baldivis	Tasmania	M	8
Baldivis	Victoria	F	48
Baldivis	Victoria	M	47
Baldivis	Western Australia	F	1859
Baldivis	Western Australia	M	1684
Balga	(Overseas)	F	187
Balga	(Overseas)	M	220
Balga	(Same Address)	F	3998
Balga	(Same Address)	M	4155
Balga	(Same SA2)	F	221
Balga	(Same SA2)	M	265
Balga	New South Wales	F	18
Balga	New South Wales	M	11
Balga	Northern Territory	F	11
Balga	Northern Territory	M	3
Balga	Queensland	F	3
Balga	Queensland	M	6
Balga	South Australia	F	10
Balga	South Australia	M	19
Balga	Victoria	F	15
Balga	Victoria	M	14
Balga	Western Australia	F	830
Balga	Western Australia	M	890
Balingup	(Same Address)	F	232
Balingup	(Same Address)	M	207
Balingup	(Same SA2)	F	15
Balingup	(Same SA2)	M	10
Balingup	Western Australia	F	13
Balingup	Western Australia	M	11
Balkuling	(Same Address)	F	10
Balkuling	(Same Address)	M	5
Balkuling	(Same SA2)	M	3
Balkuling	Western Australia	F	3
Balkuling	Western Australia	M	4
Balladong	(Same Address)	F	34
Balladong	(Same Address)	M	35
Balladong	Western Australia	M	3
Ballajura	(Overseas)	F	93
Ballajura	(Overseas)	M	74
Ballajura	(Same Address)	F	7948
Ballajura	(Same Address)	M	7784
Ballajura	(Same SA2)	F	224
Ballajura	(Same SA2)	M	213
Ballajura	New South Wales	F	13
Ballajura	New South Wales	M	10
Ballajura	Queensland	F	7
Ballajura	Queensland	M	3
Ballajura	South Australia	F	3
Ballajura	South Australia	M	3
Ballajura	Victoria	F	4
Ballajura	Victoria	M	4
Ballajura	Western Australia	F	482
Ballajura	Western Australia	M	522
Ballaying	(Same Address)	F	15
Ballaying	(Same Address)	M	9
Ballidu	(Same Address)	F	22
Ballidu	(Same Address)	M	31
Bally Bally	(Same Address)	F	18
Bally Bally	(Same Address)	M	13
Bally Bally	(Same SA2)	M	4
Bally Bally	Western Australia	F	3
Bally Bally	Western Australia	M	3
Bambun	(Same Address)	F	16
Bambun	(Same Address)	M	12
Bambun	Western Australia	F	4
Bambun	Western Australia	M	3
Bandy Creek	(Same Address)	F	124
Bandy Creek	(Same Address)	M	113
Bandy Creek	(Same SA2)	F	13
Bandy Creek	(Same SA2)	M	13
Bandy Creek	Western Australia	F	4
Bandya	(Overseas)	M	3
Bandya	(Same Address)	F	43
Bandya	(Same Address)	M	120
Bandya	(Same SA2)	F	3
Bandya	Victoria	M	3
Bandya	Western Australia	F	7
Bandya	Western Australia	M	20
Banjup	(Overseas)	F	17
Banjup	(Overseas)	M	11
Banjup	(Same Address)	F	621
Banjup	(Same Address)	M	654
Banjup	(Same SA2)	F	30
Banjup	(Same SA2)	M	29
Banjup	New South Wales	F	8
Banjup	New South Wales	M	4
Banjup	Western Australia	F	250
Banjup	Western Australia	M	260
Banksia Grove	(Overseas)	F	79
Banksia Grove	(Overseas)	M	68
Banksia Grove	(Same Address)	F	3396
Banksia Grove	(Same Address)	M	3200
Banksia Grove	(Same SA2)	F	173
Banksia Grove	(Same SA2)	M	158
Banksia Grove	Australian Capital Territory	F	5
Banksia Grove	Australian Capital Territory	M	3
Banksia Grove	New South Wales	F	12
Banksia Grove	New South Wales	M	13
Banksia Grove	Northern Territory	F	4
Banksia Grove	Northern Territory	M	3
Banksia Grove	Queensland	F	5
Banksia Grove	Queensland	M	13
Banksia Grove	South Australia	F	4
Banksia Grove	Tasmania	F	3
Banksia Grove	Victoria	F	11
Banksia Grove	Victoria	M	11
Banksia Grove	Western Australia	F	660
Banksia Grove	Western Australia	M	634
Bannister (WA)	(Same Address)	F	28
Bannister (WA)	(Same Address)	M	65
Bannister (WA)	(Same SA2)	M	3
Bannister (WA)	Western Australia	M	13
Barbalin	(Same Address)	F	10
Barbalin	(Same Address)	M	9
Barberton	(Same Address)	F	7
Barberton	(Same Address)	M	3
Barberton	(Same SA2)	F	4
Barberton	(Same SA2)	M	3
Barrabup	(Same Address)	F	5
Barrabup	(Same Address)	M	15
Barragup	(Same Address)	F	361
Barragup	(Same Address)	M	385
Barragup	(Same SA2)	F	4
Barragup	New South Wales	M	5
Barragup	Western Australia	F	45
Barragup	Western Australia	M	46
Barrow Island	(Overseas)	F	4
Barrow Island	(Overseas)	M	11
Barrow Island	(Same Address)	F	79
Barrow Island	(Same Address)	M	1106
Barrow Island	(Same SA2)	F	3
Barrow Island	(Same SA2)	M	8
Barrow Island	New South Wales	M	29
Barrow Island	Queensland	F	3
Barrow Island	Queensland	M	80
Barrow Island	South Australia	M	9
Barrow Island	Victoria	M	17
Barrow Island	Western Australia	F	33
Barrow Island	Western Australia	M	154
Baskerville	(Same Address)	F	111
Baskerville	(Same Address)	M	119
Baskerville	(Same SA2)	F	7
Baskerville	(Same SA2)	M	3
Baskerville	Western Australia	F	10
Baskerville	Western Australia	M	10
Bassendean (WA)	(Overseas)	F	50
Bassendean (WA)	(Overseas)	M	35
Bassendean (WA)	(Same Address)	F	4048
Bassendean (WA)	(Same Address)	M	3900
Bassendean (WA)	(Same SA2)	F	137
Bassendean (WA)	(Same SA2)	M	131
Bassendean (WA)	Australian Capital Territory	F	3
Bassendean (WA)	Australian Capital Territory	M	3
Bassendean (WA)	New South Wales	F	7
Bassendean (WA)	New South Wales	M	9
Bassendean (WA)	Northern Territory	F	3
Bassendean (WA)	Queensland	F	8
Bassendean (WA)	Queensland	M	14
Bassendean (WA)	South Australia	M	3
Bassendean (WA)	Victoria	F	7
Bassendean (WA)	Victoria	M	4
Bassendean (WA)	Western Australia	F	488
Bassendean (WA)	Western Australia	M	481
Bateman	(Overseas)	F	29
Bateman	(Overseas)	M	42
Bateman	(Same Address)	F	1564
Bateman	(Same Address)	M	1477
Bateman	(Same SA2)	F	25
Bateman	(Same SA2)	M	29
Bateman	New South Wales	F	4
Bateman	New South Wales	M	3
Bateman	Queensland	M	3
Bateman	South Australia	F	3
Bateman	South Australia	M	3
Bateman	Victoria	F	3
Bateman	Victoria	M	3
Bateman	Western Australia	F	146
Bateman	Western Australia	M	144
Baynton (WA)	(Overseas)	F	32
Baynton (WA)	(Overseas)	M	15
Baynton (WA)	(Same Address)	F	1093
Baynton (WA)	(Same Address)	M	1161
Baynton (WA)	(Same SA2)	F	309
Baynton (WA)	(Same SA2)	M	344
Baynton (WA)	New South Wales	F	21
Baynton (WA)	New South Wales	M	22
Baynton (WA)	Northern Territory	F	14
Baynton (WA)	Northern Territory	M	10
Baynton (WA)	Queensland	F	25
Baynton (WA)	Queensland	M	18
Baynton (WA)	South Australia	F	7
Baynton (WA)	South Australia	M	13
Baynton (WA)	Tasmania	F	4
Baynton (WA)	Tasmania	M	3
Baynton (WA)	Victoria	F	4
Baynton (WA)	Victoria	M	8
Baynton (WA)	Western Australia	F	230
Baynton (WA)	Western Australia	M	229
Bayonet Head	(Overseas)	F	5
Bayonet Head	(Overseas)	M	4
Bayonet Head	(Same Address)	F	1156
Bayonet Head	(Same Address)	M	1092
Bayonet Head	(Same SA2)	F	35
Bayonet Head	(Same SA2)	M	27
Bayonet Head	Queensland	F	4
Bayonet Head	Queensland	M	3
Bayonet Head	South Australia	M	4
Bayonet Head	Western Australia	F	187
Bayonet Head	Western Australia	M	187
Bayswater (WA)	(Overseas)	F	101
Bayswater (WA)	(Overseas)	M	109
Bayswater (WA)	(Same Address)	F	5686
Bayswater (WA)	(Same Address)	M	5402
Bayswater (WA)	(Same SA2)	F	164
Bayswater (WA)	(Same SA2)	M	166
Bayswater (WA)	New South Wales	F	15
Bayswater (WA)	New South Wales	M	7
Bayswater (WA)	Northern Territory	F	5
Bayswater (WA)	Northern Territory	M	7
Bayswater (WA)	Queensland	F	17
Bayswater (WA)	Queensland	M	11
Bayswater (WA)	South Australia	M	3
Bayswater (WA)	Tasmania	F	3
Bayswater (WA)	Victoria	F	24
Bayswater (WA)	Victoria	M	22
Bayswater (WA)	Western Australia	F	702
Bayswater (WA)	Western Australia	M	713
Beachlands	(Overseas)	F	3
Beachlands	(Overseas)	M	8
Beachlands	(Same Address)	F	521
Beachlands	(Same Address)	M	503
Beachlands	(Same SA2)	F	37
Beachlands	(Same SA2)	M	42
Beachlands	New South Wales	F	5
Beachlands	New South Wales	M	3
Beachlands	Northern Territory	F	3
Beachlands	Victoria	M	3
Beachlands	Western Australia	F	63
Beachlands	Western Australia	M	73
Beacon	(Same Address)	F	57
Beacon	(Same Address)	M	68
Beacon	Western Australia	F	9
Beacon	Western Australia	M	15
Beaconsfield (WA)	(Overseas)	F	43
Beaconsfield (WA)	(Overseas)	M	49
Beaconsfield (WA)	(Same Address)	F	1960
Beaconsfield (WA)	(Same Address)	M	1843
Beaconsfield (WA)	(Same SA2)	F	53
Beaconsfield (WA)	(Same SA2)	M	52
Beaconsfield (WA)	Australian Capital Territory	F	5
Beaconsfield (WA)	New South Wales	F	15
Beaconsfield (WA)	New South Wales	M	8
Beaconsfield (WA)	Northern Territory	M	3
Beaconsfield (WA)	Queensland	F	4
Beaconsfield (WA)	Queensland	M	6
Beaconsfield (WA)	South Australia	M	4
Beaconsfield (WA)	Tasmania	F	3
Beaconsfield (WA)	Victoria	F	14
Beaconsfield (WA)	Victoria	M	5
Beaconsfield (WA)	Western Australia	F	226
Beaconsfield (WA)	Western Australia	M	229
Beaufort River	(Overseas)	F	3
Beaufort River	(Same Address)	F	29
Beaufort River	(Same Address)	M	24
Beaufort River	Western Australia	F	3
Beaufort River	Western Australia	M	3
Beaumont (WA)	(Same Address)	F	13
Beaumont (WA)	(Same Address)	M	19
Beckenham	(Overseas)	F	147
Beckenham	(Overseas)	M	109
Beckenham	(Same Address)	F	2593
Beckenham	(Same Address)	M	2778
Beckenham	(Same SA2)	F	107
Beckenham	(Same SA2)	M	132
Beckenham	New South Wales	F	3
Beckenham	New South Wales	M	4
Beckenham	Northern Territory	F	3
Beckenham	Northern Territory	M	3
Beckenham	Queensland	F	7
Beckenham	Queensland	M	5
Beckenham	South Australia	F	4
Beckenham	South Australia	M	4
Beckenham	Tasmania	F	3
Beckenham	Tasmania	M	3
Beckenham	Victoria	F	4
Beckenham	Victoria	M	5
Beckenham	Western Australia	F	415
Beckenham	Western Australia	M	497
Bedford	(Overseas)	F	49
Bedford	(Overseas)	M	33
Bedford	(Same Address)	F	2116
Bedford	(Same Address)	M	2001
Bedford	(Same SA2)	F	48
Bedford	(Same SA2)	M	59
Bedford	Australian Capital Territory	F	3
Bedford	New South Wales	F	5
Bedford	New South Wales	M	5
Bedford	Queensland	F	3
Bedford	Queensland	M	5
Bedford	South Australia	F	3
Bedford	Tasmania	F	3
Bedford	Tasmania	M	3
Bedford	Victoria	F	3
Bedford	Victoria	M	4
Bedford	Western Australia	F	266
Bedford	Western Australia	M	258
Bedfordale	(Overseas)	F	3
Bedfordale	(Overseas)	M	4
Bedfordale	(Same Address)	F	1142
Bedfordale	(Same Address)	M	1196
Bedfordale	(Same SA2)	F	14
Bedfordale	(Same SA2)	M	9
Bedfordale	Western Australia	F	98
Bedfordale	Western Australia	M	108
Beechboro	(Overseas)	F	61
Beechboro	(Overseas)	M	41
Beechboro	(Same Address)	F	3647
Beechboro	(Same Address)	M	3662
Beechboro	(Same SA2)	F	78
Beechboro	(Same SA2)	M	77
Beechboro	New South Wales	F	7
Beechboro	New South Wales	M	3
Beechboro	Queensland	F	4
Beechboro	Queensland	M	14
Beechboro	South Australia	M	3
Beechboro	Victoria	M	3
Beechboro	Western Australia	F	323
Beechboro	Western Australia	M	324
Beechina	(Same Address)	F	62
Beechina	(Same Address)	M	72
Beechina	Western Australia	F	5
Beechina	Western Australia	M	3
Beedelup	(Same Address)	F	13
Beedelup	(Same Address)	M	15
Beedelup	(Same SA2)	F	3
Beedelup	(Same SA2)	M	3
Beedelup	Western Australia	M	3
Beela	(Same Address)	F	19
Beela	(Same Address)	M	17
Beelerup	(Same Address)	F	54
Beelerup	(Same Address)	M	52
Beelerup	Western Australia	F	4
Beelerup	Western Australia	M	4
Beeliar	(Overseas)	F	48
Beeliar	(Overseas)	M	36
Beeliar	(Same Address)	F	2848
Beeliar	(Same Address)	M	2753
Beeliar	(Same SA2)	F	92
Beeliar	(Same SA2)	M	88
Beeliar	New South Wales	F	4
Beeliar	New South Wales	M	7
Beeliar	Northern Territory	M	3
Beeliar	Queensland	F	12
Beeliar	Queensland	M	12
Beeliar	South Australia	F	3
Beeliar	South Australia	M	3
Beeliar	Tasmania	M	3
Beeliar	Victoria	F	4
Beeliar	Victoria	M	3
Beeliar	Western Australia	F	450
Beeliar	Western Australia	M	443
Beenong	(Same Address)	F	10
Beenong	(Same Address)	M	10
Beermullah	(Overseas)	F	3
Beermullah	(Overseas)	M	11
Beermullah	(Same Address)	F	40
Beermullah	(Same Address)	M	35
Beermullah	(Same SA2)	F	3
Beermullah	Western Australia	F	3
Beermullah	Western Australia	M	4
Bejoording	(Same Address)	F	78
Bejoording	(Same Address)	M	75
Bejoording	Western Australia	F	3
Bejoording	Western Australia	M	4
Beldon	(Overseas)	F	17
Beldon	(Overseas)	M	11
Beldon	(Same Address)	F	1608
Beldon	(Same Address)	M	1563
Beldon	(Same SA2)	F	33
Beldon	(Same SA2)	M	32
Beldon	New South Wales	F	7
Beldon	Victoria	F	3
Beldon	Victoria	M	3
Beldon	Western Australia	F	180
Beldon	Western Australia	M	164
Belhus	(Same Address)	F	117
Belhus	(Same Address)	M	111
Belhus	(Same SA2)	F	3
Belhus	(Same SA2)	M	5
Belhus	Western Australia	F	8
Belhus	Western Australia	M	15
Bellevue (WA)	(Overseas)	F	4
Bellevue (WA)	(Overseas)	M	4
Bellevue (WA)	(Same Address)	F	574
Bellevue (WA)	(Same Address)	M	596
Bellevue (WA)	(Same SA2)	F	15
Bellevue (WA)	(Same SA2)	M	21
Bellevue (WA)	Tasmania	F	3
Bellevue (WA)	Victoria	F	3
Bellevue (WA)	Western Australia	F	91
Bellevue (WA)	Western Australia	M	77
Belmont (WA)	(Overseas)	F	110
Belmont (WA)	(Overseas)	M	100
Belmont (WA)	(Same Address)	F	2231
Belmont (WA)	(Same Address)	M	2316
Belmont (WA)	(Same SA2)	F	103
Belmont (WA)	(Same SA2)	M	108
Belmont (WA)	New South Wales	F	8
Belmont (WA)	New South Wales	M	9
Belmont (WA)	Northern Territory	F	3
Belmont (WA)	Queensland	F	3
Belmont (WA)	Queensland	M	8
Belmont (WA)	South Australia	F	3
Belmont (WA)	South Australia	M	3
Belmont (WA)	Victoria	F	9
Belmont (WA)	Victoria	M	6
Belmont (WA)	Western Australia	F	400
Belmont (WA)	Western Australia	M	469
Bencubbin	(Same Address)	F	84
Bencubbin	(Same Address)	M	89
Bencubbin	(Same SA2)	F	3
Bencubbin	(Same SA2)	M	4
Bencubbin	Western Australia	F	3
Bencubbin	Western Australia	M	12
Benger	(Same Address)	F	84
Benger	(Same Address)	M	89
Benger	(Same SA2)	F	3
Benger	(Same SA2)	M	3
Benjaberring	(Same Address)	F	7
Benjaberring	(Same Address)	M	11
Benjinup	(Same Address)	F	57
Benjinup	(Same Address)	M	61
Benjinup	Western Australia	M	3
Bennett Springs	(Overseas)	F	60
Bennett Springs	(Overseas)	M	54
Bennett Springs	(Same Address)	F	2121
Bennett Springs	(Same Address)	M	2192
Bennett Springs	(Same SA2)	F	43
Bennett Springs	(Same SA2)	M	36
Bennett Springs	New South Wales	F	10
Bennett Springs	New South Wales	M	9
Bennett Springs	Queensland	F	3
Bennett Springs	Queensland	M	7
Bennett Springs	Victoria	F	7
Bennett Springs	Victoria	M	3
Bennett Springs	Western Australia	F	182
Bennett Springs	Western Australia	M	188
Bentley (WA)	(Overseas)	F	348
Bentley (WA)	(Overseas)	M	422
Bentley (WA)	(Same Address)	F	2656
Bentley (WA)	(Same Address)	M	2479
Bentley (WA)	(Same SA2)	F	208
Bentley (WA)	(Same SA2)	M	294
Bentley (WA)	Australian Capital Territory	F	3
Bentley (WA)	Australian Capital Territory	M	3
Bentley (WA)	New South Wales	F	16
Bentley (WA)	New South Wales	M	11
Bentley (WA)	Northern Territory	F	4
Bentley (WA)	Northern Territory	M	6
Bentley (WA)	Queensland	F	8
Bentley (WA)	Queensland	M	6
Bentley (WA)	South Australia	F	3
Bentley (WA)	South Australia	M	7
Bentley (WA)	Tasmania	F	3
Bentley (WA)	Tasmania	M	4
Bentley (WA)	Victoria	F	6
Bentley (WA)	Victoria	M	19
Bentley (WA)	Western Australia	F	468
Bentley (WA)	Western Australia	M	616
Beresford	(Overseas)	F	6
Beresford	(Overseas)	M	10
Beresford	(Same Address)	F	562
Beresford	(Same Address)	M	542
Beresford	(Same SA2)	F	29
Beresford	(Same SA2)	M	34
Beresford	New South Wales	F	3
Beresford	New South Wales	M	3
Beresford	Northern Territory	F	3
Beresford	Queensland	F	3
Beresford	Queensland	M	4
Beresford	Western Australia	F	41
Beresford	Western Australia	M	43
Berkshire Valley	(Same Address)	F	9
Berkshire Valley	(Same Address)	M	14
Berkshire Valley	New South Wales	F	3
Berkshire Valley	New South Wales	M	3
Bertram	(Overseas)	F	64
Bertram	(Overseas)	M	62
Bertram	(Same Address)	F	2316
Bertram	(Same Address)	M	2370
Bertram	(Same SA2)	F	74
Bertram	(Same SA2)	M	66
Bertram	New South Wales	F	3
Bertram	New South Wales	M	4
Bertram	Northern Territory	F	3
Bertram	Northern Territory	M	3
Bertram	Queensland	F	4
Bertram	Queensland	M	8
Bertram	South Australia	F	3
Bertram	South Australia	M	7
Bertram	Victoria	F	3
Bertram	Victoria	M	3
Bertram	Western Australia	F	364
Bertram	Western Australia	M	343
Beverley (WA)	(Same Address)	F	457
Beverley (WA)	(Same Address)	M	463
Beverley (WA)	(Same SA2)	F	23
Beverley (WA)	(Same SA2)	M	20
Beverley (WA)	Western Australia	F	17
Beverley (WA)	Western Australia	M	21
Bibra Lake	(Overseas)	F	24
Bibra Lake	(Overseas)	M	20
Bibra Lake	(Same Address)	F	2476
Bibra Lake	(Same Address)	M	2326
Bibra Lake	(Same SA2)	F	40
Bibra Lake	(Same SA2)	M	33
Bibra Lake	New South Wales	F	3
Bibra Lake	New South Wales	M	3
Bibra Lake	South Australia	M	3
Bibra Lake	Tasmania	F	3
Bibra Lake	Victoria	F	3
Bibra Lake	Victoria	M	8
Bibra Lake	Western Australia	F	212
Bibra Lake	Western Australia	M	209
Bickley	(Overseas)	F	7
Bickley	(Overseas)	M	5
Bickley	(Same Address)	F	282
Bickley	(Same Address)	M	295
Bickley	(Same SA2)	F	4
Bickley	(Same SA2)	M	11
Bickley	Western Australia	F	9
Bickley	Western Australia	M	14
Bicton	(Overseas)	F	42
Bicton	(Overseas)	M	36
Bicton	(Same Address)	F	2623
Bicton	(Same Address)	M	2406
Bicton	(Same SA2)	F	86
Bicton	(Same SA2)	M	75
Bicton	New South Wales	F	7
Bicton	New South Wales	M	8
Bicton	Northern Territory	F	3
Bicton	Queensland	F	4
Bicton	Queensland	M	3
Bicton	South Australia	F	3
Bicton	Victoria	F	5
Bicton	Victoria	M	7
Bicton	Western Australia	F	323
Bicton	Western Australia	M	263
Biddelia	(Same Address)	F	6
Biddelia	(Same Address)	M	6
Big Grove	(Overseas)	F	3
Big Grove	(Overseas)	M	3
Big Grove	(Same Address)	F	61
Big Grove	(Same Address)	M	83
Big Grove	(Same SA2)	F	4
Big Grove	(Same SA2)	M	10
Big Grove	Western Australia	F	3
Big Grove	Western Australia	M	3
Bilbarin	(Same Address)	F	11
