SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Koorlong	1	0	0	1	36
Koorlong	1	0	1	0	13
Koorlong	1	0	1	1	6
Koorlong	1	1	0	0	117
Koorlong	1	1	0	1	9
Koorlong	1	1	1	0	18
Koorlong	1	1	1	1	6
Koornalla	1	0	0	1	4
Koornalla	1	0	1	0	8
Koornalla	1	1	0	0	31
Koornalla	1	1	1	0	10
Kooroocheang	1	0	1	1	6
Kooroocheang	1	1	0	0	13
Koorooman	0	0	1	0	3
Koorooman	0	0	1	1	3
Koorooman	1	0	0	1	9
Koorooman	1	0	1	0	7
Koorooman	1	1	0	0	29
Koorooman	1	1	0	1	3
Koorooman	1	1	1	0	4
Kooyong					16
Kooyong	0	0	0	1	16
Kooyong	0	0	1	0	20
Kooyong	0	1	0	0	18
Kooyong	0	1	1	0	17
Kooyong	1	0	0	1	67
Kooyong	1	0	1	0	49
Kooyong	1	0	1	1	43
Kooyong	1	1	0	0	135
Kooyong	1	1	0	1	7
Kooyong	1	1	1	0	48
Kooyong	1	1	1	1	4
Koriella	0	1	1	0	4
Koriella	1	0	1	0	3
Koriella	1	1	0	0	14
Koriella	1	1	0	1	7
Korobeit	0	0	1	0	3
Korobeit	0	0	1	1	3
Korobeit	1	0	0	1	8
Korobeit	1	0	1	0	10
Korobeit	1	0	1	1	8
Korobeit	1	1	0	0	17
Koroit					27
Koroit	0	0	0	1	65
Koroit	0	0	1	0	8
Koroit	0	0	1	1	8
Koroit	0	1	0	0	107
Koroit	0	1	0	1	11
Koroit	0	1	1	0	21
Koroit	0	1	1	1	11
Koroit	1	0	0	1	119
Koroit	1	0	1	0	43
Koroit	1	0	1	1	60
Koroit	1	1	0	0	536
Koroit	1	1	0	1	21
Koroit	1	1	1	0	100
Koroit	1	1	1	1	30
Korong Vale	0	0	0	1	4
Korong Vale	0	1	0	0	5
Korong Vale	1	0	0	1	7
Korong Vale	1	0	1	0	3
Korong Vale	1	0	1	1	5
Korong Vale	1	1	0	0	24
Korong Vale	1	1	0	1	3
Koroop	0	1	0	0	7
Koroop	1	0	0	1	3
Koroop	1	0	1	0	9
Koroop	1	1	0	0	18
Koroop	1	1	1	0	13
Korumburra					24
Korumburra	0	0	0	1	161
Korumburra	0	0	1	0	53
Korumburra	0	0	1	1	26
Korumburra	0	1	0	0	240
Korumburra	0	1	0	1	25
Korumburra	0	1	1	0	53
Korumburra	0	1	1	1	16
Korumburra	1	0	0	1	255
Korumburra	1	0	1	0	100
Korumburra	1	0	1	1	92
Korumburra	1	1	0	0	882
Korumburra	1	1	0	1	81
Korumburra	1	1	1	0	203
Korumburra	1	1	1	1	36
Korumburra South	0	1	0	0	7
Korumburra South	1	1	0	0	33
Korumburra South	1	1	0	1	16
Korumburra South	1	1	1	0	6
Korweinguboora	0	0	0	1	6
Korweinguboora	0	1	0	0	4
Korweinguboora	0	1	0	1	3
Korweinguboora	1	0	0	1	7
Korweinguboora	1	0	1	0	3
Korweinguboora	1	1	0	0	42
Korweinguboora	1	1	0	1	6
Korweinguboora	1	1	1	0	3
Kotta					3
Kotta	0	0	0	1	3
Kotta	0	1	0	1	6
Kotta	0	1	1	0	4
Kotta	1	0	0	1	3
Kotta	1	0	1	0	9
Kotta	1	0	1	1	4
Kotta	1	1	0	0	27
Kotta	1	1	0	1	4
Kotta	1	1	1	0	3
Kotupna	1	0	1	0	11
Kotupna	1	0	1	1	5
Kotupna	1	1	0	0	17
Kotupna	1	1	1	0	17
Koyuga					11
Koyuga	0	0	0	1	14
Koyuga	0	1	0	0	5
Koyuga	0	1	1	0	9
Koyuga	1	0	0	1	22
Koyuga	1	0	1	0	4
Koyuga	1	0	1	1	7
Koyuga	1	1	0	0	82
Koyuga	1	1	1	0	5
Koyuga	1	1	1	1	7
Krowera	0	0	0	1	3
Krowera	0	1	0	0	4
Krowera	1	0	0	1	4
Krowera	1	1	0	0	15
Krowera	1	1	1	0	18
Krowera	1	1	1	1	4
Kunat	1	0	1	1	5
Kunat	1	1	0	0	18
Kunat	1	1	1	1	8
Kurraca	1	0	1	0	3
Kurting					3
Kurting	1	0	0	1	3
Kurting	1	1	0	0	4
Kurting	1	1	1	0	3
Kurunjang					53
Kurunjang	0	0	0	1	363
Kurunjang	0	0	1	0	82
Kurunjang	0	0	1	1	100
Kurunjang	0	1	0	0	671
Kurunjang	0	1	0	1	85
Kurunjang	0	1	1	0	199
Kurunjang	0	1	1	1	116
Kurunjang	1	0	0	1	788
Kurunjang	1	0	1	0	283
Kurunjang	1	0	1	1	255
Kurunjang	1	1	0	0	2602
Kurunjang	1	1	0	1	239
Kurunjang	1	1	1	0	555
Kurunjang	1	1	1	1	275
Kyabram					44
Kyabram	0	0	0	1	217
Kyabram	0	0	1	0	67
Kyabram	0	0	1	1	51
Kyabram	0	1	0	0	334
Kyabram	0	1	0	1	25
Kyabram	0	1	1	0	95
Kyabram	0	1	1	1	17
Kyabram	1	0	0	1	446
Kyabram	1	0	1	0	208
Kyabram	1	0	1	1	127
Kyabram	1	1	0	0	1516
Kyabram	1	1	0	1	99
Kyabram	1	1	1	0	415
Kyabram	1	1	1	1	81
Kyabram South	0	1	0	0	7
Kyabram South	1	0	0	1	9
Kyabram South	1	0	1	1	17
Kyabram South	1	1	0	1	4
Kyabram South	1	1	1	0	3
Kyneton					41
Kyneton	0	0	0	1	236
Kyneton	0	0	1	0	85
Kyneton	0	0	1	1	25
Kyneton	0	1	0	0	260
Kyneton	0	1	0	1	33
Kyneton	0	1	1	0	83
Kyneton	0	1	1	1	11
Kyneton	1	0	0	1	391
Kyneton	1	0	1	0	181
Kyneton	1	0	1	1	156
Kyneton	1	1	0	0	1554
Kyneton	1	1	0	1	81
Kyneton	1	1	1	0	309
Kyneton	1	1	1	1	61
Kyneton South					3
Kyneton South	1	0	0	1	11
Kyneton South	1	0	1	0	8
Kyneton South	1	0	1	1	3
Kyneton South	1	1	0	0	25
Kyneton South	1	1	1	0	7
Kyvalley	0	1	1	0	12
Kyvalley	1	0	0	1	12
Kyvalley	1	0	1	0	4
Kyvalley	1	0	1	1	11
Kyvalley	1	1	0	0	78
Kyvalley	1	1	0	1	9
Kyvalley	1	1	1	0	38
Kyvalley	1	1	1	1	3
Laanecoorie	0	0	0	1	5
Laanecoorie	0	1	0	0	4
Laanecoorie	1	0	0	1	15
Laanecoorie	1	0	1	0	13
Laanecoorie	1	1	0	0	26
Laanecoorie	1	1	0	1	5
Laanecoorie	1	1	1	0	5
Laang	0	0	0	1	6
Laang	0	1	0	0	3
Laang	1	1	0	0	36
Laang	1	1	1	0	16
Labertouche	0	0	0	1	9
Labertouche	0	1	0	0	12
Labertouche	1	0	0	1	40
Labertouche	1	0	1	0	12
Labertouche	1	0	1	1	21
Labertouche	1	1	0	0	99
Labertouche	1	1	0	1	4
Labertouche	1	1	1	0	4
Labertouche	1	1	1	1	4
Laceby	0	0	0	1	8
Laceby	0	1	0	0	7
Laceby	1	0	0	1	19
Laceby	1	0	1	0	3
Laceby	1	1	0	0	65
Laceby	1	1	1	0	24
Laceby	1	1	1	1	5
Ladys Pass	0	0	1	0	3
Ladys Pass	1	0	0	1	8
Ladys Pass	1	0	1	0	7
Ladys Pass	1	1	0	0	8
Ladys Pass	1	1	1	0	6
Laen East	0	0	0	1	3
Laen North	1	1	0	0	6
Lah	1	0	0	1	3
Lah	1	0	1	0	5
Lah	1	1	0	0	21
Lah	1	1	1	0	4
Laharum	0	0	1	0	3
Laharum	0	1	0	0	7
Laharum	0	1	1	0	3
Laharum	1	0	0	1	17
Laharum	1	0	1	0	3
Laharum	1	1	0	0	54
Laharum	1	1	1	0	15
Laharum	1	1	1	1	10
Lake Boga	0	0	0	1	27
Lake Boga	0	0	1	0	7
Lake Boga	0	1	0	0	21
Lake Boga	0	1	1	0	6
Lake Boga	1	0	0	1	61
Lake Boga	1	0	1	0	23
Lake Boga	1	0	1	1	4
Lake Boga	1	1	0	0	231
Lake Boga	1	1	0	1	17
Lake Boga	1	1	1	0	58
Lake Boga	1	1	1	1	6
Lake Bolac					4
Lake Bolac	0	0	0	1	8
Lake Bolac	0	1	0	0	8
Lake Bolac	1	0	0	1	12
Lake Bolac	1	0	1	0	4
Lake Bolac	1	0	1	1	14
Lake Bolac	1	1	0	0	71
Lake Bolac	1	1	0	1	5
Lake Bolac	1	1	1	0	16
Lake Bunga	0	0	0	1	7
Lake Bunga	0	0	1	0	10
Lake Bunga	0	1	0	0	11
Lake Bunga	1	0	0	1	22
Lake Bunga	1	0	1	0	13
Lake Bunga	1	1	0	0	57
Lake Bunga	1	1	1	0	20
Lake Bunga	1	1	1	1	9
Lake Charm	0	0	0	1	3
Lake Charm	0	1	0	0	3
Lake Charm	1	0	0	1	20
Lake Charm	1	0	1	0	6
Lake Charm	1	0	1	1	19
Lake Charm	1	1	0	0	35
Lake Charm	1	1	0	1	5
Lake Charm	1	1	1	0	5
Lake Eildon	1	1	0	0	7
Lake Fyans	1	0	1	0	3
Lake Fyans	1	1	0	0	14
Lake Gardens					14
Lake Gardens	0	0	0	1	38
Lake Gardens	0	0	1	0	26
Lake Gardens	0	0	1	1	17
Lake Gardens	0	1	0	0	78
Lake Gardens	0	1	0	1	16
Lake Gardens	0	1	1	0	29
Lake Gardens	1	0	0	1	64
Lake Gardens	1	0	1	0	100
Lake Gardens	1	0	1	1	54
Lake Gardens	1	1	0	0	390
Lake Gardens	1	1	0	1	19
Lake Gardens	1	1	1	0	100
Lake Gardens	1	1	1	1	3
Lake Goldsmith	1	0	1	0	4
Lake Goldsmith	1	1	0	0	4
Lake Goldsmith	1	1	1	0	9
Lake Lonsdale	1	0	0	1	3
Lake Lonsdale	1	0	1	1	3
Lake Lonsdale	1	1	0	0	13
Lake Marmal	1	0	1	0	3
Lake Marmal	1	1	0	0	3
Lake Marmal	1	1	1	0	8
Lake Meran	1	0	0	1	8
Lake Meran	1	1	0	0	3
Lake Mundi	1	0	0	1	3
Lake Mundi	1	1	0	0	7
Lake Powell	1	1	0	0	5
Lake Powell	1	1	1	0	3
Lake Powell	1	1	1	1	4
Lake Rowan					3
Lake Rowan	0	1	0	0	8
Lake Rowan	1	0	0	1	3
Lake Rowan	1	0	1	1	8
Lake Rowan	1	1	0	0	23
Lake Rowan	1	1	1	0	5
Lake Rowan	1	1	1	1	5
Lake Tyers					11
Lake Tyers	0	0	0	1	8
Lake Tyers	0	1	0	0	7
Lake Tyers	1	0	0	1	6
Lake Tyers	1	0	1	0	3
Lake Tyers	1	1	0	0	8
Lake Tyers Beach					4
Lake Tyers Beach	0	0	0	1	19
Lake Tyers Beach	0	0	1	0	9
Lake Tyers Beach	0	1	0	0	48
Lake Tyers Beach	0	1	1	0	3
Lake Tyers Beach	1	0	0	1	37
Lake Tyers Beach	1	0	1	0	13
Lake Tyers Beach	1	0	1	1	10
Lake Tyers Beach	1	1	0	0	158
Lake Tyers Beach	1	1	1	0	25
Lake Tyers Beach	1	1	1	1	3
Lake Wendouree					17
Lake Wendouree	0	0	0	1	52
Lake Wendouree	0	0	1	0	18
Lake Wendouree	0	0	1	1	8
Lake Wendouree	0	1	0	0	77
Lake Wendouree	0	1	1	0	35
Lake Wendouree	1	0	0	1	98
Lake Wendouree	1	0	1	0	108
Lake Wendouree	1	0	1	1	62
Lake Wendouree	1	1	0	0	614
Lake Wendouree	1	1	0	1	19
Lake Wendouree	1	1	1	0	160
Lake Wendouree	1	1	1	1	15
Lake Wongan	1	0	0	1	3
Lakes Entrance					20
Lakes Entrance	0	0	0	1	156
Lakes Entrance	0	0	1	0	31
Lakes Entrance	0	0	1	1	8
Lakes Entrance	0	1	0	0	241
Lakes Entrance	0	1	0	1	22
Lakes Entrance	0	1	1	0	51
Lakes Entrance	0	1	1	1	11
Lakes Entrance	1	0	0	1	277
Lakes Entrance	1	0	1	0	98
Lakes Entrance	1	0	1	1	52
Lakes Entrance	1	1	0	0	753
Lakes Entrance	1	1	0	1	22
Lakes Entrance	1	1	1	0	137
Lakes Entrance	1	1	1	1	28
Lal Lal	0	0	0	1	3
Lal Lal	0	0	1	0	4
Lal Lal	0	1	0	0	4
Lal Lal	0	1	0	1	4
Lal Lal	0	1	1	0	4
Lal Lal	0	1	1	1	4
Lal Lal	1	0	0	1	50
Lal Lal	1	0	1	0	10
Lal Lal	1	0	1	1	16
Lal Lal	1	1	0	0	134
Lal Lal	1	1	0	1	12
Lal Lal	1	1	1	0	13
Lal Lal	1	1	1	1	5
Lalbert					3
Lalbert	0	0	0	1	3
Lalbert	0	0	1	1	4
Lalbert	0	1	0	0	3
Lalbert	1	0	0	1	11
Lalbert	1	0	1	0	3
Lalbert	1	0	1	1	3
Lalbert	1	1	0	0	18
Lalbert	1	1	0	1	3
Lalbert	1	1	1	0	22
Lalbert	1	1	1	1	12
Lalor					292
Lalor	0	0	0	1	1212
Lalor	0	0	1	0	206
Lalor	0	0	1	1	267
Lalor	0	1	0	0	938
Lalor	0	1	0	1	172
Lalor	0	1	1	0	293
Lalor	0	1	1	1	52
Lalor	1	0	0	1	2272
Lalor	1	0	1	0	630
Lalor	1	0	1	1	708
Lalor	1	1	0	0	5457
Lalor	1	1	0	1	375
Lalor	1	1	1	0	1342
Lalor	1	1	1	1	416
Lamplough	0	0	0	1	3
Lamplough	0	1	0	0	4
Lamplough	1	0	0	1	4
Lamplough	1	0	1	0	4
Lamplough	1	1	0	0	3
Lancaster	0	0	0	1	11
Lancaster	0	1	0	0	10
Lancaster	1	0	0	1	30
Lancaster	1	0	1	0	17
Lancaster	1	0	1	1	23
Lancaster	1	1	0	0	102
Lancaster	1	1	0	1	7
Lancaster	1	1	1	0	16
Lancaster	1	1	1	1	6
Lance Creek	0	0	1	0	3
Lance Creek	1	0	0	1	11
Lance Creek	1	0	1	0	6
Lance Creek	1	1	0	0	28
Lance Creek	1	1	0	1	4
Lance Creek	1	1	1	0	30
Lancefield					6
Lancefield	0	0	0	1	76
Lancefield	0	0	1	0	13
Lancefield	0	0	1	1	8
Lancefield	0	1	0	0	70
Lancefield	0	1	0	1	4
Lancefield	0	1	1	0	41
Lancefield	1	0	0	1	158
Lancefield	1	0	1	0	37
Lancefield	1	0	1	1	73
Lancefield	1	1	0	0	648
Lancefield	1	1	0	1	26
Lancefield	1	1	1	0	172
Lancefield	1	1	1	1	13
Landsborough (Vic.)	0	0	0	1	3
Landsborough (Vic.)	0	0	1	0	3
Landsborough (Vic.)	0	1	0	0	3
Landsborough (Vic.)	1	0	0	1	19
Landsborough (Vic.)	1	0	1	0	4
Landsborough (Vic.)	1	0	1	1	4
Landsborough (Vic.)	1	1	0	0	20
Landsborough (Vic.)	1	1	1	0	5
Landsborough West	1	0	1	1	6
Landsborough West	1	1	0	0	12
Lang Lang					5
Lang Lang	0	0	0	1	56
Lang Lang	0	0	1	0	23
Lang Lang	0	0	1	1	4
Lang Lang	0	1	0	0	75
Lang Lang	0	1	0	1	3
Lang Lang	0	1	1	0	18
Lang Lang	1	0	0	1	127
Lang Lang	1	0	1	0	50
Lang Lang	1	0	1	1	32
Lang Lang	1	1	0	0	405
Lang Lang	1	1	0	1	28
Lang Lang	1	1	1	0	101
Lang Lang	1	1	1	1	24
Lang Lang East					3
Lang Lang East	1	0	0	1	14
Lang Lang East	1	0	1	0	6
Lang Lang East	1	0	1	1	3
Lang Lang East	1	1	0	0	8
Lang Lang East	1	1	1	0	4
Langdons Hill	1	0	1	0	3
Langi Kal Kal	1	0	0	1	4
Langi Kal Kal	1	1	0	0	5
Langi Kal Kal	1	1	1	0	8
Langi Logan	1	0	0	1	6
Langkoop					4
Langkoop	0	1	0	0	3
Langkoop	1	0	0	1	3
Langkoop	1	0	1	0	3
Langkoop	1	1	0	0	33
Langkoop	1	1	0	1	10
Langkoop	1	1	1	0	9
Langkoop	1	1	1	1	5
Langley	0	0	0	1	3
Langley	1	0	0	1	8
Langley	1	0	1	0	8
Langley	1	1	1	0	4
Langsborough	1	0	1	0	8
Langsborough	1	0	1	1	4
Langsborough	1	1	0	0	15
Langsborough	1	1	0	1	5
Langsborough	1	1	1	0	4
Langsborough	1	1	1	1	8
Langwarrin					195
Langwarrin	0	0	0	1	868
Langwarrin	0	0	1	0	268
Langwarrin	0	0	1	1	206
Langwarrin	0	1	0	0	981
Langwarrin	0	1	0	1	127
Langwarrin	0	1	1	0	241
Langwarrin	0	1	1	1	69
Langwarrin	1	0	0	1	2257
Langwarrin	1	0	1	0	808
Langwarrin	1	0	1	1	943
Langwarrin	1	1	0	0	5941
Langwarrin	1	1	0	1	366
Langwarrin	1	1	1	0	1123
Langwarrin	1	1	1	1	312
Langwarrin South					11
Langwarrin South	0	0	0	1	24
Langwarrin South	0	0	1	0	9
Langwarrin South	0	0	1	1	3
Langwarrin South	0	1	0	0	30
Langwarrin South	0	1	1	0	8
Langwarrin South	1	0	0	1	166
Langwarrin South	1	0	1	0	78
Langwarrin South	1	0	1	1	83
Langwarrin South	1	1	0	0	294
Langwarrin South	1	1	0	1	24
Langwarrin South	1	1	1	0	138
Langwarrin South	1	1	1	1	3
Lara					107
Lara	0	0	0	1	470
Lara	0	0	1	0	134
Lara	0	0	1	1	132
Lara	0	1	0	0	646
Lara	0	1	0	1	89
Lara	0	1	1	0	192
Lara	0	1	1	1	43
Lara	1	0	0	1	1189
Lara	1	0	1	0	601
Lara	1	0	1	1	525
Lara	1	1	0	0	4423
Lara	1	1	0	1	223
Lara	1	1	1	0	880
Lara	1	1	1	1	179
Lardner	0	0	0	1	4
Lardner	0	1	0	0	3
Lardner	1	0	0	1	9
Lardner	1	0	1	0	4
Lardner	1	1	0	0	29
Lardner	1	1	0	1	12
Lardner	1	1	1	0	11
Larpent	0	0	0	1	5
Larpent	0	1	0	0	13
Larpent	1	0	0	1	9
Larpent	1	1	0	0	77
Lascelles					3
Lascelles	0	0	0	1	3
Lascelles	1	0	0	1	3
Lascelles	1	1	0	0	38
Lascelles	1	1	1	0	5
Launching Place					9
Launching Place	0	0	0	1	86
Launching Place	0	0	1	0	14
Launching Place	0	0	1	1	15
Launching Place	0	1	0	0	109
Launching Place	0	1	0	1	7
Launching Place	0	1	1	0	28
Launching Place	0	1	1	1	9
Launching Place	1	0	0	1	217
Launching Place	1	0	1	0	76
Launching Place	1	0	1	1	80
Launching Place	1	1	0	0	580
Launching Place	1	1	0	1	70
Launching Place	1	1	1	0	146
Launching Place	1	1	1	1	56
Lauriston	0	0	0	1	7
Lauriston	0	1	0	0	11
Lauriston	1	0	0	1	29
Lauriston	1	0	1	1	8
Lauriston	1	1	0	0	49
Lauriston	1	1	1	0	20
Lavers Hill	1	0	0	1	3
Lavers Hill	1	1	0	0	15
Lavers Hill	1	1	1	0	3
Lavers Hill	1	1	1	1	5
Laverton (Vic.)					108
Laverton (Vic.)	0	0	0	1	305
Laverton (Vic.)	0	0	1	0	31
Laverton (Vic.)	0	0	1	1	42
Laverton (Vic.)	0	1	0	0	194
Laverton (Vic.)	0	1	0	1	44
Laverton (Vic.)	0	1	1	0	62
Laverton (Vic.)	0	1	1	1	10
Laverton (Vic.)	1	0	0	1	264
Laverton (Vic.)	1	0	1	0	114
Laverton (Vic.)	1	0	1	1	133
Laverton (Vic.)	1	1	0	0	1165
Laverton (Vic.)	1	1	0	1	36
Laverton (Vic.)	1	1	1	0	175
Laverton (Vic.)	1	1	1	1	31
Laverton North	0	0	0	1	5
Laverton North	0	1	0	0	7
Lawler	1	0	0	1	4
Lawler	1	1	1	0	11
Lawloit	0	0	1	0	3
Lawloit	1	0	0	1	3
Lawloit	1	0	1	0	3
Lawrence (Vic.)	1	1	0	0	9
Leaghur	0	1	0	0	6
Learmonth (Vic.)					3
Learmonth (Vic.)	0	0	0	1	10
Learmonth (Vic.)	0	0	1	0	4
Learmonth (Vic.)	0	0	1	1	5
Learmonth (Vic.)	0	1	0	0	22
Learmonth (Vic.)	0	1	1	0	3
Learmonth (Vic.)	1	0	0	1	22
Learmonth (Vic.)	1	0	1	0	3
Learmonth (Vic.)	1	0	1	1	10
Learmonth (Vic.)	1	1	0	0	107
Learmonth (Vic.)	1	1	0	1	7
Learmonth (Vic.)	1	1	1	0	26
Learmonth (Vic.)	1	1	1	1	9
Ledcourt	0	0	0	1	3
Ledcourt	1	0	0	1	3
Ledcourt	1	0	1	1	3
Ledcourt	1	1	0	0	6
Ledcourt	1	1	1	0	7
Leichardt	0	0	0	1	3
Leichardt	0	1	0	0	8
Leichardt	1	0	0	1	11
Leichardt	1	0	1	0	14
Leichardt	1	1	0	0	33
Leichardt	1	1	0	1	7
Leichardt	1	1	1	0	20
Leichardt	1	1	1	1	9
Leigh Creek (Vic.)	0	0	0	1	3
Leigh Creek (Vic.)	1	0	0	1	7
Leigh Creek (Vic.)	1	1	0	0	7
Leitchville	0	0	0	1	11
Leitchville	0	0	1	0	8
Leitchville	0	1	0	0	14
Leitchville	0	1	0	1	3
Leitchville	0	1	1	0	23
Leitchville	1	0	0	1	35
Leitchville	1	0	1	0	13
Leitchville	1	0	1	1	4
Leitchville	1	1	0	0	96
Leitchville	1	1	0	1	9
Leitchville	1	1	1	0	51
Leitchville	1	1	1	1	12
Lemnos					9
Lemnos	0	0	0	1	7
Lemnos	0	1	0	0	13
Lemnos	0	1	1	0	4
Lemnos	1	0	0	1	39
Lemnos	1	0	1	0	8
Lemnos	1	0	1	1	7
Lemnos	1	1	0	0	41
Lemnos	1	1	1	0	19
Lemnos	1	1	1	1	3
Leneva	0	0	0	1	9
Leneva	0	0	1	0	3
Leneva	0	1	0	0	40
Leneva	1	0	0	1	39
Leneva	1	0	1	0	23
Leneva	1	0	1	1	11
Leneva	1	1	0	0	360
Leneva	1	1	0	1	7
Leneva	1	1	1	0	65
Leneva	1	1	1	1	17
Leonards Hill					3
Leonards Hill	0	0	0	1	4
Leonards Hill	1	0	0	1	4
Leonards Hill	1	1	0	0	15
Leongatha					28
Leongatha	0	0	0	1	120
Leongatha	0	0	1	0	81
Leongatha	0	0	1	1	10
Leongatha	0	1	0	0	278
Leongatha	0	1	0	1	25
Leongatha	0	1	1	0	42
Leongatha	0	1	1	1	16
Leongatha	1	0	0	1	229
Leongatha	1	0	1	0	135
Leongatha	1	0	1	1	97
Leongatha	1	1	0	0	1399
Leongatha	1	1	0	1	75
Leongatha	1	1	1	0	309
Leongatha	1	1	1	1	36
Leongatha North	0	0	1	0	4
Leongatha North	0	1	0	0	3
Leongatha North	1	0	0	1	6
Leongatha North	1	0	1	0	9
Leongatha North	1	1	0	0	30
Leongatha North	1	1	1	0	11
Leongatha South					3
Leongatha South	0	0	0	1	9
Leongatha South	0	0	1	0	3
Leongatha South	0	1	0	0	12
Leongatha South	0	1	1	0	6
Leongatha South	1	0	0	1	42
Leongatha South	1	0	1	0	26
Leongatha South	1	0	1	1	30
Leongatha South	1	1	0	0	191
Leongatha South	1	1	0	1	11
Leongatha South	1	1	1	0	50
Leongatha South	1	1	1	1	17
Leopold					66
Leopold	0	0	0	1	351
Leopold	0	0	1	0	160
Leopold	0	0	1	1	71
Leopold	0	1	0	0	604
Leopold	0	1	0	1	62
Leopold	0	1	1	0	163
Leopold	0	1	1	1	40
Leopold	1	0	0	1	839
Leopold	1	0	1	0	474
Leopold	1	0	1	1	328
Leopold	1	1	0	0	3459
Leopold	1	1	0	1	134
Leopold	1	1	1	0	692
Leopold	1	1	1	1	118
Leslie Manor	1	0	0	1	9
Leslie Manor	1	0	1	0	6
Leslie Manor	1	1	0	0	24
Lethbridge					7
Lethbridge	0	0	0	1	16
Lethbridge	0	0	1	0	15
Lethbridge	0	1	0	0	44
Lethbridge	0	1	0	1	8
Lethbridge	0	1	1	0	11
Lethbridge	1	0	0	1	106
Lethbridge	1	0	1	0	28
Lethbridge	1	0	1	1	26
Lethbridge	1	1	0	0	248
Lethbridge	1	1	0	1	20
Lethbridge	1	1	1	0	97
Lethbridge	1	1	1	1	45
Lexton					3
Lexton	0	0	0	1	9
Lexton	1	0	0	1	9
Lexton	1	0	1	0	6
Lexton	1	0	1	1	4
Lexton	1	1	0	0	54
Lexton	1	1	0	1	5
Lexton	1	1	1	0	6
Lillico (Vic.)	0	0	1	0	3
Lillico (Vic.)	0	1	0	0	3
Lillico (Vic.)	1	0	0	1	6
Lillico (Vic.)	1	0	1	0	7
Lillico (Vic.)	1	0	1	1	7
Lillico (Vic.)	1	1	0	0	14
Lillico (Vic.)	1	1	0	1	5
Lillico (Vic.)	1	1	1	0	5
Lillicur					3
Lillicur	0	0	0	1	3
Lillicur	1	1	0	0	7
Lillimur	0	1	0	0	3
Lillimur	1	0	0	1	5
Lillimur	1	1	0	0	44
Lillimur	1	1	0	1	4
Lillimur	1	1	1	0	3
Lillimur	1	1	1	1	8
Lilliput	1	0	0	1	6
Lilliput	1	0	1	1	4
Lilliput	1	1	0	0	24
Lilydale (Vic.)					119
Lilydale (Vic.)	0	0	0	1	568
Lilydale (Vic.)	0	0	1	0	213
Lilydale (Vic.)	0	0	1	1	149
Lilydale (Vic.)	0	1	0	0	687
Lilydale (Vic.)	0	1	0	1	66
Lilydale (Vic.)	0	1	1	0	180
Lilydale (Vic.)	0	1	1	1	38
Lilydale (Vic.)	1	0	0	1	1432
Lilydale (Vic.)	1	0	1	0	561
Lilydale (Vic.)	1	0	1	1	661
Lilydale (Vic.)	1	1	0	0	4082
Lilydale (Vic.)	1	1	0	1	230
Lilydale (Vic.)	1	1	1	0	991
Lilydale (Vic.)	1	1	1	1	213
Lima	1	0	1	1	4
Lima	1	1	0	0	11
Lima	1	1	0	1	6
Lima	1	1	1	1	6
Lima East	0	0	0	1	3
Lima East	0	1	0	0	8
Lima East	0	1	1	1	3
Lima East	1	0	0	1	4
Lima East	1	0	1	1	3
Lima East	1	1	0	0	42
Lima South	0	1	1	0	3
Lima South	1	0	1	0	5
Lima South	1	1	0	0	33
Lima South	1	1	1	0	3
Limestone (Vic.)	1	0	0	1	14
Limestone (Vic.)	1	0	1	0	3
Limestone (Vic.)	1	1	0	0	5
Limestone (Vic.)	1	1	1	0	12
Lindenow					3
Lindenow	0	0	1	0	5
Lindenow	0	0	1	1	4
Lindenow	0	1	0	0	9
Lindenow	0	1	1	0	5
Lindenow	1	0	0	1	45
Lindenow	1	0	1	0	10
Lindenow	1	1	0	0	101
Lindenow	1	1	0	1	5
Lindenow	1	1	1	0	13
Lindenow South	0	0	0	1	14
Lindenow South	0	0	1	0	4
Lindenow South	0	1	0	0	22
Lindenow South	0	1	1	0	5
Lindenow South	1	0	0	1	36
Lindenow South	1	0	1	0	6
Lindenow South	1	0	1	1	5
Lindenow South	1	1	0	0	95
Lindenow South	1	1	0	1	23
Lindenow South	1	1	1	0	22
Lindenow South	1	1	1	1	9
Lindsay	1	1	0	0	3
Lindsay Point	0	1	0	0	3
Lindsay Point	1	0	1	0	5
Lindsay Point	1	1	0	0	16
Lindsay Point	1	1	1	0	6
Linga	1	1	0	0	3
Linton					9
Linton	0	0	0	1	17
Linton	0	0	1	0	10
Linton	0	0	1	1	4
Linton	0	1	0	0	29
Linton	0	1	1	1	5
Linton	1	0	0	1	25
Linton	1	0	1	0	16
Linton	1	0	1	1	5
Linton	1	1	0	0	91
Linton	1	1	0	1	5
Linton	1	1	1	0	22
Linton	1	1	1	1	6
Liparoo	0	1	0	0	3
Liparoo	1	1	0	0	13
Liparoo	1	1	1	0	10
Lismore (Vic.)	0	0	0	1	7
Lismore (Vic.)	0	1	0	0	12
Lismore (Vic.)	1	0	0	1	23
Lismore (Vic.)	1	0	1	0	9
Lismore (Vic.)	1	1	0	0	75
Lismore (Vic.)	1	1	1	0	6
Lismore (Vic.)	1	1	1	1	12
Litchfield	1	0	0	1	6
Litchfield	1	0	1	0	10
Litchfield	1	1	0	0	4
Litchfield	1	1	1	0	11
