SSC_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Mount Claremont	1	1	0	0	314
Mount Claremont	1	1	0	1	10
Mount Claremont	1	1	1	0	91
Mount Claremont	1	1	1	1	5
Mount Clarence	0	0	0	1	7
Mount Clarence	0	0	1	0	4
Mount Clarence	0	1	0	0	9
Mount Clarence	1	0	0	1	4
Mount Clarence	1	0	1	0	9
Mount Clarence	1	1	0	0	34
Mount Clarence	1	1	1	0	6
Mount Elphinstone					4
Mount Elphinstone	1	1	0	0	4
Mount Hardey	0	0	0	1	3
Mount Hardey	1	0	1	0	4
Mount Hardey	1	1	0	0	12
Mount Hardman					5
Mount Hardman	0	0	0	1	4
Mount Hardman	0	1	0	0	25
Mount Hardman	1	0	0	1	3
Mount Hardman	1	1	0	0	31
Mount Hardman	1	1	0	1	6
Mount Hardman	1	1	1	0	7
Mount Hawthorn					37
Mount Hawthorn	0	0	0	1	64
Mount Hawthorn	0	0	1	0	30
Mount Hawthorn	0	0	1	1	8
Mount Hawthorn	0	1	0	0	94
Mount Hawthorn	0	1	0	1	4
Mount Hawthorn	0	1	1	0	15
Mount Hawthorn	1	0	0	1	113
Mount Hawthorn	1	0	1	0	86
Mount Hawthorn	1	0	1	1	49
Mount Hawthorn	1	1	0	0	733
Mount Hawthorn	1	1	0	1	3
Mount Hawthorn	1	1	1	0	103
Mount Hawthorn	1	1	1	1	10
Mount Helena					9
Mount Helena	0	0	0	1	37
Mount Helena	0	0	1	0	7
Mount Helena	0	0	1	1	10
Mount Helena	0	1	0	0	48
Mount Helena	0	1	0	1	4
Mount Helena	0	1	1	0	15
Mount Helena	0	1	1	1	3
Mount Helena	1	0	0	1	83
Mount Helena	1	0	1	0	41
Mount Helena	1	0	1	1	24
Mount Helena	1	1	0	0	208
Mount Helena	1	1	0	1	11
Mount Helena	1	1	1	0	49
Mount Helena	1	1	1	1	5
Mount Hill	1	1	0	0	3
Mount Horner	1	1	0	0	3
Mount Lawley					60
Mount Lawley	0	0	0	1	115
Mount Lawley	0	0	1	0	40
Mount Lawley	0	0	1	1	15
Mount Lawley	0	1	0	0	100
Mount Lawley	0	1	0	1	5
Mount Lawley	0	1	1	0	13
Mount Lawley	1	0	0	1	158
Mount Lawley	1	0	1	0	150
Mount Lawley	1	0	1	1	68
Mount Lawley	1	1	0	0	605
Mount Lawley	1	1	0	1	9
Mount Lawley	1	1	1	0	85
Mount Lawley	1	1	1	1	6
Mount Madden	1	1	0	0	4
Mount Magnet					3
Mount Magnet	0	0	0	1	3
Mount Magnet	0	1	0	0	8
Mount Magnet	1	0	0	1	3
Mount Magnet	1	1	0	0	18
Mount Magnet	1	1	0	1	4
Mount Magnet	1	1	1	0	6
Mount Melville					5
Mount Melville	0	0	0	1	18
Mount Melville	0	1	0	0	17
Mount Melville	0	1	0	1	3
Mount Melville	1	0	0	1	19
Mount Melville	1	0	1	0	10
Mount Melville	1	1	0	0	49
Mount Melville	1	1	0	1	3
Mount Melville	1	1	1	0	12
Mount Nasura					8
Mount Nasura	0	0	0	1	42
Mount Nasura	0	0	1	0	11
Mount Nasura	0	0	1	1	4
Mount Nasura	0	1	0	0	46
Mount Nasura	0	1	1	0	8
Mount Nasura	1	0	0	1	92
Mount Nasura	1	0	1	0	29
Mount Nasura	1	0	1	1	24
Mount Nasura	1	1	0	0	147
Mount Nasura	1	1	0	1	14
Mount Nasura	1	1	1	0	37
Mount Nasura	1	1	1	1	13
Mount Pleasant (WA)					45
Mount Pleasant (WA)	0	0	0	1	66
Mount Pleasant (WA)	0	0	1	0	28
Mount Pleasant (WA)	0	0	1	1	11
Mount Pleasant (WA)	0	1	0	0	52
Mount Pleasant (WA)	0	1	0	1	7
Mount Pleasant (WA)	0	1	1	0	13
Mount Pleasant (WA)	1	0	0	1	169
Mount Pleasant (WA)	1	0	1	0	124
Mount Pleasant (WA)	1	0	1	1	71
Mount Pleasant (WA)	1	1	0	0	432
Mount Pleasant (WA)	1	1	0	1	4
Mount Pleasant (WA)	1	1	1	0	89
Mount Pleasant (WA)	1	1	1	1	5
Mount Richon					4
Mount Richon	0	0	0	1	25
Mount Richon	0	0	1	0	3
Mount Richon	0	0	1	1	4
Mount Richon	0	1	0	0	15
Mount Richon	0	1	0	1	4
Mount Richon	0	1	1	0	3
Mount Richon	1	0	0	1	49
Mount Richon	1	0	1	0	11
Mount Richon	1	0	1	1	16
Mount Richon	1	1	0	0	90
Mount Richon	1	1	0	1	10
Mount Richon	1	1	1	0	15
Mount Richon	1	1	1	1	4
Mount Sheridan (WA)	1	1	0	0	3
Mount Tarcoola					13
Mount Tarcoola	0	0	0	1	47
Mount Tarcoola	0	0	1	0	14
Mount Tarcoola	0	0	1	1	3
Mount Tarcoola	0	1	0	0	63
Mount Tarcoola	0	1	0	1	4
Mount Tarcoola	0	1	1	0	18
Mount Tarcoola	1	0	0	1	59
Mount Tarcoola	1	0	1	0	28
Mount Tarcoola	1	0	1	1	12
Mount Tarcoola	1	1	0	0	211
Mount Tarcoola	1	1	0	1	17
Mount Tarcoola	1	1	1	0	35
Mount Tarcoola	1	1	1	1	4
Mount Walker (WA)	1	1	0	0	7
Muchea	0	0	0	1	13
Muchea	0	0	1	1	3
Muchea	0	1	0	0	7
Muchea	1	0	0	1	27
Muchea	1	0	1	0	4
Muchea	1	0	1	1	8
Muchea	1	1	0	0	49
Muchea	1	1	0	1	6
Muchea	1	1	1	0	17
Muchea	1	1	1	1	4
Muckenburra	0	1	0	0	3
Muckenburra	1	0	0	1	5
Muckenburra	1	1	0	0	3
Muckenburra	1	1	1	0	5
Mueller Ranges	0	0	0	1	3
Mueller Ranges	0	1	0	0	10
Mueller Ranges	1	0	0	1	3
Mueller Ranges	1	1	0	0	17
Mueller Ranges	1	1	0	1	6
Mueller Ranges	1	1	1	0	3
Mukinbudin	0	0	0	1	3
Mukinbudin	0	1	0	0	6
Mukinbudin	1	0	0	1	7
Mukinbudin	1	1	0	0	27
Mukinbudin	1	1	1	0	5
Mullaloo					18
Mullaloo	0	0	0	1	68
Mullaloo	0	0	1	0	26
Mullaloo	0	0	1	1	8
Mullaloo	0	1	0	0	51
Mullaloo	0	1	0	1	3
Mullaloo	0	1	1	0	11
Mullaloo	1	0	0	1	162
Mullaloo	1	0	1	0	89
Mullaloo	1	0	1	1	58
Mullaloo	1	1	0	0	485
Mullaloo	1	1	0	1	23
Mullaloo	1	1	1	0	89
Mullaloo	1	1	1	1	15
Mullalyup	0	0	0	1	3
Mullalyup	1	1	0	0	7
Mullewa	0	0	0	1	3
Mullewa	0	1	0	0	15
Mullewa	0	1	0	1	3
Mullewa	1	0	0	1	7
Mullewa	1	1	0	0	21
Mullewa	1	1	0	1	3
Mullewa	1	1	1	0	3
Mullingar	0	0	0	1	3
Mullingar	0	1	0	0	5
Mullingar	1	0	0	1	7
Mullingar	1	1	0	0	28
Mullingar	1	1	0	1	3
Mullingar	1	1	1	1	3
Muluckine	0	0	0	1	4
Muluckine	0	1	0	0	3
Muluckine	0	1	1	0	3
Muluckine	1	0	0	1	4
Muluckine	1	1	0	0	12
Mumballup	1	1	0	0	5
Mumballup	1	1	1	0	3
Mumberkine	1	0	0	1	3
Mumberkine	1	1	0	0	3
Mundaring					4
Mundaring	0	0	0	1	33
Mundaring	0	0	1	0	11
Mundaring	0	0	1	1	6
Mundaring	0	1	0	0	34
Mundaring	0	1	1	0	10
Mundaring	0	1	1	1	6
Mundaring	1	0	0	1	86
Mundaring	1	0	1	0	25
Mundaring	1	0	1	1	20
Mundaring	1	1	0	0	164
Mundaring	1	1	0	1	16
Mundaring	1	1	1	0	42
Mundaring	1	1	1	1	9
Mundijong	0	0	0	1	22
Mundijong	0	0	1	0	4
Mundijong	0	0	1	1	3
Mundijong	0	1	0	0	12
Mundijong	0	1	0	1	3
Mundijong	1	0	0	1	40
Mundijong	1	0	1	0	10
Mundijong	1	0	1	1	5
Mundijong	1	1	0	0	72
Mundijong	1	1	0	1	11
Mundijong	1	1	1	0	14
Mundijong	1	1	1	1	7
Mungalup	1	0	0	1	3
Munglinup	1	0	0	1	3
Munglinup	1	1	0	0	9
Munster					16
Munster	0	0	0	1	51
Munster	0	0	1	0	18
Munster	0	0	1	1	12
Munster	0	1	0	0	62
Munster	0	1	1	0	10
Munster	0	1	1	1	4
Munster	1	0	0	1	141
Munster	1	0	1	0	55
Munster	1	0	1	1	35
Munster	1	1	0	0	327
Munster	1	1	0	1	23
Munster	1	1	1	0	48
Munster	1	1	1	1	11
Muntadgin	1	1	0	0	3
Muradup	1	1	0	0	5
Muradup	1	1	0	1	3
Murchison (WA)	1	0	0	1	3
Murdoch					23
Murdoch	0	0	0	1	25
Murdoch	0	0	1	0	7
Murdoch	0	0	1	1	9
Murdoch	0	1	0	0	14
Murdoch	0	1	1	0	4
Murdoch	1	0	0	1	88
Murdoch	1	0	1	0	45
Murdoch	1	0	1	1	27
Murdoch	1	1	0	0	101
Murdoch	1	1	0	1	3
Murdoch	1	1	1	0	28
Murdoch	1	1	1	1	3
Murdong	1	1	0	0	3
Myalup	0	1	0	0	3
Myalup	1	0	0	1	7
Myalup	1	0	1	0	3
Myalup	1	1	0	0	18
Myaree					8
Myaree	0	0	0	1	33
Myaree	0	0	1	0	9
Myaree	0	0	1	1	3
Myaree	0	1	0	0	25
Myaree	0	1	1	0	8
Myaree	1	0	0	1	25
Myaree	1	0	1	0	22
Myaree	1	0	1	1	14
Myaree	1	1	0	0	138
Myaree	1	1	0	1	3
Myaree	1	1	1	0	16
Myaree	1	1	1	1	4
Myrup					3
Myrup	0	0	0	1	5
Myrup	0	1	0	0	3
Myrup	1	0	0	1	10
Myrup	1	0	1	0	3
Myrup	1	0	1	1	3
Myrup	1	1	0	0	24
Myrup	1	1	0	1	3
Myrup	1	1	1	0	8
Myrup	1	1	1	1	3
Nabawa	1	0	0	1	3
Nabawa	1	1	0	0	8
Nabawa	1	1	1	0	3
Namban	1	1	0	0	5
Nambeelup	0	1	0	0	3
Nambeelup	1	0	0	1	6
Nambeelup	1	0	1	0	3
Nambeelup	1	0	1	1	3
Nambeelup	1	1	0	0	20
Nambeelup	1	1	0	1	3
Nambeelup	1	1	1	0	10
Nanarup	1	1	1	0	3
Nangeenan	1	1	0	0	7
Nangetty	1	1	0	0	3
Nannup					3
Nannup	0	0	0	1	10
Nannup	0	1	0	0	19
Nannup	1	0	0	1	19
Nannup	1	1	0	0	45
Nannup	1	1	0	1	3
Nannup	1	1	1	0	9
Nanson	0	1	0	0	3
Nanson	1	1	0	0	8
Nanutarra	1	0	0	1	4
Napier					3
Napier	1	0	0	1	8
Napier	1	0	1	0	5
Napier	1	1	0	0	12
Napier	1	1	1	0	5
Narembeen	0	1	0	0	4
Narembeen	1	0	0	1	7
Narembeen	1	0	1	1	5
Narembeen	1	1	0	0	25
Narngulu	1	1	0	0	4
Narra Tarra	1	0	1	0	4
Narra Tarra	1	1	0	0	10
Narraloggan	1	1	0	0	3
Narrikup	0	0	0	1	4
Narrikup	1	0	0	1	19
Narrikup	1	1	0	0	29
Narrikup	1	1	0	1	6
Narrikup	1	1	1	0	3
Narrikup	1	1	1	1	3
Narrogin					14
Narrogin	0	0	0	1	64
Narrogin	0	0	1	0	21
Narrogin	0	0	1	1	3
Narrogin	0	1	0	0	105
Narrogin	0	1	0	1	3
Narrogin	0	1	1	0	12
Narrogin	1	0	0	1	70
Narrogin	1	0	1	0	17
Narrogin	1	0	1	1	18
Narrogin	1	1	0	0	230
Narrogin	1	1	0	1	17
Narrogin	1	1	1	0	36
Narrogin	1	1	1	1	9
Narrogin Valley	1	0	0	1	4
Narrogin Valley	1	0	1	0	3
Narrogin Valley	1	0	1	1	4
Narrogin Valley	1	1	0	0	13
Naturaliste	1	1	0	0	3
Naturaliste	1	1	1	0	4
Nedlands					56
Nedlands	0	0	0	1	91
Nedlands	0	0	1	0	67
Nedlands	0	0	1	1	20
Nedlands	0	1	0	0	59
Nedlands	0	1	1	0	24
Nedlands	1	0	0	1	194
Nedlands	1	0	1	0	188
Nedlands	1	0	1	1	81
Nedlands	1	1	0	0	714
Nedlands	1	1	0	1	10
Nedlands	1	1	1	0	163
Nedlands	1	1	1	1	10
Needilup	1	1	0	0	15
Neendaling	1	1	0	0	6
Neerabup	1	0	0	1	3
Neerabup	1	1	0	0	10
Neergabby	0	0	0	1	3
Neergabby	1	0	0	1	4
Neergabby	1	0	1	0	3
Neergabby	1	1	0	0	11
Neergabby	1	1	1	0	6
Neridup	1	0	0	1	4
Neridup	1	1	0	0	18
New Norcia	1	1	0	0	3
Newcarlbeon	1	1	0	0	3
Newdegate	0	1	0	0	6
Newdegate	1	0	0	1	3
Newdegate	1	1	0	0	14
Newlands (WA)	0	1	0	0	3
Newlands (WA)	1	1	0	0	5
Newman					7
Newman	0	0	0	1	29
Newman	0	0	1	0	12
Newman	0	0	1	1	3
Newman	0	1	0	0	50
Newman	0	1	0	1	3
Newman	0	1	1	0	5
Newman	1	0	0	1	47
Newman	1	0	1	0	27
Newman	1	0	1	1	14
Newman	1	1	0	0	446
Newman	1	1	0	1	15
Newman	1	1	1	0	42
Newman	1	1	1	1	8
Ngaanyatjarra-Giles					13
Ngaanyatjarra-Giles	0	0	0	1	17
Ngaanyatjarra-Giles	0	0	1	0	3
Ngaanyatjarra-Giles	0	1	0	0	31
Ngaanyatjarra-Giles	0	1	0	1	12
Ngaanyatjarra-Giles	1	0	0	1	5
Ngaanyatjarra-Giles	1	0	1	0	3
Ngaanyatjarra-Giles	1	1	0	0	75
Ngaanyatjarra-Giles	1	1	0	1	10
Ngaanyatjarra-Giles	1	1	1	0	3
Nickol					13
Nickol	0	0	0	1	19
Nickol	0	0	1	0	9
Nickol	0	0	1	1	4
Nickol	0	1	0	0	74
Nickol	0	1	0	1	4
Nickol	0	1	1	0	10
Nickol	1	0	0	1	46
Nickol	1	0	1	0	34
Nickol	1	0	1	1	21
Nickol	1	1	0	0	507
Nickol	1	1	0	1	12
Nickol	1	1	1	0	62
Nickol	1	1	1	1	11
Nilgen	0	1	0	0	3
Nilgen	1	0	1	0	3
Nilgen	1	1	0	0	9
Nilgen	1	1	0	1	3
Nilgen	1	1	1	0	3
Nillup	0	1	0	0	3
Nillup	1	0	0	1	7
Nippering	1	1	0	0	4
Nirimba	0	1	0	0	3
Nirimba	1	1	0	0	4
Noggerup	1	1	0	0	4
Nokaning	1	1	0	0	4
Nolba	0	0	0	1	3
Nolba	1	1	0	0	3
Nollamara					104
Nollamara	0	0	0	1	212
Nollamara	0	0	1	0	61
Nollamara	0	0	1	1	21
Nollamara	0	1	0	0	188
Nollamara	0	1	0	1	14
Nollamara	0	1	1	0	28
Nollamara	1	0	0	1	130
Nollamara	1	0	1	0	58
Nollamara	1	0	1	1	28
Nollamara	1	1	0	0	749
Nollamara	1	1	0	1	16
Nollamara	1	1	1	0	72
Nollamara	1	1	1	1	13
Nomans Lake	1	1	0	0	3
Noranda					31
Noranda	0	0	0	1	127
Noranda	0	0	1	0	45
Noranda	0	0	1	1	12
Noranda	0	1	0	0	93
Noranda	0	1	0	1	4
Noranda	0	1	1	0	17
Noranda	0	1	1	1	8
Noranda	1	0	0	1	294
Noranda	1	0	1	0	107
Noranda	1	0	1	1	68
Noranda	1	1	0	0	424
Noranda	1	1	0	1	26
Noranda	1	1	1	0	112
Noranda	1	1	1	1	17
Norpa	1	1	0	0	4
Norseman					4
Norseman	0	0	0	1	8
Norseman	0	1	0	0	20
Norseman	0	1	0	1	4
Norseman	1	0	0	1	11
Norseman	1	1	0	0	26
North Beach (WA)					16
North Beach (WA)	0	0	0	1	49
North Beach (WA)	0	0	1	0	18
North Beach (WA)	0	0	1	1	3
North Beach (WA)	0	1	0	0	43
North Beach (WA)	0	1	0	1	7
North Beach (WA)	0	1	1	0	17
North Beach (WA)	1	0	0	1	57
North Beach (WA)	1	0	1	0	36
North Beach (WA)	1	0	1	1	18
North Beach (WA)	1	1	0	0	218
North Beach (WA)	1	1	0	1	3
North Beach (WA)	1	1	1	0	44
North Beach (WA)	1	1	1	1	4
North Bodallin	1	1	0	0	3
North Boyanup	0	0	0	1	3
North Boyanup	1	0	0	1	8
North Boyanup	1	0	1	0	3
North Boyanup	1	0	1	1	3
North Boyanup	1	1	0	0	17
North Boyanup	1	1	0	1	3
North Boyanup	1	1	1	0	9
North Coogee					3
North Coogee	0	0	0	1	17
North Coogee	0	0	1	0	4
North Coogee	0	1	0	0	17
North Coogee	1	0	0	1	69
North Coogee	1	0	1	0	26
North Coogee	1	0	1	1	21
North Coogee	1	1	0	0	133
North Coogee	1	1	0	1	4
North Coogee	1	1	1	0	24
North Coogee	1	1	1	1	5
North Dandalup					3
North Dandalup	0	0	0	1	3
North Dandalup	0	1	0	0	8
North Dandalup	1	0	0	1	25
North Dandalup	1	0	1	0	4
North Dandalup	1	0	1	1	3
North Dandalup	1	1	0	0	44
North Dandalup	1	1	0	1	3
North Dandalup	1	1	1	0	6
North Fremantle					3
North Fremantle	0	0	0	1	38
North Fremantle	0	0	1	0	13
North Fremantle	0	0	1	1	5
North Fremantle	0	1	0	0	38
North Fremantle	0	1	0	1	3
North Fremantle	0	1	1	0	3
North Fremantle	1	0	0	1	54
North Fremantle	1	0	1	0	37
North Fremantle	1	0	1	1	14
North Fremantle	1	1	0	0	155
North Fremantle	1	1	0	1	3
North Fremantle	1	1	1	0	24
North Fremantle	1	1	1	1	4
North Greenbushes	0	1	0	0	4
North Greenbushes	1	0	0	1	3
North Greenbushes	1	1	0	0	5
North Jindong	1	1	0	0	11
North Kellerberrin	1	1	0	0	3
North Kellerberrin	1	1	1	0	6
North Kukerin	1	1	0	0	6
North Kununoppin	1	1	0	0	3
North Lake					7
North Lake	0	0	0	1	20
North Lake	0	0	1	0	8
North Lake	0	0	1	1	4
North Lake	0	1	0	0	15
North Lake	0	1	1	0	3
North Lake	1	0	0	1	37
North Lake	1	0	1	0	27
North Lake	1	0	1	1	16
North Lake	1	1	0	0	85
North Lake	1	1	0	1	3
North Lake	1	1	1	0	20
North Lake Grace	1	1	0	0	3
North Moulyinning	1	1	0	0	3
North Perth					52
North Perth	0	0	0	1	99
North Perth	0	0	1	0	36
North Perth	0	0	1	1	8
North Perth	0	1	0	0	74
North Perth	0	1	0	1	4
North Perth	0	1	1	0	9
North Perth	1	0	0	1	130
North Perth	1	0	1	0	95
North Perth	1	0	1	1	40
North Perth	1	1	0	0	615
North Perth	1	1	0	1	12
North Perth	1	1	1	0	73
North Perth	1	1	1	1	10
North Plantations					4
North Plantations	0	0	0	1	3
North Plantations	0	1	0	0	3
North Plantations	1	0	0	1	12
North Plantations	1	1	0	0	21
North Plantations	1	1	1	0	3
North Plantations	1	1	1	1	3
North Stirlings	1	1	0	0	3
North Tammin	1	1	0	0	14
North Walpole	1	1	0	0	6
North Walpole	1	1	1	0	3
North West Cape	1	1	0	0	8
North Yunderup	0	0	0	1	16
North Yunderup	0	1	0	0	17
North Yunderup	0	1	1	0	3
North Yunderup	1	0	0	1	22
North Yunderup	1	0	1	0	6
North Yunderup	1	0	1	1	3
North Yunderup	1	1	0	0	36
North Yunderup	1	1	1	0	12
Northam					23
Northam	0	0	0	1	107
Northam	0	0	1	0	19
Northam	0	0	1	1	9
Northam	0	1	0	0	148
Northam	0	1	0	1	23
Northam	0	1	1	0	20
Northam	0	1	1	1	4
Northam	1	0	0	1	109
Northam	1	0	1	0	34
Northam	1	0	1	1	16
Northam	1	1	0	0	335
Northam	1	1	0	1	22
Northam	1	1	1	0	68
Northam	1	1	1	1	10
Northampton					5
Northampton	0	0	0	1	9
Northampton	0	1	0	0	5
Northampton	1	0	0	1	15
Northampton	1	0	1	0	4
Northampton	1	1	0	0	34
Northampton	1	1	0	1	3
Northampton	1	1	1	0	12
Northbridge (WA)					9
Northbridge (WA)	0	0	0	1	6
Northbridge (WA)	0	1	0	0	4
Northbridge (WA)	1	1	0	0	20
Northcliffe	0	0	0	1	8
Northcliffe	0	1	0	0	6
Northcliffe	1	0	0	1	4
Northcliffe	1	1	0	0	13
Northcliffe	1	1	0	1	3
Northcliffe	1	1	1	0	4
Northern Gully	1	1	1	0	3
Nowergup	0	1	0	0	3
Nowergup	1	0	0	1	6
Nowergup	1	1	0	0	8
Nowergup	1	1	0	1	4
Nukarni	1	1	0	0	3
Nullagine	0	0	0	1	4
Nullagine	0	1	0	1	3
Nullagine	1	1	0	0	3
Nulsen					5
Nulsen	0	0	0	1	17
Nulsen	0	0	1	1	4
Nulsen	0	1	0	0	49
Nulsen	0	1	0	1	6
Nulsen	0	1	1	0	7
Nulsen	1	0	0	1	19
Nulsen	1	0	1	0	3
Nulsen	1	0	1	1	9
Nulsen	1	1	0	0	62
Nulsen	1	1	0	1	3
Nulsen	1	1	1	0	6
Nungarin	0	1	0	0	3
Nungarin	1	1	0	0	8
Nunile	1	0	0	1	3
Nunile	1	1	0	0	3
Nyabing	0	1	0	0	4
Nyabing	1	0	0	1	6
Nyabing	1	0	1	0	3
Nyabing	1	1	0	0	24
Nyabing	1	1	1	0	4
O'Connor (WA)					6
O'Connor (WA)	0	0	0	1	12
O'Connor (WA)	0	0	1	0	3
O'Connor (WA)	0	1	0	0	10
O'Connor (WA)	1	0	1	0	4
O'Connor (WA)	1	0	1	1	3
O'Connor (WA)	1	1	0	0	21
Oakford					10
Oakford	0	0	0	1	28
Oakford	0	0	1	0	8
Oakford	0	0	1	1	8
Oakford	0	1	0	0	23
Oakford	0	1	0	1	3
Oakford	0	1	1	0	6
Oakford	1	0	0	1	101
Oakford	1	0	1	0	32
Oakford	1	0	1	1	34
Oakford	1	1	0	0	180
Oakford	1	1	0	1	22
Oakford	1	1	1	0	43
Oakford	1	1	1	1	13
Ocean Beach	0	0	0	1	10
Ocean Beach	0	0	1	0	11
Ocean Beach	0	1	0	0	13
Ocean Beach	0	1	1	0	9
Ocean Beach	1	0	0	1	24
Ocean Beach	1	0	1	0	15
Ocean Beach	1	1	0	0	58
Ocean Beach	1	1	1	0	13
Ocean Beach	1	1	1	1	4
Ocean Reef					16
Ocean Reef	0	0	0	1	78
Ocean Reef	0	0	1	0	21
Ocean Reef	0	0	1	1	27
Ocean Reef	0	1	0	0	61
Ocean Reef	0	1	0	1	10
Ocean Reef	0	1	1	0	19
Ocean Reef	0	1	1	1	5
Ocean Reef	1	0	0	1	276
Ocean Reef	1	0	1	0	158
Ocean Reef	1	0	1	1	113
Ocean Reef	1	1	0	0	506
Ocean Reef	1	1	0	1	39
Ocean Reef	1	1	1	0	124
Ocean Reef	1	1	1	1	21
Ogilvie	1	1	0	0	4
Old Plains	0	1	0	0	3
Old Plains	1	1	0	0	9
Oldbury					4
Oldbury	0	1	0	0	3
Oldbury	1	0	0	1	7
Oldbury	1	0	1	1	7
Oldbury	1	1	0	0	15
Oldbury	1	1	1	0	4
Ongerup	0	1	0	0	4
Ongerup	1	1	0	0	3
Onslow					9
Onslow	0	0	0	1	11
Onslow	0	1	0	0	7
Onslow	0	1	0	1	3
Onslow	1	0	0	1	5
Onslow	1	1	0	0	46
Onslow	1	1	0	1	7
Onslow	1	1	1	0	3
Orana					11
Orana	0	0	0	1	43
Orana	0	0	1	0	14
Orana	0	0	1	1	5
Orana	0	1	0	0	48
Orana	0	1	0	1	8
Orana	0	1	1	0	11
Orana	1	0	0	1	35
Orana	1	0	1	0	15
Orana	1	0	1	1	3
Orana	1	1	0	0	117
Orana	1	1	0	1	7
Orana	1	1	1	0	14
Orana	1	1	1	1	8
Orange Grove (WA)					3
Orange Grove (WA)	0	0	0	1	14
Orange Grove (WA)	0	1	0	0	6
Orange Grove (WA)	1	0	0	1	32
Orange Grove (WA)	1	0	1	0	7
Orange Grove (WA)	1	0	1	1	8
Orange Grove (WA)	1	1	0	0	32
Orange Grove (WA)	1	1	1	0	10
Ord River	0	1	0	0	4
Ord River	1	1	0	0	3
Orelia					21
Orelia	0	0	0	1	94
Orelia	0	0	1	0	20
Orelia	0	0	1	1	7
Orelia	0	1	0	0	133
Orelia	0	1	0	1	10
Orelia	0	1	1	0	15
Orelia	0	1	1	1	4
Orelia	1	0	0	1	87
Orelia	1	0	1	0	32
Orelia	1	0	1	1	25
Orelia	1	1	0	0	278
Orelia	1	1	0	1	19
Orelia	1	1	1	0	42
Orelia	1	1	1	1	8
Osborne Park					51
Osborne Park	0	0	0	1	62
Osborne Park	0	0	1	0	9
Osborne Park	0	1	0	0	53
Osborne Park	0	1	0	1	4
Osborne Park	1	0	0	1	22
Osborne Park	1	0	1	0	22
Osborne Park	1	0	1	1	8
Osborne Park	1	1	0	0	239
Osborne Park	1	1	0	1	8
Osborne Park	1	1	1	0	10
Osmington	0	1	0	0	3
Osmington	0	1	1	0	3
Osmington	1	0	0	1	3
Osmington	1	1	0	0	12
Osmington	1	1	1	0	3
Padbury					37
Padbury	0	0	0	1	139
Padbury	0	0	1	0	42
Padbury	0	0	1	1	20
Padbury	0	1	0	0	128
Padbury	0	1	0	1	5
Padbury	0	1	1	0	23
Padbury	1	0	0	1	207
Padbury	1	0	1	0	63
Padbury	1	0	1	1	45
Padbury	1	1	0	0	652
Padbury	1	1	0	1	20
Padbury	1	1	1	0	77
Padbury	1	1	1	1	8
Palgarup	1	0	0	1	3
Palgarup	1	1	1	0	3
Pallinup	1	1	0	0	5
Pallinup	1	1	0	1	3
Palmyra (WA)					33
Palmyra (WA)	0	0	0	1	122
Palmyra (WA)	0	0	1	0	45
Palmyra (WA)	0	0	1	1	16
Palmyra (WA)	0	1	0	0	129
Palmyra (WA)	0	1	0	1	5
Palmyra (WA)	0	1	1	0	17
Palmyra (WA)	1	0	0	1	93
Palmyra (WA)	1	0	1	0	51
Palmyra (WA)	1	0	1	1	24
Palmyra (WA)	1	1	0	0	531
Palmyra (WA)	1	1	0	1	7
Palmyra (WA)	1	1	1	0	51
Palmyra (WA)	1	1	1	1	6
Pannawonica	0	1	0	0	10
Pannawonica	1	0	0	1	5
Pannawonica	1	1	0	0	72
Pannawonica	1	1	1	0	3
Pantapin	1	1	0	0	4
Paraburdoo	0	0	0	1	9
Paraburdoo	0	1	0	0	12
Paraburdoo	0	1	0	1	5
Paraburdoo	1	0	0	1	7
Paraburdoo	1	0	1	0	9
Paraburdoo	1	0	1	1	3
Paraburdoo	1	1	0	0	151
Paraburdoo	1	1	0	1	3
Paraburdoo	1	1	1	0	13
Paraburdoo	1	1	1	1	4
Paradise (WA)	1	1	0	0	15
Paradise (WA)	1	1	1	0	3
Parkerville					4
Parkerville	0	0	0	1	28
Parkerville	0	0	1	0	8
Parkerville	0	0	1	1	3
Parkerville	0	1	0	0	29
Parkerville	0	1	0	1	6
Parkerville	0	1	1	0	4
Parkerville	1	0	0	1	57
Parkerville	1	0	1	0	21
Parkerville	1	0	1	1	26
Parkerville	1	1	0	0	175
Parkerville	1	1	0	1	18
Parkerville	1	1	1	0	41
Parkerville	1	1	1	1	10
Parkeston	0	1	0	1	3
Parkeston	1	0	0	1	3
Parkeston	1	1	0	0	3
Parklands (WA)	0	0	0	1	11
Parklands (WA)	0	1	0	0	8
Parklands (WA)	0	1	0	1	3
Parklands (WA)	0	1	1	0	3
Parklands (WA)	1	0	0	1	23
Parklands (WA)	1	0	1	0	8
Parklands (WA)	1	0	1	1	4
Parklands (WA)	1	1	0	0	25
Parklands (WA)	1	1	0	1	4
Parklands (WA)	1	1	1	0	9
Parklands (WA)	1	1	1	1	3
Parkwood (WA)					36
Parkwood (WA)	0	0	0	1	124
Parkwood (WA)	0	0	1	0	27
Parkwood (WA)	0	0	1	1	9
Parkwood (WA)	0	1	0	0	77
Parkwood (WA)	0	1	0	1	4
Parkwood (WA)	0	1	1	0	12
Parkwood (WA)	1	0	0	1	202
Parkwood (WA)	1	0	1	0	78
