SSC_NAME16	MaxSchoolingCompleted	Sex	persons
Willow Vale (Qld)	Year 11	F	67
Willow Vale (Qld)	Year 11	M	73
Willow Vale (Qld)	Year 12	F	449
Willow Vale (Qld)	Year 12	M	408
Willowbank	Year 8	F	33
Willowbank	Year 8	M	41
Willowbank	Year 9	F	45
Willowbank	Year 9	M	49
Willowbank	Year 10	F	157
Willowbank	Year 10	M	174
Willowbank	Year 11	F	51
Willowbank	Year 11	M	59
Willowbank	Year 12	F	190
Willowbank	Year 12	M	170
Willows	Year 8	F	7
Willows	Year 8	M	15
Willows	Year 9	F	7
Willows	Year 9	M	9
Willows	Year 10	F	16
Willows	Year 10	M	32
Willows	Year 11	F	3
Willows	Year 11	M	3
Willows	Year 12	F	18
Willows	Year 12	M	16
Willowvale (Qld)	Year 8	F	3
Willowvale (Qld)	Year 9	F	3
Willowvale (Qld)	Year 10	F	9
Willowvale (Qld)	Year 10	M	10
Willowvale (Qld)	Year 11	M	9
Willowvale (Qld)	Year 12	F	21
Willowvale (Qld)	Year 12	M	17
Wills	Year 10	M	9
Wills	Year 12	F	3
Wills	Year 12	M	3
Wilson Beach	Year 8	M	6
Wilson Beach	Year 9	F	3
Wilson Beach	Year 9	M	3
Wilson Beach	Year 10	F	16
Wilson Beach	Year 10	M	9
Wilson Beach	Year 11	F	3
Wilson Beach	Year 11	M	3
Wilson Beach	Year 12	F	12
Wilson Beach	Year 12	M	4
Wilson Valley	Year 10	F	3
Wilson Valley	Year 10	M	3
Wilsons Plains	Year 8	F	3
Wilsons Plains	Year 9	M	3
Wilsons Plains	Year 10	F	9
Wilsons Plains	Year 10	M	10
Wilsons Plains	Year 12	F	9
Wilsons Plains	Year 12	M	4
Wilsons Pocket	Year 8	F	4
Wilsons Pocket	Year 8	M	5
Wilsons Pocket	Year 9	F	4
Wilsons Pocket	Year 9	M	3
Wilsons Pocket	Year 10	F	17
Wilsons Pocket	Year 10	M	24
Wilsons Pocket	Year 11	F	9
Wilsons Pocket	Year 11	M	4
Wilsons Pocket	Year 12	F	24
Wilsons Pocket	Year 12	M	32
Wilsonton	Did not go to school	F	17
Wilsonton	Did not go to school	M	12
Wilsonton	Year 8	F	295
Wilsonton	Year 8	M	245
Wilsonton	Year 9	F	162
Wilsonton	Year 9	M	152
Wilsonton	Year 10	F	788
Wilsonton	Year 10	M	709
Wilsonton	Year 11	F	187
Wilsonton	Year 11	M	146
Wilsonton	Year 12	F	885
Wilsonton	Year 12	M	776
Wilsonton Heights	Did not go to school	F	14
Wilsonton Heights	Did not go to school	M	5
Wilsonton Heights	Year 8	F	85
Wilsonton Heights	Year 8	M	68
Wilsonton Heights	Year 9	F	92
Wilsonton Heights	Year 9	M	77
Wilsonton Heights	Year 10	F	358
Wilsonton Heights	Year 10	M	305
Wilsonton Heights	Year 11	F	90
Wilsonton Heights	Year 11	M	80
Wilsonton Heights	Year 12	F	384
Wilsonton Heights	Year 12	M	339
Wilston	Did not go to school	F	5
Wilston	Did not go to school	M	8
Wilston	Year 8	F	47
Wilston	Year 8	M	38
Wilston	Year 9	F	15
Wilston	Year 9	M	31
Wilston	Year 10	F	136
Wilston	Year 10	M	138
Wilston	Year 11	F	72
Wilston	Year 11	M	68
Wilston	Year 12	F	1225
Wilston	Year 12	M	1161
Winchester	Year 12	F	3
Windaroo	Did not go to school	M	3
Windaroo	Year 8	F	23
Windaroo	Year 8	M	41
Windaroo	Year 9	F	71
Windaroo	Year 9	M	70
Windaroo	Year 10	F	290
Windaroo	Year 10	M	316
Windaroo	Year 11	F	103
Windaroo	Year 11	M	125
Windaroo	Year 12	F	577
Windaroo	Year 12	M	525
Windera (Qld)	Year 8	F	3
Windera (Qld)	Year 8	M	4
Windera (Qld)	Year 9	M	9
Windera (Qld)	Year 10	F	16
Windera (Qld)	Year 10	M	11
Windera (Qld)	Year 11	M	6
Windera (Qld)	Year 12	F	18
Windera (Qld)	Year 12	M	6
Windermere (Qld)	Year 8	F	3
Windermere (Qld)	Year 8	M	8
Windermere (Qld)	Year 9	F	4
Windermere (Qld)	Year 9	M	3
Windermere (Qld)	Year 10	F	17
Windermere (Qld)	Year 10	M	24
Windermere (Qld)	Year 11	F	10
Windermere (Qld)	Year 11	M	12
Windermere (Qld)	Year 12	F	28
Windermere (Qld)	Year 12	M	25
Windeyer (Qld)	Year 10	M	3
Windeyer (Qld)	Year 12	F	4
Windeyer (Qld)	Year 12	M	4
Windorah	Year 8	F	5
Windorah	Year 8	M	12
Windorah	Year 9	F	3
Windorah	Year 10	F	10
Windorah	Year 10	M	22
Windorah	Year 11	F	8
Windorah	Year 11	M	4
Windorah	Year 12	F	18
Windorah	Year 12	M	9
Windsor (Qld)	Did not go to school	F	3
Windsor (Qld)	Did not go to school	M	6
Windsor (Qld)	Year 8	F	78
Windsor (Qld)	Year 8	M	50
Windsor (Qld)	Year 9	F	45
Windsor (Qld)	Year 9	M	57
Windsor (Qld)	Year 10	F	301
Windsor (Qld)	Year 10	M	294
Windsor (Qld)	Year 11	F	112
Windsor (Qld)	Year 11	M	134
Windsor (Qld)	Year 12	F	2209
Windsor (Qld)	Year 12	M	2243
Winfield	Year 8	F	10
Winfield	Year 8	M	10
Winfield	Year 9	F	10
Winfield	Year 9	M	9
Winfield	Year 10	F	26
Winfield	Year 10	M	22
Winfield	Year 11	M	4
Winfield	Year 12	F	14
Winfield	Year 12	M	20
Winston	Did not go to school	F	3
Winston	Year 8	F	23
Winston	Year 8	M	30
Winston	Year 9	F	12
Winston	Year 9	M	21
Winston	Year 10	F	77
Winston	Year 10	M	139
Winston	Year 11	F	31
Winston	Year 11	M	31
Winston	Year 12	F	222
Winston	Year 12	M	194
Winton (Qld)	Did not go to school	F	3
Winton (Qld)	Did not go to school	M	9
Winton (Qld)	Year 8	F	25
Winton (Qld)	Year 8	M	39
Winton (Qld)	Year 9	F	23
Winton (Qld)	Year 9	M	29
Winton (Qld)	Year 10	F	87
Winton (Qld)	Year 10	M	118
Winton (Qld)	Year 11	F	32
Winton (Qld)	Year 11	M	26
Winton (Qld)	Year 12	F	147
Winton (Qld)	Year 12	M	93
Winwill	Year 8	F	7
Winwill	Year 8	M	6
Winwill	Year 9	F	5
Winwill	Year 9	M	8
Winwill	Year 10	F	14
Winwill	Year 10	M	16
Winwill	Year 11	F	3
Winwill	Year 11	M	8
Winwill	Year 12	F	25
Winwill	Year 12	M	19
Winya	Year 8	M	3
Winya	Year 9	M	4
Winya	Year 10	F	9
Winya	Year 10	M	11
Winya	Year 11	F	3
Winya	Year 11	M	5
Winya	Year 12	F	12
Winya	Year 12	M	8
Wishart (Qld)	Did not go to school	F	32
Wishart (Qld)	Did not go to school	M	20
Wishart (Qld)	Year 8	F	199
Wishart (Qld)	Year 8	M	135
Wishart (Qld)	Year 9	F	129
Wishart (Qld)	Year 9	M	132
Wishart (Qld)	Year 10	F	822
Wishart (Qld)	Year 10	M	639
Wishart (Qld)	Year 11	F	224
Wishart (Qld)	Year 11	M	252
Wishart (Qld)	Year 12	F	2900
Wishart (Qld)	Year 12	M	2629
Withcott	Did not go to school	M	3
Withcott	Year 8	F	28
Withcott	Year 8	M	37
Withcott	Year 9	F	26
Withcott	Year 9	M	36
Withcott	Year 10	F	218
Withcott	Year 10	M	232
Withcott	Year 11	F	56
Withcott	Year 11	M	61
Withcott	Year 12	F	356
Withcott	Year 12	M	313
Witheren	Year 8	F	8
Witheren	Year 8	M	10
Witheren	Year 9	F	4
Witheren	Year 9	M	8
Witheren	Year 10	F	45
Witheren	Year 10	M	52
Witheren	Year 11	F	8
Witheren	Year 11	M	12
Witheren	Year 12	F	90
Witheren	Year 12	M	102
Witta	Did not go to school	M	3
Witta	Year 8	F	15
Witta	Year 8	M	22
Witta	Year 9	F	15
Witta	Year 9	M	25
Witta	Year 10	F	145
Witta	Year 10	M	133
Witta	Year 11	F	41
Witta	Year 11	M	53
Witta	Year 12	F	271
Witta	Year 12	M	241
Wivenhoe Hill	Year 12	F	3
Wivenhoe Hill	Year 12	M	3
Wivenhoe Pocket	Year 8	F	9
Wivenhoe Pocket	Year 8	M	9
Wivenhoe Pocket	Year 9	F	10
Wivenhoe Pocket	Year 9	M	14
Wivenhoe Pocket	Year 10	F	53
Wivenhoe Pocket	Year 10	M	64
Wivenhoe Pocket	Year 11	F	12
Wivenhoe Pocket	Year 11	M	16
Wivenhoe Pocket	Year 12	F	75
Wivenhoe Pocket	Year 12	M	57
Wiyarra	Year 9	M	3
Wiyarra	Year 10	F	3
Wiyarra	Year 12	F	3
Wiyarra	Year 12	M	3
Woleebee	Year 9	M	3
Woleebee	Year 10	F	5
Woleebee	Year 10	M	7
Woleebee	Year 11	M	6
Woleebee	Year 12	F	11
Woleebee	Year 12	M	21
Wolfang	Year 10	F	11
Wolfang	Year 10	M	9
Wolfang	Year 11	F	3
Wolfang	Year 11	M	3
Wolfang	Year 12	F	16
Wolfang	Year 12	M	14
Wolffdene	Year 8	F	3
Wolffdene	Year 8	M	11
Wolffdene	Year 9	F	13
Wolffdene	Year 9	M	3
Wolffdene	Year 10	F	33
Wolffdene	Year 10	M	45
Wolffdene	Year 11	F	12
Wolffdene	Year 11	M	8
Wolffdene	Year 12	F	46
Wolffdene	Year 12	M	44
Wolvi	Year 8	F	13
Wolvi	Year 8	M	11
Wolvi	Year 9	F	10
Wolvi	Year 9	M	12
Wolvi	Year 10	F	63
Wolvi	Year 10	M	77
Wolvi	Year 11	F	11
Wolvi	Year 11	M	16
Wolvi	Year 12	F	65
Wolvi	Year 12	M	52
Womalilla	Year 8	M	5
Womalilla	Year 9	M	3
Womalilla	Year 10	F	3
Womalilla	Year 10	M	10
Womalilla	Year 12	F	11
Womalilla	Year 12	M	3
Womblebank	Year 10	M	3
Womblebank	Year 12	F	4
Womina	Year 8	F	3
Womina	Year 8	M	10
Womina	Year 9	F	3
Womina	Year 9	M	7
Womina	Year 10	F	27
Womina	Year 10	M	21
Womina	Year 11	F	9
Womina	Year 11	M	7
Womina	Year 12	F	40
Womina	Year 12	M	28
Wonbah	Year 8	F	3
Wonbah	Year 8	M	9
Wonbah	Year 10	F	13
Wonbah	Year 10	M	20
Wonbah	Year 11	M	3
Wonbah	Year 12	F	9
Wonbah	Year 12	M	10
Wondai	Did not go to school	F	3
Wondai	Did not go to school	M	4
Wondai	Year 8	F	96
Wondai	Year 8	M	106
Wondai	Year 9	F	57
Wondai	Year 9	M	76
Wondai	Year 10	F	259
Wondai	Year 10	M	261
Wondai	Year 11	F	48
Wondai	Year 11	M	62
Wondai	Year 12	F	258
Wondai	Year 12	M	161
Wondalli	Year 10	F	3
Wondalli	Year 10	M	5
Wondalli	Year 11	M	3
Wondalli	Year 12	F	12
Wondalli	Year 12	M	8
Wondecla	Year 8	F	10
Wondecla	Year 8	M	21
Wondecla	Year 9	F	13
Wondecla	Year 9	M	35
Wondecla	Year 10	F	87
Wondecla	Year 10	M	76
Wondecla	Year 11	F	15
Wondecla	Year 11	M	13
Wondecla	Year 12	F	104
Wondecla	Year 12	M	89
Wondunna	Year 8	F	35
Wondunna	Year 8	M	48
Wondunna	Year 9	F	55
Wondunna	Year 9	M	64
Wondunna	Year 10	F	269
Wondunna	Year 10	M	300
Wondunna	Year 11	F	99
Wondunna	Year 11	M	104
Wondunna	Year 12	F	504
Wondunna	Year 12	M	431
Wonga Beach	Year 8	F	20
Wonga Beach	Year 8	M	30
Wonga Beach	Year 9	F	28
Wonga Beach	Year 9	M	26
Wonga Beach	Year 10	F	86
Wonga Beach	Year 10	M	116
Wonga Beach	Year 11	F	45
Wonga Beach	Year 11	M	35
Wonga Beach	Year 12	F	160
Wonga Beach	Year 12	M	128
Wongabel	Year 8	F	8
Wongabel	Year 8	M	10
Wongabel	Year 9	F	5
Wongabel	Year 9	M	4
Wongabel	Year 10	F	28
Wongabel	Year 10	M	32
Wongabel	Year 11	F	9
Wongabel	Year 11	M	3
Wongabel	Year 12	F	39
Wongabel	Year 12	M	28
Wongaling Beach	Year 8	F	15
Wongaling Beach	Year 8	M	15
Wongaling Beach	Year 9	F	20
Wongaling Beach	Year 9	M	29
Wongaling Beach	Year 10	F	109
Wongaling Beach	Year 10	M	120
Wongaling Beach	Year 11	F	43
Wongaling Beach	Year 11	M	41
Wongaling Beach	Year 12	F	241
Wongaling Beach	Year 12	M	221
Wongawallan	Year 8	F	3
Wongawallan	Year 8	M	13
Wongawallan	Year 9	F	20
Wongawallan	Year 9	M	21
Wongawallan	Year 10	F	111
Wongawallan	Year 10	M	120
Wongawallan	Year 11	F	46
Wongawallan	Year 11	M	55
Wongawallan	Year 12	F	257
Wongawallan	Year 12	M	248
Wonglepong	Year 8	M	4
Wonglepong	Year 9	F	9
Wonglepong	Year 9	M	11
Wonglepong	Year 10	F	38
Wonglepong	Year 10	M	53
Wonglepong	Year 11	F	10
Wonglepong	Year 11	M	20
Wonglepong	Year 12	F	77
Wonglepong	Year 12	M	57
Woocoo	Year 8	F	3
Woocoo	Year 8	M	5
Woocoo	Year 9	M	3
Woocoo	Year 10	F	3
Woocoo	Year 10	M	3
Woocoo	Year 11	F	3
Woocoo	Year 12	F	3
Woocoo	Year 12	M	9
Woodbine (Qld)	Year 8	M	4
Woodbine (Qld)	Year 9	F	3
Woodbury (Qld)	Year 8	F	4
Woodbury (Qld)	Year 8	M	6
Woodbury (Qld)	Year 9	F	11
Woodbury (Qld)	Year 9	M	13
Woodbury (Qld)	Year 10	F	47
Woodbury (Qld)	Year 10	M	66
Woodbury (Qld)	Year 11	F	20
Woodbury (Qld)	Year 11	M	20
Woodbury (Qld)	Year 12	F	74
Woodbury (Qld)	Year 12	M	52
Woodend (Qld)	Did not go to school	F	4
Woodend (Qld)	Did not go to school	M	4
Woodend (Qld)	Year 8	F	28
Woodend (Qld)	Year 8	M	33
Woodend (Qld)	Year 9	F	20
Woodend (Qld)	Year 9	M	40
Woodend (Qld)	Year 10	F	109
Woodend (Qld)	Year 10	M	111
Woodend (Qld)	Year 11	F	34
Woodend (Qld)	Year 11	M	50
Woodend (Qld)	Year 12	F	290
Woodend (Qld)	Year 12	M	260
Wooderson	Year 8	M	3
Wooderson	Year 9	F	7
Wooderson	Year 9	M	9
Wooderson	Year 10	F	24
Wooderson	Year 10	M	27
Wooderson	Year 11	M	3
Wooderson	Year 12	F	36
Wooderson	Year 12	M	28
Woodford (Qld)	Did not go to school	F	3
Woodford (Qld)	Did not go to school	M	7
Woodford (Qld)	Year 8	F	89
Woodford (Qld)	Year 8	M	98
Woodford (Qld)	Year 9	F	50
Woodford (Qld)	Year 9	M	70
Woodford (Qld)	Year 10	F	325
Woodford (Qld)	Year 10	M	315
Woodford (Qld)	Year 11	F	76
Woodford (Qld)	Year 11	M	78
Woodford (Qld)	Year 12	F	385
Woodford (Qld)	Year 12	M	325
Woodgate	Did not go to school	M	3
Woodgate	Year 8	F	35
Woodgate	Year 8	M	47
Woodgate	Year 9	F	34
Woodgate	Year 9	M	40
Woodgate	Year 10	F	205
Woodgate	Year 10	M	198
Woodgate	Year 11	F	35
Woodgate	Year 11	M	32
Woodgate	Year 12	F	170
Woodgate	Year 12	M	146
Woodhill (Qld)	Year 8	F	3
Woodhill (Qld)	Year 8	M	10
Woodhill (Qld)	Year 9	F	17
Woodhill (Qld)	Year 9	M	27
Woodhill (Qld)	Year 10	F	62
Woodhill (Qld)	Year 10	M	92
Woodhill (Qld)	Year 11	F	19
Woodhill (Qld)	Year 11	M	25
Woodhill (Qld)	Year 12	F	134
Woodhill (Qld)	Year 12	M	98
Woodlands (Qld)	Year 9	F	3
Woodlands (Qld)	Year 9	M	3
Woodlands (Qld)	Year 10	F	15
Woodlands (Qld)	Year 10	M	8
Woodlands (Qld)	Year 11	F	7
Woodlands (Qld)	Year 11	M	6
Woodlands (Qld)	Year 12	F	16
Woodlands (Qld)	Year 12	M	14
Woodmillar	Year 8	F	3
Woodmillar	Year 8	M	6
Woodmillar	Year 9	M	6
Woodmillar	Year 10	F	14
Woodmillar	Year 10	M	10
Woodmillar	Year 11	F	3
Woodmillar	Year 12	F	17
Woodmillar	Year 12	M	18
Woodridge (Qld)	Did not go to school	F	189
Woodridge (Qld)	Did not go to school	M	192
Woodridge (Qld)	Year 8	F	466
Woodridge (Qld)	Year 8	M	467
Woodridge (Qld)	Year 9	F	287
Woodridge (Qld)	Year 9	M	328
Woodridge (Qld)	Year 10	F	990
Woodridge (Qld)	Year 10	M	1023
Woodridge (Qld)	Year 11	F	373
Woodridge (Qld)	Year 11	M	376
Woodridge (Qld)	Year 12	F	1972
Woodridge (Qld)	Year 12	M	1969
Woodstock (Qld)	Year 8	F	9
Woodstock (Qld)	Year 8	M	9
Woodstock (Qld)	Year 9	F	8
Woodstock (Qld)	Year 9	M	4
Woodstock (Qld)	Year 10	F	36
Woodstock (Qld)	Year 10	M	44
Woodstock (Qld)	Year 11	F	4
Woodstock (Qld)	Year 11	M	3
Woodstock (Qld)	Year 12	F	38
Woodstock (Qld)	Year 12	M	30
Woodwark	Year 9	F	5
Woodwark	Year 9	M	9
Woodwark	Year 10	F	33
Woodwark	Year 10	M	40
Woodwark	Year 11	F	17
Woodwark	Year 11	M	17
Woodwark	Year 12	F	85
Woodwark	Year 12	M	75
Woody Point	Did not go to school	F	9
Woody Point	Did not go to school	M	8
Woody Point	Year 8	F	122
Woody Point	Year 8	M	100
Woody Point	Year 9	F	114
Woody Point	Year 9	M	111
Woody Point	Year 10	F	501
Woody Point	Year 10	M	498
Woody Point	Year 11	F	157
Woody Point	Year 11	M	146
Woody Point	Year 12	F	947
Woody Point	Year 12	M	796
Woolein	Year 12	F	3
Woolgar	Year 12	M	7
Woolloongabba	Did not go to school	F	12
Woolloongabba	Did not go to school	M	17
Woolloongabba	Year 8	F	60
Woolloongabba	Year 8	M	69
Woolloongabba	Year 9	F	32
Woolloongabba	Year 9	M	52
Woolloongabba	Year 10	F	172
Woolloongabba	Year 10	M	207
Woolloongabba	Year 11	F	86
Woolloongabba	Year 11	M	128
Woolloongabba	Year 12	F	1789
Woolloongabba	Year 12	M	1875
Woolmar	Year 8	F	9
Woolmar	Year 8	M	23
Woolmar	Year 9	F	10
Woolmar	Year 9	M	15
Woolmar	Year 10	F	54
Woolmar	Year 10	M	41
Woolmar	Year 11	F	14
Woolmar	Year 11	M	13
Woolmar	Year 12	F	54
Woolmar	Year 12	M	60
Woolmer	Year 8	M	3
Woolmer	Year 9	M	3
Woolmer	Year 10	F	5
Woolmer	Year 10	M	4
Woolmer	Year 11	M	3
Woolmer	Year 12	F	9
Woolmer	Year 12	M	9
Woolooga	Year 8	F	15
Woolooga	Year 8	M	14
Woolooga	Year 9	F	10
Woolooga	Year 9	M	4
Woolooga	Year 10	F	32
Woolooga	Year 10	M	34
Woolooga	Year 11	F	7
Woolooga	Year 11	M	8
Woolooga	Year 12	F	39
Woolooga	Year 12	M	24
Woolooman	Year 10	F	3
Woolooman	Year 10	M	7
Woolooman	Year 12	F	4
Woolooman	Year 12	M	3
Wooloowin	Did not go to school	F	3
Wooloowin	Did not go to school	M	7
Wooloowin	Year 8	F	68
Wooloowin	Year 8	M	47
Wooloowin	Year 9	F	31
Wooloowin	Year 9	M	46
Wooloowin	Year 10	F	186
Wooloowin	Year 10	M	178
Wooloowin	Year 11	F	77
Wooloowin	Year 11	M	91
Wooloowin	Year 12	F	1190
Wooloowin	Year 12	M	1186
Woolshed	Year 10	M	3
Woolshed	Year 12	F	4
Woombye	Did not go to school	F	3
Woombye	Did not go to school	M	8
Woombye	Year 8	F	54
Woombye	Year 8	M	62
Woombye	Year 9	F	60
Woombye	Year 9	M	67
Woombye	Year 10	F	349
Woombye	Year 10	M	354
Woombye	Year 11	F	109
Woombye	Year 11	M	126
Woombye	Year 12	F	643
Woombye	Year 12	M	531
Woondum	Year 8	F	4
Woondum	Year 8	M	3
Woondum	Year 9	F	3
Woondum	Year 9	M	7
Woondum	Year 10	F	7
Woondum	Year 10	M	10
Woondum	Year 11	F	3
Woondum	Year 11	M	3
Woondum	Year 12	F	7
Woondum	Year 12	M	11
Woongarra	Year 8	F	17
Woongarra	Year 8	M	12
Woongarra	Year 9	F	8
Woongarra	Year 9	M	34
Woongarra	Year 10	F	62
Woongarra	Year 10	M	73
Woongarra	Year 11	F	26
Woongarra	Year 11	M	21
Woongarra	Year 12	F	91
Woongarra	Year 12	M	77
Woongoolba	Year 8	F	14
Woongoolba	Year 8	M	16
Woongoolba	Year 9	F	7
Woongoolba	Year 9	M	11
Woongoolba	Year 10	F	29
Woongoolba	Year 10	M	40
Woongoolba	Year 11	F	5
Woongoolba	Year 11	M	7
Woongoolba	Year 12	F	53
Woongoolba	Year 12	M	34
Woopen Creek	Year 8	F	3
Woopen Creek	Year 8	M	5
Woopen Creek	Year 9	F	3
Woopen Creek	Year 9	M	5
Woopen Creek	Year 10	F	15
Woopen Creek	Year 10	M	18
Woopen Creek	Year 11	F	7
Woopen Creek	Year 11	M	9
Woopen Creek	Year 12	F	26
Woopen Creek	Year 12	M	25
Woorabinda	Did not go to school	M	3
Woorabinda	Year 8	F	35
Woorabinda	Year 8	M	25
Woorabinda	Year 9	F	30
Woorabinda	Year 9	M	36
Woorabinda	Year 10	F	134
Woorabinda	Year 10	M	110
Woorabinda	Year 11	F	50
Woorabinda	Year 11	M	36
Woorabinda	Year 12	F	68
Woorabinda	Year 12	M	62
Woorim	Did not go to school	M	7
Woorim	Year 8	F	48
Woorim	Year 8	M	63
Woorim	Year 9	F	59
Woorim	Year 9	M	70
Woorim	Year 10	F	268
Woorim	Year 10	M	248
Woorim	Year 11	F	57
Woorim	Year 11	M	60
Woorim	Year 12	F	325
Woorim	Year 12	M	271
Wooroolin	Year 8	F	12
Wooroolin	Year 8	M	15
Wooroolin	Year 9	F	6
Wooroolin	Year 9	M	8
Wooroolin	Year 10	F	27
Wooroolin	Year 10	M	50
Wooroolin	Year 11	F	18
Wooroolin	Year 11	M	7
Wooroolin	Year 12	F	48
Wooroolin	Year 12	M	32
Wooroona	Year 12	F	3
Wooroonden	Year 9	F	3
Wooroonden	Year 10	F	3
Wooroonden	Year 10	M	9
Wooroonden	Year 12	F	10
Wooroonden	Year 12	M	7
Wootha	Year 8	M	8
Wootha	Year 9	F	9
Wootha	Year 9	M	3
Wootha	Year 10	F	21
Wootha	Year 10	M	20
Wootha	Year 11	F	3
Wootha	Year 11	M	8
Wootha	Year 12	F	54
Wootha	Year 12	M	40
Woowoonga	Year 8	F	3
Woowoonga	Year 8	M	8
Woowoonga	Year 9	F	3
Woowoonga	Year 10	F	16
Woowoonga	Year 10	M	13
Woowoonga	Year 11	F	4
Woowoonga	Year 11	M	3
Woowoonga	Year 12	F	19
Woowoonga	Year 12	M	6
Woree	Did not go to school	F	28
Woree	Did not go to school	M	25
Woree	Year 8	F	95
Woree	Year 8	M	123
Woree	Year 9	F	109
Woree	Year 9	M	116
Woree	Year 10	F	419
Woree	Year 10	M	485
Woree	Year 11	F	199
Woree	Year 11	M	180
Woree	Year 12	F	840
Woree	Year 12	M	718
Worongary	Did not go to school	F	6
Worongary	Did not go to school	M	7
Worongary	Year 8	F	62
Worongary	Year 8	M	72
Worongary	Year 9	F	100
Worongary	Year 9	M	147
Worongary	Year 10	F	553
Worongary	Year 10	M	609
Worongary	Year 11	F	228
Worongary	Year 11	M	223
Worongary	Year 12	F	1197
Worongary	Year 12	M	1005
Wowan	Did not go to school	M	3
Wowan	Year 8	F	15
Wowan	Year 8	M	20
Wowan	Year 9	F	4
Wowan	Year 9	M	11
Wowan	Year 10	F	28
Wowan	Year 10	M	33
Wowan	Year 11	F	4
Wowan	Year 11	M	3
Wowan	Year 12	F	22
Wowan	Year 12	M	8
Wrights Creek (Qld)	Year 9	F	3
Wrights Creek (Qld)	Year 9	M	6
Wrights Creek (Qld)	Year 10	F	13
Wrights Creek (Qld)	Year 10	M	19
Wrights Creek (Qld)	Year 11	F	4
Wrights Creek (Qld)	Year 11	M	5
Wrights Creek (Qld)	Year 12	F	29
Wrights Creek (Qld)	Year 12	M	27
Wujal Wujal	Year 8	F	18
Wujal Wujal	Year 8	M	17
Wujal Wujal	Year 9	F	11
Wujal Wujal	Year 9	M	14
Wujal Wujal	Year 10	F	31
Wujal Wujal	Year 10	M	28
Wujal Wujal	Year 11	F	16
Wujal Wujal	Year 11	M	18
Wujal Wujal	Year 12	F	31
Wujal Wujal	Year 12	M	26
Wulguru	Did not go to school	F	8
Wulguru	Did not go to school	M	8
Wulguru	Year 8	F	124
Wulguru	Year 8	M	150
Wulguru	Year 9	F	105
Wulguru	Year 9	M	124
Wulguru	Year 10	F	571
Wulguru	Year 10	M	520
Wulguru	Year 11	F	134
Wulguru	Year 11	M	145
Wulguru	Year 12	F	848
Wulguru	Year 12	M	697
Wulkuraka	Year 8	F	16
Wulkuraka	Year 8	M	20
Wulkuraka	Year 9	F	21
Wulkuraka	Year 9	M	29
Wulkuraka	Year 10	F	116
Wulkuraka	Year 10	M	102
Wulkuraka	Year 11	F	45
Wulkuraka	Year 11	M	43
Wulkuraka	Year 12	F	221
Wulkuraka	Year 12	M	187
Wunjunga	Year 10	F	5
Wura	Year 10	M	4
Wura	Year 12	F	4
Wurdong Heights	Year 8	F	9
Wurdong Heights	Year 8	M	6
Wurdong Heights	Year 9	F	7
Wurdong Heights	Year 9	M	13
Wurdong Heights	Year 10	F	52
Wurdong Heights	Year 10	M	71
Wurdong Heights	Year 11	F	15
Wurdong Heights	Year 11	M	28
Wurdong Heights	Year 12	F	68
Wurdong Heights	Year 12	M	66
Wurtulla	Did not go to school	F	3
Wurtulla	Did not go to school	M	3
Wurtulla	Year 8	F	109
Wurtulla	Year 8	M	104
Wurtulla	Year 9	F	140
Wurtulla	Year 9	M	138
Wurtulla	Year 10	F	677
Wurtulla	Year 10	M	636
Wurtulla	Year 11	F	215
Wurtulla	Year 11	M	220
Wurtulla	Year 12	F	1138
Wurtulla	Year 12	M	1043
Wuruma Dam	Year 8	M	3
Wuruma Dam	Year 9	F	3
Wuruma Dam	Year 10	F	3
Wuruma Dam	Year 10	M	4
Wuruma Dam	Year 12	F	7
Wuruma Dam	Year 12	M	11
Wutul	Year 8	F	3
Wutul	Year 8	M	3
Wutul	Year 9	F	3
Wutul	Year 10	F	4
Wutul	Year 10	M	9
Wutul	Year 12	F	4
Wutul	Year 12	M	4
Wyaga	Year 8	M	3
Wyaga	Year 10	F	5
Wyaga	Year 10	M	9
Wyaga	Year 11	F	3
Wyaga	Year 11	M	4
Wyaga	Year 12	F	19
Wyaga	Year 12	M	19
Wyalla	Year 8	F	3
Wyalla	Year 8	M	3
Wyalla	Year 10	F	6
Wyalla	Year 10	M	7
Wyalla	Year 12	F	3
Wyandra	Year 8	M	9
Wyandra	Year 9	M	6
Wyandra	Year 10	F	12
Wyandra	Year 10	M	22
Wyandra	Year 11	F	3
Wyandra	Year 12	F	16
Wyandra	Year 12	M	13
Wyaralong	Year 10	F	6
Wyaralong	Year 12	F	5
Wyberba	Year 8	M	3
Wyberba	Year 10	F	11
Wyberba	Year 10	M	11
Wyberba	Year 11	M	3
Wyberba	Year 12	F	14
Wyberba	Year 12	M	11
Wycarbah	Year 9	M	4
Wycarbah	Year 10	F	8
Wycarbah	Year 10	M	8
Wycarbah	Year 11	F	3
Wycarbah	Year 12	F	4
Wycarbah	Year 12	M	12
Wychie	Year 10	M	4
Wychie	Year 12	F	4
Wychie	Year 12	M	4
Wycombe	Year 10	F	4
Wycombe	Year 10	M	3
Wycombe	Year 11	M	4
Wycombe	Year 12	F	8
Wycombe	Year 12	M	5
Wynnum	Did not go to school	F	11
Wynnum	Did not go to school	M	20
Wynnum	Year 8	F	331
Wynnum	Year 8	M	204
Wynnum	Year 9	F	219
Wynnum	Year 9	M	241
